.tracker_row,district_panel_id,state_01,district_01,state_07,district_07,state_08,district_08,state_17,district_17,state_18,district_18,state_20,district_20,state_std,district_std,district_code_0708,district_code_1718,.matched_2001,.matched_2007,.matched_2017,EMIE,emie_2007,wavg_ling_degrees,npeople_0708,consumption_0708,gini_cons_0708,consumption_1718,gini_cons_1718,consumption_pct_change,log_consumption_difference,dependency_ratio,pct_fem_head,pct_pucca,pct_head_secondary_plus,region
656,2001__09__53,Uttar Pradesh,Gonda,Uttar Pradesh,Gonda,Uttar Pradesh,Gonda,Uttar Pradesh,Gonda,Uttar Pradesh,Gonda,Uttar Pradesh,Gonda,09,53,09353,09352,TRUE,TRUE,TRUE,3.67913633636578,3.67913633636578,0.00779899873021873,2271894.125,483.224036348714,0.264017128186355,1360.95730382974,0.238226085941891,181.641061175942,1.03546324150101,75.356034492287,20.1249607087214,33.7587846182201,14.2776621881061,Central
657,2001__09__58,Uttar Pradesh,Gorakhpur,Uttar Pradesh,Gorakhpur,Uttar Pradesh,Gorakhpur,Uttar Pradesh,Gorakhpur,Uttar Pradesh,Gorakhpur,Uttar Pradesh,Gorakhpur,09,58,09358,09357,TRUE,TRUE,TRUE,9.06722717659035,9.06722717659035,0.0102104965872821,3434174.975,648.998044365369,0.281249138391443,2106.5772790953,0.30407017094242,224.58915668309,1.17739006336835,76.5456321065219,15.7079777217816,67.3612606959016,39.8475795819992,Central
658,2001__09__38,Uttar Pradesh,Hamirpur,Uttar Pradesh,Hamirpur,Uttar Pradesh,Hamirpur,Uttar Pradesh,Hamirpur,Uttar Pradesh,Hamirpur,Uttar Pradesh,Hamirpur,09,38,09438,09437,TRUE,TRUE,TRUE,2.13706668008628,2.13706668008628,0.0253928221678379,1092427.32,595.175331716408,0.193059845665836,1486.27322824441,0.149499263492963,149.720233524832,0.915171039351709,83.2523747082853,18.3833094727071,67.3576964881567,36.5195692778965,Central
660,2001__09__25,Uttar Pradesh,Hardoi,Uttar Pradesh,Hardoi,Uttar Pradesh,Hardoi,Uttar Pradesh,Hardoi,Uttar Pradesh,Hardoi,Uttar Pradesh,Hardoi,09,25,09225,09224,TRUE,TRUE,TRUE,0.446231540753929,0.446231540753929,0.0101758520416086,3469118.005,601.852498405079,0.24329250183411,1352.69032672559,0.211544376637821,124.7544589929,0.809838326957268,83.4576921144757,17.3899575952879,31.2344358401017,32.0312706072613,Central
661,2001__09__13,Uttar Pradesh,Hathras,Uttar Pradesh,Hathras,Uttar Pradesh,Hathras,Uttar Pradesh,Hathras,Uttar Pradesh,Hathras,Uttar Pradesh,Hathras,09,13,09513,09513,TRUE,TRUE,TRUE,1.14284637528019,1.14284637528019,0.0101986108323923,1272278.375,743.598578783311,0.260767093256091,2017.06069229286,0.188802132900267,171.256663184216,0.997895283299306,75.0389481349324,16.1812449260564,53.063216682316,60.1955655260577,Central
662,2001__09__35,Uttar Pradesh,Jalaun,Uttar Pradesh,Jalaun,Uttar Pradesh,Jalaun,Uttar Pradesh,Jalaun,Uttar Pradesh,Jalaun,Uttar Pradesh,Jalaun,09,35,09435,09434,TRUE,TRUE,TRUE,0,0,0.00898871611687464,1510624.99,739.316121120796,0.249270169210575,1787.26415791335,0.243059393283805,141.745595267675,0.88271572798356,55.5113586166228,17.7561149706652,91.5723835816942,50.6201813780091,Central
663,2001__09__64,Uttar Pradesh,Jaunpur,Uttar Pradesh,Jaunpur,Uttar Pradesh,Jaunpur,Uttar Pradesh,Jaunpur,Uttar Pradesh,Jaunpur,Uttar Pradesh,Jaunpur,09,64,09364,09363,TRUE,TRUE,TRUE,2.92309372997127,2.92309372997127,0.000108946419076978,4222783.185,544.534704143437,0.240615915948794,1371.26953348097,0.1949806062771,151.824084497608,0.923560580363413,91.8855589478687,12.2102977446616,55.4766003645944,25.873967943439,Central
664,2001__09__36,Uttar Pradesh,Jhansi,Uttar Pradesh,Jhansi,Uttar Pradesh,Jhansi,Uttar Pradesh,Jhansi,Uttar Pradesh,Jhansi,Uttar Pradesh,Jhansi,09,36,09436,09435,TRUE,TRUE,TRUE,22.3628882018555,22.3628882018555,0.268357373971825,1679859.31,1244.00856566766,0.441336857172803,2349.01286998486,0.285690008125787,88.8261009460288,0.635656304704306,48.4437506238695,21.3444892596393,82.140283934471,60.2033317455819,Central
665,2001__09__30,Uttar Pradesh,Kannauj,Uttar Pradesh,Kannauj,Uttar Pradesh,Kannauj,Uttar Pradesh,Kannauj,Uttar Pradesh,Kannauj,Uttar Pradesh,Kannauj,09,30,09530,09529,TRUE,TRUE,TRUE,0,0,0.00481410774815699,1678719.91,614.385297322713,0.22881217727972,1479.39177335233,0.228093929479936,140.792183634444,0.878764066929886,84.3604878548739,16.3265997125154,54.4959828391442,47.9501125767507,Central
666,2001__09__33,Uttar Pradesh,Kanpur Dehat,Uttar Pradesh,Kanpur Dehat,Uttar Pradesh,Kanpur Dehat,Uttar Pradesh,Kanpur Dehat,Uttar Pradesh,Kanpur Dehat,Uttar Pradesh,Kanpur Dehat,09,33,09233,09232,TRUE,TRUE,TRUE,0.52146250206857,0.52146250206857,0.0011556159029641,1667572.38,616.331950033395,0.281751759621448,1625.323928762,0.202001471662436,163.709179553962,0.969676717360504,72.2513943106414,16.5130253596548,50.2830904657126,40.1436065826138,Central
667,2001__09__34,Uttar Pradesh,Kanpur Nagar,Uttar Pradesh,Kanpur Nagar,Uttar Pradesh,Kanpur Nagar,Uttar Pradesh,Kanpur Nagar,Uttar Pradesh,Kanpur Nagar,Uttar Pradesh,Kanpur Nagar,09,34,09234,09233,TRUE,TRUE,TRUE,21.1060818876681,21.1060818876681,0.00698258191899365,3807044.415,1056.38901870783,0.397840118597249,2760.10096902849,0.338528455037779,161.276946290547,0.960410755667857,53.0291049460413,20.1879939191621,71.2473412325486,58.0657113786058,Central
668,2001__09__17,Uttar Pradesh,Etah,Uttar Pradesh,Etah,Uttar Pradesh,Kasganj,Uttar Pradesh,Kasganj,Uttar Pradesh,Kasganj,Uttar Pradesh,Kasganj,09,17,09359,09571,TRUE,TRUE,TRUE,1.53648375042858,1.53648375042858,0.00023662817753997,3021817.345,564.655746248689,0.236045550593606,2563.7613894567,0.383192553637428,354.039723581871,1.513014505102,78.3121777074054,13.9578232846499,61.1582315538588,29.028231804635,Central
669,2001__09__44,Uttar Pradesh,Kaushambi,Uttar Pradesh,Kaushambi,Uttar Pradesh,Kaushambi,Uttar Pradesh,Kaushambi,Uttar Pradesh,Kaushambi,Uttar Pradesh,Kaushambi,09,44,09344,09343,TRUE,TRUE,TRUE,0.856762199259234,0.856762199259234,0.0218064174828766,1374234.945,547.837536362171,0.225934556034815,1138.37869061023,0.20850492967241,107.79494194017,0.731381551380643,89.272424834197,16.2365871870621,63.7463392434921,22.5347121880073,Central
672,2001__09__37,Uttar Pradesh,Lalitpur,Uttar Pradesh,Lalitpur,Uttar Pradesh,Lalitpur,Uttar Pradesh,Lalitpur,Uttar Pradesh,Lalitpur,Uttar Pradesh,Lalitpur,09,37,09437,09436,TRUE,TRUE,TRUE,1.74106285438879,1.74106285438879,0.199795303796721,1046048.795,772.29224596832,0.441838871683046,1544.83727314068,0.166762538208391,100.032731288623,0.693310823612805,75.524770461519,19.1759233373048,54.0358717190658,29.2010836915701,Central
673,2001__09__27,Uttar Pradesh,Lucknow,Uttar Pradesh,Lucknow,Uttar Pradesh,Lucknow,Uttar Pradesh,Lucknow,Uttar Pradesh,Lucknow,Uttar Pradesh,Lucknow,09,27,09227,09226,TRUE,TRUE,TRUE,18.2461575007672,18.2461575007672,0.00588790911046121,4433265.2,1106.1227416234,0.357414242122539,3451.0022955637,0.410138573105104,211.990899897677,1.1378038344014,59.8569259005731,18.457791674633,81.5783539987561,42.9109570883003,Central
675,2001__09__39,Uttar Pradesh,Mahoba,Uttar Pradesh,Mahoba,Uttar Pradesh,Mahoba,Uttar Pradesh,Mahoba,Uttar Pradesh,Mahoba,Uttar Pradesh,Mahoba,09,39,09439,09438,TRUE,TRUE,TRUE,3.06935565848911,3.06935565848911,0.0716405469186689,747294.005,578.967430099081,0.235544628926849,1526.17180621229,0.144701027273422,163.60235945416,0.969271567488516,72.0142266781521,18.8055342421755,53.5527739447308,22.9246688483026,Central
676,2001__09__18,Uttar Pradesh,Mainpuri,Uttar Pradesh,Mainpuri,Uttar Pradesh,Mainpuri,Uttar Pradesh,Mainpuri,Uttar Pradesh,Mainpuri,Uttar Pradesh,Mainpuri,09,18,09518,09517,TRUE,TRUE,TRUE,6.02230851648702,6.02230851648702,0.004361399608226,1854339.035,810.707249866603,0.238319472163164,1660.49686851573,0.235888635693767,104.820774550734,0.716965140268758,84.8716192431462,16.7676619070902,64.3379344976202,57.972315153193,Central
677,2001__09__14,Uttar Pradesh,Mathura,Uttar Pradesh,Mathura,Uttar Pradesh,Mathura,Uttar Pradesh,Mathura,Uttar Pradesh,Mathura,Uttar Pradesh,Mathura,09,14,09514,09514,TRUE,TRUE,TRUE,9.09623315313805,9.09623315313805,0.00971819319073665,2130537.16,717.335509050767,0.262122105579548,1969.1446057236,0.234356694073899,174.50817377343,1.00981085147056,92.4313069699182,17.0732832934959,83.166611496033,31.4401136684836,Central
678,2001__09__62,Uttar Pradesh,Mau,Uttar Pradesh,Mau,Uttar Pradesh,Mau,Uttar Pradesh,Mau,Uttar Pradesh,Mau,Uttar Pradesh,Mau,09,62,09362,09361,TRUE,TRUE,TRUE,2.44844388679316,2.44844388679316,0.0107087069776078,1653083.315,567.149051996608,0.154912626635225,1572.7022980483,0.227575889051085,177.29964327926,1.01992848022553,73.846033642886,13.251086500743,59.4045462033641,29.5753852659526,Central
679,2001__09__07,Uttar Pradesh,Meerut,Uttar Pradesh,Meerut,Uttar Pradesh,Meerut,Uttar Pradesh,Meerut,Uttar Pradesh,Meerut,Uttar Pradesh,Meerut,09,07,09107,09207,TRUE,TRUE,TRUE,19.4426399424901,19.4426399424901,0.00782445615952699,3460794.265,1449.272155124,0.414757197429369,3010.69971581066,0.287443419822238,107.73874010938,0.731111047045808,71.0112483640457,16.7149524272574,89.5693897546169,57.1530574594863,Central
680,2001__09__69,Uttar Pradesh,Mirzapur,Uttar Pradesh,Mirzapur,Uttar Pradesh,Mirzapur,Uttar Pradesh,Mirzapur,Uttar Pradesh,Mirzapur,Uttar Pradesh,Mirzapur,09,69,09369,09368,TRUE,TRUE,TRUE,4.64935898084308,4.64935898084308,0.0178042384964049,2228071.54,648.937328736132,0.276300853817538,1060.55857920782,0.199401697856799,63.430046669277,0.491214863678096,84.4753785148874,16.3092469643053,61.3950711007122,30.8467190189152,Central
681,2001__09__04,Uttar Pradesh,Moradabad,Uttar Pradesh,Moradabad,Uttar Pradesh,Moradabad,Uttar Pradesh,Moradabad,Uttar Pradesh,Moradabad,Uttar Pradesh,Moradabad,09,04,09104,09104,TRUE,TRUE,TRUE,2.81012120646468,2.81012120646468,0.0130252950546218,3785251.86,709.680051713244,0.21374620163556,2241.71455759946,0.307233878538074,215.876788728628,1.15018204247789,77.0771630463051,16.6357794220858,73.7042870678172,23.8448482615745,Central
682,2001__09__02,Uttar Pradesh,Muzaffarnagar,Uttar Pradesh,Muzaffarnagar,Uttar Pradesh,Muzaffarnagar,Uttar Pradesh,Muzaffarnagar,Uttar Pradesh,Muzaffarnagar,Uttar Pradesh,Muzaffarnagar,09,02,09102,09102,TRUE,TRUE,TRUE,15.6397630353489,15.6397630353489,0.00368531946636574,3707560.825,700.577735497901,0.183676266116865,2394.72005211804,0.252899316148213,241.820747474384,1.22911628347841,63.6295367665997,15.4694538288525,88.6374640015544,28.9646591714822,Central
683,2001__09__21,Uttar Pradesh,Pilibhit,Uttar Pradesh,Pilibhit,Uttar Pradesh,Pilibhit,Uttar Pradesh,Pilibhit,Uttar Pradesh,Pilibhit,Uttar Pradesh,Pilibhit,09,21,09521,09520,TRUE,TRUE,TRUE,0,0,0.0449898562730346,1750015.29,669.111308422959,0.180427721836033,1954.91331672451,0.283199723301014,192.165637034604,1.07215070557316,67.0199719019507,17.0333391772823,60.0658272416795,36.5182526210269,Central
684,2001__09__43,Uttar Pradesh,Pratapgarh,Uttar Pradesh,Pratapgarh,Uttar Pradesh,Pratapgarh,Uttar Pradesh,Pratapgarh,Uttar Pradesh,Pratapgarh,Uttar Pradesh,Pratapgarh,09,43,09343,09342,TRUE,TRUE,TRUE,0.429175086138649,0.429175086138649,0.0275278926096955,2654290.11,564.777491658661,0.254898800182084,1511.16499789072,0.218073609554077,167.568205215238,0.984204320615183,79.9155825864576,16.0117844089016,25.8975752119275,35.101620661059,Central
626,2001__09__45,Uttar Pradesh,Allahabad,Uttar Pradesh,Allahabad,Uttar Pradesh,Allahabad,Uttar Pradesh,Allahabad,Uttar Pradesh,Prayagraj,Uttar Pradesh,Prayagraj,09,45,09345,09344,TRUE,TRUE,TRUE,7.51462707136503,7.51462707136503,0.0032358020763672,4658719.625,709.858027712909,0.341741758456467,2160.72414426472,0.425996624553715,204.38821002368,1.11313370739546,77.4080204104238,17.8394983364125,52.7151032400933,46.6895410875506,Central
685,2001__09__28,Uttar Pradesh,Rae Bareli,Uttar Pradesh,Rae Bareli,Uttar Pradesh,Rae Bareli,Uttar Pradesh,Rae Bareli,Uttar Pradesh,Rae Bareli,Uttar Pradesh,Rae Bareli,09,28,09228,09227,TRUE,TRUE,TRUE,9.42536734549913,9.42536734549913,0.0109952975406301,3122744.24,714.193846937401,0.252201981597418,1320.73420847508,0.309946706770953,84.9265733860127,0.614788659688189,83.8028411518942,16.0709716015679,42.9171319431769,34.6281619885386,Central
686,2001__09__05,Uttar Pradesh,Rampur,Uttar Pradesh,Rampur,Uttar Pradesh,Rampur,Uttar Pradesh,Rampur,Uttar Pradesh,Rampur,Uttar Pradesh,Rampur,09,05,09105,09105,TRUE,TRUE,TRUE,1.96653695299458,1.96653695299458,0.0333793508652986,1799385.485,700.449582044656,0.214676955029854,1982.13630914749,0.239196762137764,182.980582751083,1.04020809711423,71.26513324759,17.057799318638,60.1796935637957,18.7435678627031,Central
687,2001__09__01,Uttar Pradesh,Saharanpur,Uttar Pradesh,Saharanpur,Uttar Pradesh,Saharanpur,Uttar Pradesh,Saharanpur,Uttar Pradesh,Saharanpur,Uttar Pradesh,Saharanpur,09,01,09101,09101,TRUE,TRUE,TRUE,10.998357420083,10.998357420083,0.00776685611622644,3266928.48,707.496454362773,0.219165444228929,2076.68887805874,0.253198226907622,193.526400768915,1.07679740074715,82.1257517485806,16.5670708224382,84.6452449468954,30.0101063251334,Central
690,2001__09__22,Uttar Pradesh,Shahjahanpur,Uttar Pradesh,Shahjahanpur,Uttar Pradesh,Shahjahanpur,Uttar Pradesh,Shahjahanpur,Uttar Pradesh,Shahjahanpur,Uttar Pradesh,Shahjahanpur,09,22,09522,09521,TRUE,TRUE,TRUE,0.742518889301104,0.742518889301104,0.018684168948291,2691506.63,605.808621147523,0.191556819538653,1718.00769133736,0.253991172465733,183.589178391537,1.04235644994303,72.0574873237763,17.5091478411108,45.2315123677881,28.8379025332323,Central
692,2001__09__51,Uttar Pradesh,Shrawasti,Uttar Pradesh,Shrawasti,Uttar Pradesh,Shrawasti,Uttar Pradesh,Shrawasti,Uttar Pradesh,Shrawasti,Uttar Pradesh,Shrawasti,09,51,09351,09350,TRUE,TRUE,TRUE,0,0,0.0123100338920075,1318466.19,502.106034897718,0.242469353218536,1382.51743521711,0.163163514137051,175.343720076724,1.01285002240284,89.2984522118016,18.4582924344841,33.9143458144169,8.59571601300186,Central
693,2001__09__54,Uttar Pradesh,Siddharthnagar,Uttar Pradesh,Siddharthnagar,Uttar Pradesh,Siddharthnagar,Uttar Pradesh,Siddharthnagar,Uttar Pradesh,Siddharthnagar,Uttar Pradesh,Siddharthnagar,09,54,09354,09353,TRUE,TRUE,TRUE,3.50700445936099,3.50700445936099,0.000970864741379775,2151261.66,527.475696960123,0.224766465571377,1238.61140470087,0.180572378289637,134.818667824711,0.853643404021453,107.260635255101,13.3787321343327,85.6458876515727,24.0876415158141,Central
694,2001__09__24,Uttar Pradesh,Sitapur,Uttar Pradesh,Sitapur,Uttar Pradesh,Sitapur,Uttar Pradesh,Sitapur,Uttar Pradesh,Sitapur,Uttar Pradesh,Sitapur,09,24,09224,09223,TRUE,TRUE,TRUE,1.16886398325692,1.16886398325692,0.0021240120140643,4063922.77,587.201040005074,0.286991599085546,1316.42237455171,0.197379364745307,124.185974626396,0.807305765272994,86.6896025143195,17.4358650521303,22.1697765324828,32.5922371909144,Central
695,2001__09__70,Uttar Pradesh,Sonbhadra,Uttar Pradesh,Sonbhadra,Uttar Pradesh,Sonbhadra,Uttar Pradesh,Sonbhadra,Uttar Pradesh,Sonbhadra,Uttar Pradesh,Sonbhadra,09,70,09370,09369,TRUE,TRUE,TRUE,5.60949582586279,5.60949582586279,0.00573404820504291,1222359.505,736.890907240134,0.314438169139988,1426.78057588827,0.318957975780535,93.6216829207418,0.660735981140566,73.479572156875,21.2855276157075,26.1878431400241,26.4908648506318,Central
697,2001__09__26,Uttar Pradesh,Unnao,Uttar Pradesh,Unnao,Uttar Pradesh,Unnao,Uttar Pradesh,Unnao,Uttar Pradesh,Unnao,Uttar Pradesh,Unnao,09,26,09226,09225,TRUE,TRUE,TRUE,2.0714434004285,2.0714434004285,0.0106697402238829,3063854.63,687.756629674241,0.284310338847792,1538.7484371771,0.225047236580014,123.734439013105,0.80528962243827,63.486977599039,18.6358624658377,43.5602058546617,42.477913041875,Central
698,2001__09__67,Uttar Pradesh,Varanasi,Uttar Pradesh,Varanasi,Uttar Pradesh,Varanasi,Uttar Pradesh,Varanasi,Uttar Pradesh,Varanasi,Uttar Pradesh,Varanasi,09,67,09367,09366,TRUE,TRUE,TRUE,10.9210831841086,10.9210831841086,0.0110282255999508,3164032.29,769.08870929563,0.310493207896743,1908.12592626771,0.292929610654649,148.102189410018,0.90867052937858,66.669186695908,13.9825818591757,81.05494042161,51.3871288722971,Central
699,2001__05__09,Uttaranchal,Almora,Uttarakhand,Almora,Uttarakhand,Almora,Uttarakhand,Almora,Uttarakhand,Almora,Uttarakhand,Almora,05,09,05109,05109,TRUE,TRUE,TRUE,6.57546985937929,6.57546985937929,0.0311331215368976,546695.38,881.579682781501,0.291489154700569,2720.26918024274,0.253242913152065,208.567589904061,1.1267707254317,57.6302054665245,17.4596481865276,73.7236774502796,50.7509696997836,North
700,2001__05__08,Uttaranchal,Bageshwar,Uttarakhand,Bageshwar,Uttarakhand,Bageshwar,Uttarakhand,Bageshwar,Uttarakhand,Bageshwar,Uttarakhand,Bageshwar,05,08,05108,05108,TRUE,TRUE,TRUE,1.75789520732796,1.75789520732796,0.0462884833289134,222435.58,893.310810258294,0.343111555325866,3120.7222759756,0.263210077839663,249.343390916009,1.25088518060044,58.1619599560147,20.2691448912984,100,52.118920110342,North
701,2001__05__02,Uttaranchal,Chamoli,Uttarakhand,Chamoli,Uttarakhand,Chamoli,Uttarakhand,Chamoli,Uttarakhand,Chamoli,Uttarakhand,Chamoli,05,02,05102,05102,TRUE,TRUE,TRUE,9.49791057575524,9.49791057575524,0.121634709556663,348942.07,980.708491254431,0.205073192926625,2243.71549646267,0.244103849719253,128.785160572304,0.827613213775672,55.5507515529909,18.3081807819848,98.7470934525766,51.9580420456577,North
702,2001__05__10,Uttaranchal,Champawat,Uttarakhand,Champawat,Uttarakhand,Champawat,Uttarakhand,Champawat,Uttarakhand,Champawat,Uttarakhand,Champawat,05,10,05110,05110,TRUE,TRUE,TRUE,6.87792180983683,6.87792180983683,0.0303028944643425,208552.185,741.749946479678,0.340538451423647,2966.98765159041,0.258890746904621,299.998364094482,1.38629027134773,95.6104233422929,19.8622589353356,100,37.6483594137806,North
703,2001__05__05,Uttaranchal,Dehradun,Uttarakhand,Dehradun,Uttarakhand,Dehradun,Uttarakhand,Dehradun,Uttarakhand,Dehradun,Uttarakhand,Dehradun,05,05,05105,05105,TRUE,TRUE,TRUE,53.1169161934578,53.1169161934578,0.0389622292535026,1314311.925,1229.01937135899,0.268156263035569,3416.6472467817,0.368795300050833,177.997835217498,1.02244314068481,52.7379475521613,18.0042774092612,88.4881274022229,56.3938285640674,North
705,2001__05__11,Uttaranchal,Nainital,Uttarakhand,Nainital,Uttarakhand,Nainital,Uttarakhand,Nainital,Uttarakhand,Nainital,Uttarakhand,Nainital,05,11,05111,05111,TRUE,TRUE,TRUE,8.23752994711403,8.23752994711403,0.026001775483926,918649.31,821.255998635989,0.228733437871162,3058.24330160515,0.23303698958066,272.38611427917,1.31476107160678,55.2774245445424,19.8917783980047,96.6872586073652,35.2876156231624,North
707,2001__05__07,Uttaranchal,Pithoragarh,Uttarakhand,Pithoragarh,Uttarakhand,Pithoragarh,Uttarakhand,Pithoragarh,Uttarakhand,Pithoragarh,Uttarakhand,Pithoragarh,05,07,05107,05107,TRUE,TRUE,TRUE,13.223692298344,13.223692298344,0.0602112145162453,462373.72,719.534040787743,0.335292641632261,2805.36687402305,0.257677229998719,289.886609249473,1.36068576534676,67.7032573185877,15.2402173722157,90.8851811496597,37.3851554161384,North
708,2001__05__03,Uttaranchal,Rudraprayag,Uttarakhand,Rudraprayag,Uttarakhand,Rudraprayag,Uttarakhand,Rudraprayag,Uttarakhand,Rudraprayag,Uttarakhand,Rudraprayag,05,03,05103,05103,TRUE,TRUE,TRUE,12.603486594651,12.603486594651,0.0429420832415767,223519.445,995.138409233522,0.200888167353445,2004.93253571906,0.234458702198703,101.472731543274,0.700483858912412,51.0531067332874,18.9170611084865,76.7048911062549,59.3798205441315,North
709,2001__05__04,Uttaranchal,Tehri Garhwal,Uttarakhand,Tehri Garhwal,Uttarakhand,Tehri Garhwal,Uttarakhand,Tehri Garhwal,Uttarakhand,Tehri Garhwal,Uttarakhand,Tehri Garhwal,05,04,05104,05104,TRUE,TRUE,TRUE,19.9137268855225,19.9137268855225,0.0485308259073281,541884.01,957.179880309321,0.274429403958161,1802.6423956333,0.22159225540773,88.3284879588945,0.63301752850739,78.0015460214013,15.5465308895164,94.3076313429945,50.8514185246947,North
710,2001__05__12,Uttaranchal,Udham Singh Nagar,Uttarakhand,Udham Singh Nagar,Uttarakhand,Udham Singh Nagar,Uttarakhand,Udham Singh Nagar,Uttarakhand,Udham Singh Nagar,Uttarakhand,Udham Singh Nagar,05,12,05112,05112,TRUE,TRUE,TRUE,27.7223593364507,27.7223593364507,0.141989405153005,1388707.66,1065.08983114439,0.372351937465185,2861.59255552584,0.265295851197978,168.671474635261,0.988319163355044,66.6645536177325,17.796151927325,85.2642042086593,42.1213835351974,North
711,2001__05__01,Uttaranchal,Uttarkashi,Uttarakhand,Uttarkashi,Uttarakhand,Uttarkashi,Uttarakhand,Uttarkashi,Uttarakhand,Uttarkashi,Uttarakhand,Uttarkashi,05,01,05101,05101,TRUE,TRUE,TRUE,1.77303323295202,1.77303323295202,0.0993793775736404,306360.73,882.526321314663,0.316842554620727,1661.54789255495,0.240251284251905,88.2717662267354,0.63271629805437,94.3431596204646,18.9969223535927,98.2893918736745,40.5258029385353,North
712,2001__19__02,West Bengal,Jalpaiguri,West Bengal,Jalpaiguri,West Bengal,Jalpaiguri,West Bengal,Alipurduar,West Bengal,Alipurduar,West Bengal,Alipurduar,19,02,19102,19102,TRUE,TRUE,TRUE,0.646675087351422,0.646675087351422,2.49348455158403,3322820.115,562.233442928408,0.266047228259022,1856.97336229961,0.216546877796615,230.285112999952,1.19478607424533,56.882081414891,19.6549485797248,26.3838249403594,23.5683316651022,East
713,2001__19__13,West Bengal,Bankura,West Bengal,Bankura,West Bengal,Bankura,West Bengal,Bankura,West Bengal,Bankura,West Bengal,Bankura,19,13,19513,19513,TRUE,TRUE,TRUE,0.795882165122664,0.795882165122664,3.11867560002902,3034979.5,720.020892311378,0.246210221654012,1849.62152831397,0.240694435550053,156.884424891672,0.943456089165178,53.3899223661573,20.0407790233838,13.1971434426655,35.3416819321618,East
