"district_2001","round_id","outcome_id","estimate","std_error","relative_se","cv","n_households","n_fsu","n_sample_person_equiv","sum_person_weight","kish_effective_n","status","reason","uncertainty_requested","sample_support_ok","analysis_eligible","precision_ok","preferred_eligible","support_reason"
"pc2001__18__17","nss_2011_12_type2","mean_log_real_mpce",7.24355673155604,0.10998273059402,0.0151835258105853,NA,127,16,552,953719.755,35.5495401692689,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__18__18","nss_2011_12_type2","mean_log_real_mpce",7.07742731843092,0.0555376423725142,0.00784715121381522,NA,128,16,576,1149519.88,33.0157058205843,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__18__19","nss_2011_12_type2","mean_log_real_mpce",6.86440694308263,0.0447540266879068,0.00651972225117075,NA,128,16,636,931157.825,70.1702976750481,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__18__20","nss_2011_12_type2","mean_log_real_mpce",6.91977636751101,0.0502881913976985,0.0072673145383435,NA,96,12,427,220324.16,44.2301017398252,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__18__21","nss_2011_12_type2","mean_log_real_mpce",6.8264254667613,0.0461138239928987,0.00675519336106906,NA,160,20,779,1665955.7,74.8430370422872,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__18__22","nss_2011_12_type2","mean_log_real_mpce",6.74190027262709,0.0721371119256838,0.0106998188950627,NA,128,16,672,1295498.21,44.5322417040082,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__18__23","nss_2011_12_type2","mean_log_real_mpce",6.79070095177502,0.0501407416954507,0.00738373579569049,NA,96,12,503,565467.805,36.8465379511299,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__19__01","nss_2011_12_type2","mean_log_real_mpce",7.37937084254553,0.0612264869910338,0.00829697928149029,NA,160,20,599,1659874.87,50.9598404835703,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__19__02","nss_2011_12_type2","mean_log_real_mpce",7.10398755411693,0.0501924223191775,0.00706538714163284,NA,256,32,1063,3250466.525,73.3496620491653,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__19__03","nss_2011_12_type2","mean_log_real_mpce",7.06230671155142,0.0546985631337434,0.00774514126443645,NA,192,24,766,2308340.205,48.0261157558656,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__19__04","nss_2011_12_type2","mean_log_real_mpce",6.82720453913787,0.105648199121154,0.0154745911764488,NA,190,24,860,2676829.46,36.9278423929552,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__19__05","nss_2011_12_type2","mean_log_real_mpce",6.98616133030484,0.0659881072878912,0.00944554586817877,NA,160,20,652,1526878.775,36.9147984889406,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__19__06","nss_2011_12_type2","mean_log_real_mpce",7.17206806159678,0.0444916520191162,0.00620346204706968,NA,248,31,1112,3810715.955,45.790018739567,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__19__07","nss_2011_12_type2","mean_log_real_mpce",7.02742983912776,0.040771481162656,0.00580176282026268,NA,374,47,1623,6419577.53,95.5501017328081,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__19__08","nss_2011_12_type2","mean_log_real_mpce",7.10900713341724,0.0497742306983813,0.00700157276033781,NA,224,28,897,3294019.2,58.9261733686768,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__19__09","nss_2011_12_type2","mean_log_real_mpce",7.18678949176427,0.0383127278619545,0.00533099347154374,NA,544,68,2356,6575373.18,166.915650900395,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__19__10","nss_2011_12_type2","mean_log_real_mpce",7.08268548914467,0.0506183029899933,0.00714676700914841,NA,352,44,1420,4963152.635,85.2159900761234,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__19__11","nss_2011_12_type2","mean_log_real_mpce",7.47212530361093,0.0421362624680345,0.00563912685560452,NA,736,92,2826,9760042.64,274.698559704195,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__19__12","nss_2011_12_type2","mean_log_real_mpce",7.1393137313669,0.0371231113634743,0.0051998151027279,NA,416,52,1641,4797867.535,135.622710743793,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__19__13","nss_2011_12_type2","mean_log_real_mpce",7.14859554874625,0.0443780169174127,0.00620793505728491,NA,256,32,995,3151617.275,62.4034913361749,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__19__14","nss_2011_12_type2","mean_log_real_mpce",6.94873998331867,0.0334699390360525,0.00481669181986969,NA,224,28,872,2030699.765,91.7299348290694,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__19__16","nss_2011_12_type2","mean_log_real_mpce",7.37377186284917,0.0386736174448139,0.00524475372497769,NA,384,48,1519,4663823.98,134.408647429113,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__19__17","nss_2011_12_type2","mean_log_real_mpce",7.7974806630808,0.0546846066636028,0.00701311218667348,NA,476,60,1640,4787804.065,117.715157976233,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__19__18","nss_2011_12_type2","mean_log_real_mpce",7.24568799170163,0.0383079536787616,0.00528700017481226,NA,448,56,1936,8105123.715,146.250355790898,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__20__01","nss_2011_12_type2","mean_log_real_mpce",7.0385743266437,0.0909164977421755,0.0129168910524993,NA,127,16,664,1105158.81,46.2099995989192,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__20__02","nss_2011_12_type2","mean_log_real_mpce",7.02493468177513,0.0679939047241908,0.00967893764202366,NA,223,28,1157,2778272.41,71.1104582688758,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__20__03","nss_2011_12_type2","mean_log_real_mpce",6.81490240350749,0.0552977974683555,0.00811424642558269,NA,96,12,497,876929.49,35.719914551815,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__20__04","nss_2011_12_type2","mean_log_real_mpce",7.03813339370642,0.038160344748686,0.0054219411048403,NA,160,20,847,2275704.79,59.3148717255578,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__20__05","nss_2011_12_type2","mean_log_real_mpce",7.04370008289888,0.0339521664622305,0.00482021750821867,NA,96,12,498,490831.52,31.9837372215387,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__20__06","nss_2011_12_type2","mean_log_real_mpce",7.03491394624256,0.0368560098714287,0.00523901360458204,NA,128,16,738,2018713.465,46.6273441818912,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__20__07","nss_2011_12_type2","mean_log_real_mpce",6.97579712790051,0.0936326227325898,0.0134224979620028,NA,127,16,694,1147323.81,50.8182140211519,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__20__08","nss_2011_12_type2","mean_log_real_mpce",6.85465538930822,0.0405594605507741,0.00591706778053906,NA,127,16,592,1032478.045,42.3779949794467,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__20__09","nss_2011_12_type2","mean_log_real_mpce",6.75801198519059,0.0647685480363233,0.00958396465976328,NA,96,12,388,978983.49,28.5526747014973,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__20__10","nss_2011_12_type2","mean_log_real_mpce",6.69276139113084,0.149360358953401,0.0223167016160671,NA,96,12,487,888188.945,14.3280076162783,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__20__11","nss_2011_12_type2","mean_log_real_mpce",6.94948326055559,0.0516270117383392,0.00742889935880093,NA,222,28,1044,1848021.275,66.1556949359359,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__20__12","nss_2011_12_type2","mean_log_real_mpce",7.11146115570851,0.0573796227425903,0.00806861227056419,NA,192,24,942,2146145.535,95.0657439904828,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__20__13","nss_2011_12_type2","mean_log_real_mpce",7.08965606184421,0.03803408876234,0.0053647297457821,NA,184,23,972,1627398.725,81.7952115654212,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__20__14","nss_2011_12_type2","mean_log_real_mpce",7.2325186156561,0.0808574428889428,0.0111797075383826,NA,192,24,919,3438605.78,72.020125157759,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__20__15","nss_2011_12_type2","mean_log_real_mpce",6.95791762599091,0.108862850152197,0.0156458952238161,NA,96,12,497,325879.285,26.8341827744479,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__20__16","nss_2011_12_type2","mean_log_real_mpce",6.89861779138528,0.0364418416701316,0.0052824845167736,NA,192,24,869,1353059.2,32.0570078061861,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__20__17","nss_2011_12_type2","mean_log_real_mpce",6.8125951549783,0.083331521305081,0.0122319790636886,NA,128,16,563,1165735.92,39.7953328663836,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__20__18","nss_2011_12_type2","mean_log_real_mpce",7.13904819341741,0.0694642474926531,0.00973018329764224,NA,159,20,703,1741978.93,52.6029554044564,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__21__01","nss_2011_12_type2","mean_log_real_mpce",7.01008930381124,0.047519079793519,0.00677866967653092,NA,160,20,667,1324971.495,46.5236438478108,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__21__02","nss_2011_12_type2","mean_log_real_mpce",7.25359055595593,0.111615352778609,0.0153876003777138,NA,96,12,361,474655.11,46.9888162300557,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__21__03","nss_2011_12_type2","mean_log_real_mpce",7.1563914397994,0.0945034165283728,0.0132054565940599,NA,95,12,406,1259645.46,30.5375526521419,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__21__04","nss_2011_12_type2","mean_log_real_mpce",6.92744379579145,0.0941552814664768,0.0135916341210416,NA,96,12,372,263481.03,29.0674486971322,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__21__05","nss_2011_12_type2","mean_log_real_mpce",6.95313851430063,0.0757118859059039,0.0108888792809443,NA,192,24,780,1987205.265,66.4259246772981,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__21__06","nss_2011_12_type2","mean_log_real_mpce",7.00579160370378,0.0835431425025175,0.0119248683415519,NA,160,20,747,1738696.7,55.7042090098729,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__21__07","nss_2011_12_type2","mean_log_real_mpce",6.79995615458569,0.035086724373134,0.00515984567775081,NA,160,20,668,2381301.65,60.3666989579461,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__21__08","nss_2011_12_type2","mean_log_real_mpce",7.12027467167551,0.055120919986179,0.00774140360138778,NA,160,20,700,2478502.97,52.1083030590534,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__21__09","nss_2011_12_type2","mean_log_real_mpce",7.03149191097385,0.0411673229517428,0.00585470672127122,NA,160,20,842,1269693.84,79.2156903678186,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__21__10","nss_2011_12_type2","mean_log_real_mpce",7.25426711247427,0.0550804308373374,0.00759283191304362,NA,160,20,710,1213156.155,58.9774102303602,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__21__11","nss_2011_12_type2","mean_log_real_mpce",7.06610058848994,0.0437347309106811,0.00618937281786239,NA,128,16,592,1232760.835,52.0156985957547,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__21__12","nss_2011_12_type2","mean_log_real_mpce",7.31388519949945,0.0379154584457043,0.00518403795130653,NA,188,24,852,2404111.875,75.7526755615913,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__21__13","nss_2011_12_type2","mean_log_real_mpce",7.13942157549324,0.0679472393276616,0.00951719107902202,NA,160,20,766,1681236.615,67.593406243078,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__21__14","nss_2011_12_type2","mean_log_real_mpce",7.37217062206914,0.0527474777323797,0.00715494532566517,NA,127,16,568,1035904.32,56.2931951237575,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__21__15","nss_2011_12_type2","mean_log_real_mpce",7.31013783634155,0.084250050381449,0.0115250973740343,NA,128,16,519,1028234.31,54.6319520487474,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__21__16","nss_2011_12_type2","mean_log_real_mpce",7.16029696813954,0.060196549894398,0.00840699068240446,NA,128,16,556,849414.87,65.4087605505218,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__21__17","nss_2011_12_type2","mean_log_real_mpce",7.39985517622015,0.110867790645971,0.0149824270888775,NA,160,20,707,2017157.545,81.5852255097804,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__21__18","nss_2011_12_type2","mean_log_real_mpce",7.09020969187213,0.0571161469219546,0.00805563578569894,NA,160,20,740,1678886.01,46.6050722815353,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__21__19","nss_2011_12_type2","mean_log_real_mpce",7.09610207830688,0.0408796837226884,0.00576086466507571,NA,192,24,866,3175977.92,86.3233059949186,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__21__20","nss_2011_12_type2","mean_log_real_mpce",6.77593734912698,0.137359353723736,0.0202716386894329,NA,96,12,377,489713.67,44.2481953311207,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__21__21","nss_2011_12_type2","mean_log_real_mpce",6.83030114169055,0.10771018025998,0.0157694628722213,NA,96,12,383,754324.885,33.5765537049378,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__21__22","nss_2011_12_type2","mean_log_real_mpce",6.80638690022121,0.104098917020446,0.0152942990967885,NA,96,12,422,374436.24,46.9111287273379,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__21__23","nss_2011_12_type2","mean_log_real_mpce",6.96681947336502,0.0910419262817469,0.0130679324517897,NA,96,12,407,638851.215,16.4118908393747,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__21__24","nss_2011_12_type2","mean_log_real_mpce",7.09489748867563,0.056736446802105,0.0079967958511964,NA,128,16,522,1648280.56,46.9057690169775,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__21__25","nss_2011_12_type2","mean_log_real_mpce",6.927002096912,0.0417833708910743,0.00603195586005394,NA,96,12,429,574685.4,30.0063899569708,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__21__26","nss_2011_12_type2","mean_log_real_mpce",6.8938061632528,0.0586484384748588,0.00850741043278564,NA,160,20,630,1391847.065,56.5902157260742,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__21__27","nss_2011_12_type2","mean_log_real_mpce",6.98437265931364,0.053570995447779,0.00767012272409924,NA,96,12,400,882484.24,47.3030188740265,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__21__28","nss_2011_12_type2","mean_log_real_mpce",6.84135206001288,0.0789074435482501,0.0115338960568127,NA,128,16,559,1058745.715,43.443033301719,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__21__29","nss_2011_12_type2","mean_log_real_mpce",6.90713735604489,0.0948710301079704,0.0137352169527862,NA,128,16,462,992588.025,46.9034213285946,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__21__30","nss_2011_12_type2","mean_log_real_mpce",6.57480339178112,0.103733476557478,0.0157774263922706,NA,96,12,386,458575.265,25.123665289339,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__22__01","nss_2011_12_type2","mean_log_real_mpce",7.1217175674156,0.0926642363710743,0.0130115011573958,NA,64,8,305,622675.605,14.0775931371662,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__22__02","nss_2011_12_type2","mean_log_real_mpce",7.17677167923668,0.05155439553849,0.00718350782812883,NA,192,24,969,2156056.325,55.2428424613165,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__22__03","nss_2011_12_type2","mean_log_real_mpce",7.21565856902185,0.120530496854898,0.0167040188642458,NA,96,12,489,865949.34,25.0698260474882,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__22__04","nss_2011_12_type2","mean_log_real_mpce",6.95861843665751,0.0612230198441619,0.00879815733560607,NA,120,15,587,1282535.395,38.0065724510326,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__22__05","nss_2011_12_type2","mean_log_real_mpce",6.90754925081924,0.0970586066453761,0.0140510915117782,NA,96,12,446,1319864.415,35.0175119683319,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__22__06","nss_2011_12_type2","mean_log_real_mpce",7.03416596087318,0.0394172330486431,0.00560368254998494,NA,128,16,575,1387580.78,29.0900758892591,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__22__07","nss_2011_12_type2","mean_log_real_mpce",7.10458804768192,0.0567331321474126,0.0079854217819038,NA,184,23,843,2362069.9,51.2532577146428,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__22__08","nss_2011_12_type2","mean_log_real_mpce",6.8664322471549,0.0639901659075499,0.00931927434863486,NA,96,12,492,785311.01,22.2982348566513,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__22__09","nss_2011_12_type2","mean_log_real_mpce",6.96524470911582,0.0880743087572722,0.0126448261956977,NA,128,16,657,1512485.53,45.8938551267039,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__22__10","nss_2011_12_type2","mean_log_real_mpce",7.08017457028956,0.0797082577989929,0.011257950917407,NA,255,32,1244,3094762.955,88.3095044912681,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__22__11","nss_2011_12_type2","mean_log_real_mpce",7.13023863688792,0.0521225034315105,0.00731006437314138,NA,256,32,1276,3598701.655,88.2880336997417,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__22__12","nss_2011_12_type2","mean_log_real_mpce",7.11248898775524,0.0640632026016544,0.00900714260675056,NA,96,12,450,1168950.05,15.5803545619983,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__22__13","nss_2011_12_type2","mean_log_real_mpce",7.13074764732936,0.12091432209778,0.0169567523740747,NA,88,11,414,678472.935,24.2789388327018,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__22__14","nss_2011_12_type2","mean_log_real_mpce",6.8946612743918,0.0623716496064097,0.00904636894028006,NA,96,12,434,716710.085,21.5952916009023,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__22__15","nss_2011_12_type2","mean_log_real_mpce",6.73896324278389,0.0801780159465356,0.0118976781825291,NA,128,16,580,1417681.88,26.575150109572,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__22__16","nss_2011_12_type2","mean_log_real_mpce",6.89499052317429,0.190555385088079,0.0276367870916742,NA,104,13,377,788402.75,10.3309581161624,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__23__01","nss_2011_12_type2","mean_log_real_mpce",6.77147976965321,0.0696616811187543,0.0102875122555851,NA,64,8,336,717341.52,24.0407653774645,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__23__02","nss_2011_12_type2","mean_log_real_mpce",7.00180637548683,0.0821099674838755,0.011726969167748,NA,96,12,488,1641205.49,33.7974719498218,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__23__03","nss_2011_12_type2","mean_log_real_mpce",6.94339974898527,0.0598052101112714,0.00861324599955685,NA,96,12,494,1596824.87,37.6690017492421,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__23__04","nss_2011_12_type2","mean_log_real_mpce",7.29596756264468,0.128165748405316,0.0175666554579442,NA,96,12,451,1492262.635,44.2610115999924,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__23__05","nss_2011_12_type2","mean_log_real_mpce",7.17030424822378,0.100127477959613,0.0139641881980693,NA,64,8,305,700415.235,19.989739128814,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__23__06","nss_2011_12_type2","mean_log_real_mpce",7.24380636530389,0.143997544203202,0.0198787125085115,NA,95,12,476,1725683.19,22.0003578422583,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__23__07","nss_2011_12_type2","mean_log_real_mpce",7.19778780460553,0.0311233434380096,0.00432401513949817,NA,128,16,630,1821462.59,32.0490857942605,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__23__08","nss_2011_12_type2","mean_log_real_mpce",7.16769185595196,0.0621405221867934,0.00866953036425425,NA,96,12,417,1416368.4,34.24676184497,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__23__09","nss_2011_12_type2","mean_log_real_mpce",7.20827009030735,0.0767632916306882,0.0106493362025805,NA,96,12,459,1723388.435,25.8392074867466,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__23__10","nss_2011_12_type2","mean_log_real_mpce",6.74954443493514,0.118113241001063,0.0174994389828323,NA,64,8,313,975773.405,18.0869933436905,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__23__11","nss_2011_12_type2","mean_log_real_mpce",7.01598116804822,0.0844663615386389,0.0120391374371572,NA,160,20,708,2405999.8,57.7634805732433,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__23__12","nss_2011_12_type2","mean_log_real_mpce",7.07561424535818,0.0630909011684898,0.00891666772391943,NA,96,12,437,964277.39,36.4978476145333,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__23__13","nss_2011_12_type2","mean_log_real_mpce",6.64978692601927,0.0599173108431297,0.00901041063566795,NA,160,20,786,1918887.17,51.2909289349706,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__23__14","nss_2011_12_type2","mean_log_real_mpce",6.81605405334374,0.0436914179549679,0.00641007503946279,NA,128,16,600,1897818.075,63.2379476173646,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__23__15","nss_2011_12_type2","mean_log_real_mpce",6.81747241584317,0.0360874069215695,0.0052933704341371,NA,64,8,283,530913.98,24.1751684853411,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__23__16","nss_2011_12_type2","mean_log_real_mpce",6.93364525692652,0.133215698151734,0.0192129382475481,NA,128,16,539,1496154.52,46.3094263347612,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__23__17","nss_2011_12_type2","mean_log_real_mpce",6.75475171720454,0.0282139626313064,0.00417690594895511,NA,96,12,465,1539758.515,19.5550341781938,"estimated",NA,TRUE,FALSE,FALSE,NA,FALSE,"low_kish_effective_n"
"pc2001__23__18","nss_2011_12_type2","mean_log_real_mpce",7.1856674749941,0.103239035499105,0.0143673549963693,NA,64,8,279,715078.2,25.0728701665911,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__23__19","nss_2011_12_type2","mean_log_real_mpce",7.14252748934532,0.0795150260967585,0.0111326174404471,NA,88,11,378,918643.215,24.1557355458405,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__23__20","nss_2011_12_type2","mean_log_real_mpce",7.03072345676922,0.0926110102719219,0.0131723301081847,NA,96,12,454,1232360.9,30.144538530541,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__23__21","nss_2011_12_type2","mean_log_real_mpce",7.30773515057588,0.0998600171258421,0.0136649748613252,NA,128,16,639,1671069.255,41.198484046072,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__23__22","nss_2011_12_type2","mean_log_real_mpce",7.30323670045853,0.0596348840053996,0.0081655417250348,NA,96,12,518,1404845.82,28.6939147898919,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__23__23","nss_2011_12_type2","mean_log_real_mpce",7.56509445922124,0.102557469555279,0.0135566674161312,NA,96,12,437,1474704.75,36.4692747279789,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__23__24","nss_2011_12_type2","mean_log_real_mpce",7.0311084476767,0.109537844170949,0.0155790292506644,NA,128,16,546,1662133.245,25.5916675697912,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__23__25","nss_2011_12_type2","mean_log_real_mpce",7.24602433260985,0.0567563117190097,0.00783275201872906,NA,128,16,651,2046458.35,37.4088805983269,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__23__26","nss_2011_12_type2","mean_log_real_mpce",7.40313376229958,0.0897305870541584,0.012120622149381,NA,160,20,759,2411147.8,58.5004664728165,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
"pc2001__23__27","nss_2011_12_type2","mean_log_real_mpce",6.98800032973585,0.074820645056103,0.0107070179630245,NA,96,12,498,1666023.84,28.1883146990699,"estimated",NA,TRUE,TRUE,TRUE,NA,TRUE,NA
