"comparison_id","comparison_family","left_round","right_round","district_2001","outcome_id","transform","estimate_left","estimate_right","absolute_change","proportional_change","finite_common","preferred_common","preferred_eligible_left","preferred_eligible_right","n_households_left","n_households_right","n_fsu_left","n_fsu_right","kish_effective_n_left","kish_effective_n_right"
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__06__08","bottom40_mean_real_mpce","identity",1554.68625808534,1504.33866664483,-50.3475914405099,-0.0323844062933411,TRUE,TRUE,TRUE,TRUE,176,411,10,23,80.3542356220944,236.884910429465
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__06__09","bottom40_mean_real_mpce","identity",1143.32311101125,1425.58026853901,282.25715752776,0.246874356697039,TRUE,TRUE,TRUE,TRUE,180,306,10,17,145.408247855003,183.892022996408
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__06__10","bottom40_mean_real_mpce","identity",1348.61904478308,1443.91032223109,95.2912774480101,0.0706584100355318,TRUE,TRUE,TRUE,TRUE,197,162,11,9,148.372172474003,137.363130295669
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__06__11","bottom40_mean_real_mpce","identity",1534.83849505494,1664.22944324777,129.39094819283,0.0843026472229564,TRUE,TRUE,TRUE,TRUE,250,342,14,19,162.58891850578,208.081900296748
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__06__12","bottom40_mean_real_mpce","identity",1532.93154741345,1422.39543114371,-110.53611626974,-0.0721076661617735,TRUE,TRUE,TRUE,TRUE,394,162,22,9,254.870741026289,128.152172091206
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__06__13","bottom40_mean_real_mpce","identity",1605.85503311778,2194.08853304922,588.23349993144,0.366305480756492,TRUE,TRUE,TRUE,TRUE,270,287,15,16,199.198691725745,223.812257438383
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__06__14","bottom40_mean_real_mpce","identity",1222.07019422437,1598.24457395688,376.17437973251,0.307817326296271,TRUE,TRUE,TRUE,TRUE,216,251,12,14,139.713734936943,180.000842679142
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__06__15","bottom40_mean_real_mpce","identity",999.004004950615,1477.29017621605,478.286171265435,0.478763016860056,TRUE,TRUE,TRUE,TRUE,252,252,14,14,185.306346640297,172.36884237743
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__06__16","bottom40_mean_real_mpce","identity",1582.43177298188,1369.04542494445,-213.38634803743,-0.134847107901109,TRUE,TRUE,TRUE,TRUE,90,216,5,12,72.8489758991699,167.383876436647
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__06__17","bottom40_mean_real_mpce","identity",1182.64000500972,1485.98168847374,303.34168346402,0.256495368141658,TRUE,FALSE,FALSE,TRUE,144,216,8,12,115.384786880277,155.377992443325
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__06__18","bottom40_mean_real_mpce","identity",2433.92424247839,2780.12322123135,346.19897875296,0.142239011679524,TRUE,TRUE,TRUE,TRUE,557,567,32,32,401.966650049275,383.718591252913
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__06__19","bottom40_mean_real_mpce","identity",2667.0616090479,2632.80513737145,-34.25647167645,-0.0128442745980206,TRUE,TRUE,TRUE,TRUE,430,392,24,22,277.39466315786,173.956024990208
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__07__01","bottom40_mean_real_mpce","identity",1530.9194152905,2059.04980335889,528.13038806839,0.344975955490234,TRUE,TRUE,TRUE,TRUE,927,771,64,50,362.228706975914,402.987852358153
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__07__02","bottom40_mean_real_mpce","identity",2014.28064990339,1877.5680020215,-136.71264788189,-0.0678716979624697,TRUE,TRUE,TRUE,TRUE,151,290,10,18,93.0091680584413,185.984871981828
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__07__03","bottom40_mean_real_mpce","identity",1635.32495594038,2104.2500266223,468.92507068192,0.286747333597847,TRUE,TRUE,TRUE,TRUE,370,439,25,29,236.96955403798,273.130185403287
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__07__04","bottom40_mean_real_mpce","identity",1850.23808696728,1993.13366872624,142.89558175896,0.0772309157213275,TRUE,TRUE,TRUE,TRUE,429,216,29,15,297.095823245005,108.436148065186
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__07__06","bottom40_mean_real_mpce","identity",1470.85500279487,2283.38447651613,812.52947372126,0.552419832123029,TRUE,FALSE,TRUE,FALSE,181,74,12,5,90.4632294075904,37.1078443031354
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__07__07","bottom40_mean_real_mpce","identity",2011.46197667321,2168.68751867682,157.22554200361,0.0781648093908531,TRUE,TRUE,TRUE,TRUE,378,404,26,27,232.353612417547,247.374349456989
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__07__08","bottom40_mean_real_mpce","identity",2732.58703547488,2058.29485458547,-674.29218088941,-0.246759635515957,TRUE,FALSE,FALSE,TRUE,296,506,20,32,120.649198365835,280.933144827017
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__07__09","bottom40_mean_real_mpce","identity",1936.72321478487,2041.28301118569,104.55979640082,0.0539879914706524,TRUE,TRUE,TRUE,TRUE,504,644,34,41,265.605766025263,392.720045579469
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__08__02","bottom40_mean_real_mpce","identity",1667.08034142764,1459.98559117158,-207.09475025606,-0.124226016652989,TRUE,TRUE,TRUE,TRUE,371,486,23,28,194.840958842696,290.688697107672
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__08__03","bottom40_mean_real_mpce","identity",1470.05113456376,1390.88534238535,-79.1657921784099,-0.05385240711501,TRUE,TRUE,TRUE,TRUE,295,402,17,24,187.027047401418,260.6958463801
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__08__04","bottom40_mean_real_mpce","identity",1141.32722685267,1517.5594340545,376.23220720183,0.32964446860637,TRUE,TRUE,TRUE,TRUE,357,353,21,20,245.655511078923,268.405808129316
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__08__05","bottom40_mean_real_mpce","identity",1245.6815504919,1757.3752121074,511.6936616155,0.410774054904675,TRUE,TRUE,TRUE,TRUE,365,391,22,23,236.389520542516,270.699475574838
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__08__06","bottom40_mean_real_mpce","identity",1393.04284935477,1463.68422002162,70.64137066685,0.0507101204385563,TRUE,TRUE,TRUE,TRUE,720,504,40,28,529.768889261218,264.743192574359
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__08__07","bottom40_mean_real_mpce","identity",1372.17402022522,1296.48935262798,-75.6846675972399,-0.0551567559811528,TRUE,TRUE,TRUE,TRUE,575,666,32,37,368.834056640748,502.414662921057
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__08__08","bottom40_mean_real_mpce","identity",1281.31690809949,1258.37805228817,-22.9388558113201,-0.017902562329677,TRUE,TRUE,TRUE,TRUE,204,162,12,9,162.659507441309,111.590915240219
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__08__09","bottom40_mean_real_mpce","identity",1101.6573862986,1314.05723927223,212.39985297363,0.192800280391403,TRUE,TRUE,TRUE,TRUE,234,234,13,13,174.21208891282,161.782139223656
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__08__10","bottom40_mean_real_mpce","identity",1264.09515214228,1304.27493838595,40.1797862436699,0.031785412811351,TRUE,TRUE,TRUE,TRUE,414,395,23,22,280.025361046235,265.248462196574
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__08__11","bottom40_mean_real_mpce","identity",1877.75703245729,1336.66107702394,-541.09595543335,-0.288160792946282,TRUE,TRUE,TRUE,TRUE,232,226,13,13,160.174024344031,157.252924400862
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__08__12","bottom40_mean_real_mpce","identity",1616.53359957633,1580.16757756044,-36.3660220158902,-0.0224962982677386,TRUE,TRUE,TRUE,TRUE,1243,1196,75,74,747.600831092395,730.318144699247
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__08__13","bottom40_mean_real_mpce","identity",1419.98031155083,1652.13285830196,232.15254675113,0.163489975785358,TRUE,TRUE,TRUE,TRUE,508,417,30,25,356.838937963864,239.371285071693
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__08__14","bottom40_mean_real_mpce","identity",1909.22283239737,1876.35463452263,-32.86819787474,-0.0172154854409886,TRUE,TRUE,TRUE,TRUE,698,608,39,34,500.099852225549,373.101165447228
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__08__15","bottom40_mean_real_mpce","identity",1380.87897202753,1579.36980403725,198.49083200972,0.143742381505222,TRUE,TRUE,TRUE,TRUE,1005,806,58,47,538.008020566977,469.689310672001
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__08__16","bottom40_mean_real_mpce","identity",1073.31499940457,1799.99924682129,726.68424741672,0.677046577956941,TRUE,TRUE,TRUE,TRUE,172,87,11,5,133.188176834204,58.0086748935056
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__08__17","bottom40_mean_real_mpce","identity",995.93087755891,1310.02545934979,314.09458179088,0.315377893052925,TRUE,TRUE,TRUE,TRUE,456,510,26,30,327.238965923441,362.679307535946
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__08__18","bottom40_mean_real_mpce","identity",1208.74314397712,1468.27361597163,259.53047199451,0.214711018869219,TRUE,TRUE,TRUE,TRUE,323,253,19,16,233.118889647063,208.650920127421
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__08__19","bottom40_mean_real_mpce","identity",721.725480647037,1059.91906304533,338.193582398293,0.46859033173541,TRUE,TRUE,TRUE,TRUE,124,301,7,17,95.2040267911517,217.929682376153
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__08__20","bottom40_mean_real_mpce","identity",1210.88847646688,1442.18134871591,231.29287224903,0.191010878990189,TRUE,TRUE,TRUE,TRUE,305,382,19,24,225.926608616627,269.780069877699
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__08__21","bottom40_mean_real_mpce","identity",1589.66346906762,1577.93024850019,-11.7332205674302,-0.00738094621644166,TRUE,TRUE,TRUE,TRUE,532,506,30,29,314.941332064213,328.587581392632
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__08__22","bottom40_mean_real_mpce","identity",1737.63271241978,1709.23932795005,-28.3933844697301,-0.0163402681514842,TRUE,TRUE,TRUE,TRUE,230,273,13,16,161.209442407454,169.42470942768
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__08__23","bottom40_mean_real_mpce","identity",1074.41909504875,1282.55573448352,208.13663943477,0.19372016040475,TRUE,TRUE,TRUE,TRUE,162,249,9,14,127.41649347431,149.970292079171
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__08__24","bottom40_mean_real_mpce","identity",1614.75009398209,1883.46213016042,268.71203617833,0.16641091223947,TRUE,TRUE,TRUE,TRUE,502,641,28,36,371.848346430923,464.736052353796
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__08__25","bottom40_mean_real_mpce","identity",1060.39908365327,1080.60089764661,20.20181399334,0.0190511424469937,TRUE,TRUE,TRUE,TRUE,246,306,14,17,176.079793800774,218.762867180158
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__08__26","bottom40_mean_real_mpce","identity",1088.95841239803,1093.31177292338,4.3533605253499,0.00399772890845595,TRUE,TRUE,TRUE,TRUE,553,512,31,29,385.25794402729,335.036859157897
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__08__27","bottom40_mean_real_mpce","identity",815.005008436735,897.974516982774,82.969508546039,0.101802452361837,TRUE,TRUE,TRUE,TRUE,336,234,19,13,269.723367933713,173.41295239569
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__08__28","bottom40_mean_real_mpce","identity",918.916596357244,833.980880048208,-84.935716309036,-0.0924302778355914,TRUE,TRUE,TRUE,TRUE,178,269,10,15,142.230873004612,207.079615074895
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__08__29","bottom40_mean_real_mpce","identity",1116.67753637516,1157.95882301976,41.2812866446002,0.0369679565495721,TRUE,TRUE,TRUE,TRUE,270,277,15,16,195.647644345248,186.045256866683
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__08__30","bottom40_mean_real_mpce","identity",1291.96383283567,1374.14780882319,82.1839759875199,0.063611669226946,TRUE,TRUE,TRUE,TRUE,508,501,29,28,275.110356299014,289.462612636392
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__08__31","bottom40_mean_real_mpce","identity",1050.4851079743,1277.55875300181,227.07364502751,0.216160746405427,TRUE,TRUE,TRUE,TRUE,360,289,20,17,251.766934336881,195.062096859215
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__08__32","bottom40_mean_real_mpce","identity",1045.41072680634,1196.92236031194,151.5116335056,0.144930245711614,TRUE,TRUE,TRUE,TRUE,126,198,7,11,101.954026266277,106.833941952237
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__09__01","bottom40_mean_real_mpce","identity",1554.65728936482,1489.9110587995,-64.7462305653198,-0.0416466259208632,TRUE,TRUE,TRUE,TRUE,425,491,24,29,284.810119489634,309.46733594925
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__09__02","bottom40_mean_real_mpce","identity",1440.06121937356,1651.04635522068,210.98513584712,0.14651122675111,TRUE,TRUE,TRUE,TRUE,573,345,33,20,377.268030645478,240.947830364676
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__09__03","bottom40_mean_real_mpce","identity",1287.38193954551,1431.72754178156,144.34560223605,0.112123370541464,TRUE,TRUE,TRUE,TRUE,426,403,24,23,278.541062378932,295.06807766102
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__09__04","bottom40_mean_real_mpce","identity",1384.3784740471,1466.26519595761,81.88672191051,0.0591505310474251,TRUE,TRUE,TRUE,TRUE,666,467,37,26,476.57074618799,334.686536909194
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__09__05","bottom40_mean_real_mpce","identity",1369.65566874366,1452.62816358964,82.97249484598,0.0605790905987984,TRUE,TRUE,TRUE,TRUE,414,162,23,9,231.960207960281,135.879763279738
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__09__06","bottom40_mean_real_mpce","identity",1296.33088698947,1503.9749841594,207.64409716993,0.160178315007329,TRUE,TRUE,TRUE,TRUE,198,288,11,16,134.218267919451,227.454994880466
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__09__07","bottom40_mean_real_mpce","identity",1694.19468425881,2053.99682199172,359.80213773291,0.212373548964545,TRUE,TRUE,TRUE,TRUE,666,701,37,39,400.093725971592,471.841176130302
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__09__08","bottom40_mean_real_mpce","identity",1783.58911360461,1823.88190224664,40.29278864203,0.0225908469247151,TRUE,TRUE,TRUE,TRUE,180,342,10,19,128.016998818993,253.20616181816
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__09__09","bottom40_mean_real_mpce","identity",1678.60305843279,2075.88128946471,397.27823103192,0.236671933269819,TRUE,TRUE,TRUE,TRUE,1062,882,59,49,718.16259119264,442.939417001833
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__09__10","bottom40_mean_real_mpce","identity",2057.09091417789,2577.69995719929,520.6090430214,0.253080230646714,TRUE,TRUE,TRUE,TRUE,881,738,49,41,403.875232818705,473.172599912599
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__09__11","bottom40_mean_real_mpce","identity",1647.09813333083,1520.36165100544,-126.73648232539,-0.0769453135552392,TRUE,TRUE,TRUE,TRUE,342,576,19,32,200.609961384491,374.588913563523
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__09__12","bottom40_mean_real_mpce","identity",1382.84698605627,1504.14292286544,121.29593680917,0.0877146481369517,TRUE,TRUE,TRUE,TRUE,647,665,36,37,382.414281229847,426.328906593576
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__09__14","bottom40_mean_real_mpce","identity",1324.48771727589,1368.28193691953,43.79421964364,0.0330650251205898,TRUE,TRUE,TRUE,TRUE,251,431,14,24,148.919307749211,268.641121091874
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__09__15","bottom40_mean_real_mpce","identity",1409.35125631433,1329.56283945089,-79.78841686344,-0.0566135777053188,TRUE,TRUE,TRUE,TRUE,753,646,42,36,507.137636934174,355.921593826769
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__09__16","bottom40_mean_real_mpce","identity",1245.98920480853,1385.16935818053,139.180153372,0.111702535491379,TRUE,TRUE,TRUE,TRUE,215,324,12,18,153.750354397462,219.663386921678
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__09__17","bottom40_mean_real_mpce","identity",1619.57998916106,1517.04114831305,-102.53884084801,-0.0633119954150119,TRUE,TRUE,TRUE,TRUE,234,252,13,14,163.530015312162,186.042589605935
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__09__18","bottom40_mean_real_mpce","identity",1331.39570198312,1387.82688552912,56.4311835460001,0.0423849825126711,TRUE,TRUE,TRUE,TRUE,161,288,9,16,106.975310175965,189.379068177403
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__09__19","bottom40_mean_real_mpce","identity",1101.27637065344,1163.71491930518,62.4385486517401,0.0566965298771391,TRUE,TRUE,TRUE,TRUE,503,611,28,34,356.140659154977,464.708541530542
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__09__20","bottom40_mean_real_mpce","identity",1281.15780464929,1186.3944750444,-94.76332960489,-0.0739669455714169,TRUE,TRUE,TRUE,TRUE,820,954,46,53,493.259333130018,647.828138011324
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__09__21","bottom40_mean_real_mpce","identity",1242.00261051043,1212.01983037363,-29.9827801368001,-0.0241406740075031,TRUE,TRUE,TRUE,TRUE,269,259,15,15,204.143946621072,209.088090773462
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__09__22","bottom40_mean_real_mpce","identity",1167.73194673968,1136.93588694525,-30.79605979443,-0.0263725419865517,TRUE,TRUE,TRUE,TRUE,395,557,22,31,294.117255477145,388.184426363417
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__09__23","bottom40_mean_real_mpce","identity",1167.98994452295,1428.05365026553,260.06370574258,0.222659199218363,TRUE,TRUE,TRUE,TRUE,414,576,23,32,299.376677109971,408.268817766446
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__09__24","bottom40_mean_real_mpce","identity",1209.79143508088,1355.05954535778,145.2681102769,0.120076986879303,TRUE,TRUE,TRUE,TRUE,738,647,41,36,587.872400846839,452.950382196776
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__09__25","bottom40_mean_real_mpce","identity",1103.82048951353,1314.37854034367,210.55805083014,0.190753888725998,TRUE,TRUE,TRUE,TRUE,558,486,31,27,443.909079039996,368.933302594354
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__09__26","bottom40_mean_real_mpce","identity",1174.77697648962,1088.71062075112,-86.0663557385001,-0.0732618679638046,TRUE,TRUE,TRUE,TRUE,485,497,27,28,321.744826477598,344.233811271284
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__09__27","bottom40_mean_real_mpce","identity",1330.57180606325,1350.77847819021,20.20667212696,0.0151864574575237,TRUE,TRUE,TRUE,TRUE,951,946,57,59,525.409948786482,596.042050546745
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__09__28","bottom40_mean_real_mpce","identity",1187.07311269024,1299.58729670181,112.51418401157,0.0947828594622798,TRUE,TRUE,TRUE,TRUE,486,557,27,31,373.735325861226,434.579641261851
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__09__29","bottom40_mean_real_mpce","identity",1211.66136063693,1384.71020471213,173.0488440752,0.142819478855242,TRUE,TRUE,TRUE,TRUE,288,306,16,17,194.416801923797,227.159614422616
"hces_2022_vs_2023","modern_replication","hces_2022_23","hces_2023_24","pc2001__09__30","bottom40_mean_real_mpce","identity",869.045906001514,1252.69641183551,383.650505833996,0.441461726227069,TRUE,FALSE,FALSE,TRUE,161,288,9,16,93.0262069797029,214.971195593421
