"target_unit_2001","census_2011_source_district_count","census_2011_parent_reconstruction_complete","log_nonfarm_employment_2013","log_firms_total_2013","mean_employment_per_firm_2013","female_employment_share_2013","hired_employment_share_2013","private_employment_share_2013","manufacturing_employment_share_2013","services_employment_share_2013","log_nonfarm_employment_2005","log_firms_total_2005","mean_employment_per_firm_2005","female_employment_share_2005","hired_employment_share_2005","private_employment_share_2005","manufacturing_employment_share_2005","services_employment_share_2005","log_nonfarm_employment_change_2013_2005","log_firms_total_change_2013_2005","mean_employment_per_firm_change_2013_2005","female_employment_share_change_2013_2005","hired_employment_share_change_2013_2005","private_employment_share_change_2013_2005","manufacturing_employment_share_change_2013_2005","services_employment_share_change_2013_2005"
"pc2001__05__08",1,TRUE,9.60918360377546,8.99081526618468,1.8558973720264,0.179987920273807,0.515334541305953,0.690490571102611,0.145023823904436,0.838735655325146,9.52360646584935,8.97630701764515,1.72857859292162,0.119303699098539,0.465050253859704,0.672614236866646,0.165951714848202,0.831789451870273,0.0855771379261103,0.0145082485395296,0.12731877910478,0.060684221175268,0.050284287446249,0.017876334235965,-0.020927890943766,0.00694620345487307
"pc2001__05__09",1,TRUE,10.5796665848659,9.80615031964717,2.16737393221273,0.248328120629593,0.556106491723244,0.675210415236352,0.156864240852341,0.83375289241488,10.4509192814949,9.90361983329074,1.72857859292162,0.119303699098539,0.465050253859704,0.672614236866647,0.165951714848202,0.831789451870272,0.128747303371,-0.0974695136435706,0.43879533929111,0.129024421531054,0.09105623786354,0.00259617836970494,-0.00908747399586102,0.00196344054460806
"pc2001__05__10",,,,,,,,,,,9.65265158120501,9.11338884589973,1.71474217717056,0.117522328599884,0.443359249502024,0.713551371843475,0.161215703913127,0.828567756859217,,,,,,,,
"pc2001__05__11",,,,,,,,,,,11.0914376765564,10.1893805255034,2.46466809421842,0.120474949319432,0.596186382550642,0.787766549301142,0.17633789077385,0.822457969423994,,,,,,,,
"pc2001__05__12",,,,,,,,,,,11.4477680857128,10.645900974399,2.22970014278915,0.102975707637792,0.516436835588951,0.886649874055416,0.282809631558724,0.713508090338556,,,,,,,,
"pc2001__05__13",1,TRUE,12.507095334919,11.2965961439637,3.3551590996561,0.149688434326989,0.656367484680738,0.934215979396702,0.51654406323081,0.479655723631627,11.8376431727228,10.9023715827141,2.54790534941534,0.100741522361308,0.560644387268365,0.817958428492961,0.374562747535486,0.620038449307623,0.669452162196201,0.394224561249601,0.80725375024076,0.048946911965681,0.0957230974123731,0.116257550903741,0.141981315695324,-0.140382725675996
"pc2001__06__01",1,TRUE,10.8990884161233,9.76480003276223,3.10896036760482,0.171855081567425,0.672381621002457,0.823359875847544,0.292755925878028,0.706726772220888,10.74688495889,9.65123697191561,2.99112026253137,0.12892330859417,0.65244702592234,0.747079703130042,0.357964934925245,0.620759384747768,0.1522034572333,0.113563060846619,0.11784010507345,0.042931772973255,0.019934595080117,0.076280172717502,-0.065209009047217,0.0859673874731199
"pc2001__06__02",1,TRUE,11.6824488062009,10.7210843862827,2.61526235623938,0.147779259584381,0.585774093894019,0.826721474753954,0.263500852507723,0.735882978543816,11.4230007574422,10.6663939775109,2.13103287479599,0.110207877461707,0.488687089715536,0.85746170678337,0.23109409190372,0.764671772428884,0.259448048758701,0.0546904087717994,0.48422948144339,0.037571382122674,0.097087004178483,-0.030740232029416,0.032406760604003,-0.0287887938850679
"pc2001__06__03",1,TRUE,11.7775717390566,10.8579407455046,2.50836461642121,0.117968947865262,0.57605317083279,0.876413117723355,0.336508131422826,0.66328464968495,11.6087355198162,10.6769697057483,2.53898860333133,0.0838398982327018,0.587969651537867,0.84287856071964,0.426186906546727,0.565417291354323,0.168836219240401,0.180971039756299,-0.0306239869101201,0.0341290496325602,-0.011916480705077,0.033534557003715,-0.089678775123901,0.0978673583306271
"pc2001__06__04",1,TRUE,11.5848739642828,10.8112621246419,2.16758108762304,0.157202680067002,0.497962032384143,0.853052298529685,0.194230411315838,0.805294993485948,11.2055847548553,10.4750883750166,2.07611089153633,0.101169431601849,0.47285830840359,0.859151482186565,0.241120478651074,0.755697579548545,0.379289209427499,0.336173749625299,0.0914701960867101,0.056033248465153,0.025103723980553,-0.00609918365688,-0.046890067335236,0.049597413937403
"pc2001__06__05",1,TRUE,11.4990394996578,10.7170365589484,2.18584600381223,0.13347055900873,0.503097717524665,0.870879427302501,0.249105160158587,0.710812098843046,11.2678557833223,10.5902896455362,1.96907942737817,0.104951127579378,0.415741391426564,0.897412636555293,0.280329649268511,0.718660959560468,0.231183716335499,0.1267469134122,0.21676657643406,0.028519431429352,0.087356326098101,-0.026533209252792,-0.031224489109924,-0.00784886071742208
"pc2001__06__06",1,TRUE,11.7462806991208,10.8947558783334,2.34321711539532,0.157740946920805,0.518074483501342,0.888353935209015,0.244506386449482,0.754868034493954,11.4361740018711,10.724939993249,2.03650277069223,0.102740465598411,0.474549734375675,0.848054247829655,0.251058178205848,0.748034811903425,0.310106697249701,0.1698158850844,0.30671434470309,0.055000481322394,0.043524749125667,0.04029968737936,-0.00655179175636603,0.00683322259052899
"pc2001__06__07",1,TRUE,12.1119377747795,10.9522090715908,3.18906797477225,0.173008042541971,0.642903445548035,0.877955524303419,0.316697064252439,0.614034894963523,11.7645242972489,10.62961002259,3.11090684792337,0.111874844488679,0.64100989052003,0.943191714356805,0.407898420004976,0.58931015177905,0.3474134775306,0.3225990490008,0.07816112684888,0.061133198053292,0.00189355502800503,-0.065236190053386,-0.091201355752537,0.024724743184473
"pc2001__06__08",1,TRUE,11.983497682539,10.7636734330255,3.38659248603825,0.184482575535164,0.686834362956069,0.85236521728267,0.349826036441774,0.610109250363856,11.7012042422383,10.5060259842253,3.30414670863555,0.155868684609458,0.665291549657463,0.889858097865255,0.436127471689986,0.563143550618388,0.2822934403007,0.257647448800201,0.0824457774026999,0.028613890925706,0.0215428132986061,-0.037492880582585,-0.086301435248212,0.046965699745468
"pc2001__06__09",1,TRUE,11.4558470479305,10.7820556485786,1.96166067831108,0.147143522635836,0.423770804218015,0.86775293270656,0.238936179223309,0.75641595731165,11.2634892717011,10.5516112161958,2.03781479641204,0.114688671012782,0.445536676761973,0.8357373851445,0.219495919100662,0.779387608438992,0.1923577762294,0.2304444323828,-0.07615411810096,0.032454851623054,-0.021765872543958,0.0320155475620599,0.019440260122647,-0.022971651127342
"pc2001__06__10",1,TRUE,11.241969396434,10.539323366383,2.01908821349148,0.157529666295155,0.461574772175965,0.88462597521799,0.226539041500033,0.773054481085688,11.0656691428003,10.3401928963803,2.0657146549496,0.117301135474991,0.436735587600488,0.893490568988708,0.305233194657324,0.684178422847133,0.1763002536337,0.1991304700027,-0.0466264414581201,0.040228530820164,0.024839184575477,-0.00886459377071802,-0.078694153157291,0.0888760582385549
"pc2001__06__11",1,TRUE,11.7620330154422,10.7657443959178,2.70821194849061,0.122801820902968,0.582501870790721,0.900364804190571,0.207915003741581,0.791547143926166,11.3845123800044,10.5796920123658,2.23629475183076,0.108187699689593,0.496526395979488,0.903205266688649,0.20061626624521,0.794790162480528,0.377520635437799,0.186052383551999,0.47191719665985,0.014614121213375,0.085975474811233,-0.00284046249807801,0.007298737496371,-0.00324301855436204
"pc2001__06__12",,,,,,,,,,,11.6017693285968,10.8175357718575,2.19072722899294,0.116578675279758,0.477331161760804,0.868406364659487,0.234008289795134,0.763814037752422,,,,,,,,
"pc2001__06__13",,,,,,,,,,,11.3467410020764,10.5940814763084,2.12263772620181,0.116732987755198,0.491551441155286,0.837192551571042,0.259195409085005,0.721900128706207,,,,,,,,
"pc2001__06__14",1,TRUE,11.4859036418739,10.584941634505,2.46197040596939,0.155577701522592,0.551996219203978,0.877041938068917,0.283919288224053,0.715217703988329,11.285874288825,10.4893835423491,2.21774462874318,0.128137235217348,0.503676839674731,0.798928320449754,0.222066057624736,0.776591205702239,0.200029353048901,0.0955580921558994,0.24422577722621,0.027440466305244,0.048319379529247,0.0781136176191629,0.061853230599317,-0.0613735017139101
"pc2001__06__15",1,TRUE,11.6019157160297,10.4184645474246,3.265625,0.123798109910619,0.678263972115235,0.92259416139863,0.423239133815767,0.575772823332449,11.380033867633,10.0553069455963,3.76115812534903,0.179119649138837,0.710459591575677,0.919297363972772,0.560349947462196,0.438873406733976,0.2218818483967,0.3631576018283,-0.49553312534903,-0.055321539228218,-0.0321956194604419,0.00329679742585809,-0.137110813646429,0.136899416598473
"pc2001__06__16",1,TRUE,11.1461136013431,10.4326735876341,2.04100026508792,0.134542673247323,0.486189280457182,0.868704361127948,0.132969665483303,0.820056570554449,10.8129147843889,10.1715662278441,1.89904011625684,0.0903379113133835,0.496536308349108,0.866929799830843,0.221797092110033,0.76958395424705,0.3331988169542,0.261107359790001,0.14196014883108,0.0442047619339395,-0.010347027891926,0.00177456129710507,-0.08882742662673,0.0504726163073991
"pc2001__06__17",1,TRUE,11.5250022461957,10.3268253221789,3.31406961134213,0.122639924912315,0.679859704589241,0.902771328360421,0.46736155708146,0.528963098354987,11.1736131992816,10.191594534701,2.66984031786491,0.0908376154774942,0.641549434195378,0.892637520006739,0.379931485693427,0.61716227220397,0.351389046914099,0.1352307874779,0.64422929347722,0.0318023094348208,0.038310270393863,0.0101338083536819,0.087430071388033,-0.088199173848983
"pc2001__06__18",,,,,,,,,,,12.3887108188625,11.0282710349513,3.89790716176065,0.116588080441194,0.73789549975841,0.937340675452773,0.426956463786468,0.571760609140439,,,,,,,,
"pc2001__06__19",,,,,,,,,,,12.4574109624146,11.2449675853662,3.36168849844432,0.0941166405469203,0.766753905323373,0.93601763957861,0.489284422649903,0.501121917643079,,,,,,,,
"pc2001__07__01",,,,,,,,,,,13.1497703515604,11.7790748644595,3.93808863310676,0.113537253864131,0.703124969594838,0.951398442866511,0.334022841330783,0.665850673194614,,,,,,,,
"pc2001__07__02",,,,,,,,,,,12.7176469889356,11.1763472227306,4.6706570896515,0.0698986459142103,0.738281027510395,0.903355386815275,0.207477599278141,0.791724997976516,,,,,,,,
"pc2001__07__03",,,,,,,,,,,12.8092364738829,11.2777667950501,4.62496904899465,0.101329507937924,0.754168010817266,0.902393388838173,0.434211664252915,0.565423184367127,,,,,,,,
"pc2001__07__04",,,,,,,,,,,12.8193402301131,11.4501453968475,3.93218335729117,0.111372873966601,0.70066153791996,0.943773338640801,0.34110498224977,0.658746083711761,,,,,,,,
"pc2001__07__05",,,,,,,,,,,11.8614885969437,9.47216602988274,10.906103286385,0.182614341263064,0.916875436652717,0.61266875083802,0.039124083470357,0.960685377162093,,,,,,,,
"pc2001__07__06",,,,,,,,,,,12.7317415605659,11.2923037311995,4.21832373257525,0.0771522650287599,0.703973776151432,0.926297152383261,0.217996086522148,0.78173789156947,,,,,,,,
"pc2001__07__07",,,,,,,,,,,12.8993373191875,11.5229550006074,3.96054767939173,0.098963371803813,0.716165850512565,0.938274752716556,0.379495409289409,0.6191797463798,,,,,,,,
"pc2001__07__08",,,,,,,,,,,12.8018452264685,11.2703755476358,4.62496904899465,0.101329507937924,0.754168010817267,0.902393388838174,0.434211664252916,0.56542318436713,,,,,,,,
"pc2001__07__09",,,,,,,,,,,13.2401997449719,11.5509916657767,5.4151906045437,0.106900965281852,0.787419337635326,0.924343590564059,0.30532238280625,0.692274189820987,,,,,,,,
"pc2001__08__01",,,,,,,,,,,11.702859638794,10.9200036376616,2.18771145808833,0.114227114466948,0.553776557473308,0.86802517429311,0.260037877221565,0.732411488872532,,,,,,,,
"pc2001__08__02",1,TRUE,11.8201674882158,11.008893379445,2.25077389130759,0.151529415225753,0.502364544337964,0.900159597549405,0.314054145491185,0.683952723822692,11.4231320398528,10.714706615921,2.03079110479195,0.0963221458889424,0.637509298560364,0.877784098367829,0.308909114777053,0.690270424014353,0.397035448363001,0.294186763524001,0.21998278651564,0.0552072693368106,-0.1351447542224,0.022375499181576,0.00514503071413197,-0.006317700191661
"pc2001__08__03",,,,,,,,,,,11.4970047692238,10.8501424750916,1.90953984489966,0.106130090679576,0.441304121712983,0.845806896942992,0.244726117420123,0.750011819548588,,,,,,,,
"pc2001__08__04",,,,,,,,,,,11.6359698632344,10.9891075691022,1.90953984489966,0.106130090679577,0.441304121712982,0.845806896942989,0.244726117420123,0.750011819548585,,,,,,,,
"pc2001__08__05",1,TRUE,11.8469518558049,11.1134026663177,2.08245854705953,0.165239370462129,0.494550974523479,0.839694109897034,0.202730957052228,0.79315184235776,11.4592609403845,10.8229931113122,1.88941608022169,0.0936533896069639,0.558322342389871,0.807797414930098,0.240453706146136,0.756001055130572,0.3876909154204,0.2904095550055,0.19304246683784,0.0715859808551651,-0.063771367866392,0.0318966949669359,-0.037722749093908,0.037150787227188
"pc2001__08__06",,,,,,,,,,,12.1465826922339,11.2761899601366,2.38784845413077,0.0955430912342331,0.635482279025094,0.884058816974354,0.377789216180505,0.616723888160723,,,,,,,,
"pc2001__08__07",,,,,,,,,,,11.6685265210646,10.9867831370923,1.97732196046575,0.0994642062378034,0.436997158410079,0.870673422575234,0.267614433907357,0.721652572837139,,,,,,,,
"pc2001__08__08",,,,,,,,,,,10.5909687114694,9.93750243112341,1.92219215155616,0.0961432091315935,0.496128123900035,0.889224116256851,0.326695831447679,0.659626891939458,,,,,,,,
"pc2001__08__09",,,,,,,,,,,10.6965479390657,10.052596975124,1.90398862853205,0.0796326041218922,0.54966857453114,0.854941972264326,0.307467818926317,0.691106938443092,,,,,,,,
"pc2001__08__10",,,,,,,,,,,10.9561082573532,10.4297829007058,1.692700794612,0.0967488613161615,0.458614732212973,0.841561523829468,0.213339615726925,0.781390154093154,,,,,,,,
"pc2001__08__11",,,,,,,,,,,11.2386728128301,10.5654794070884,1.96048796843164,0.108480016839003,0.514944615465572,0.852264056621149,0.285671060594101,0.703909806088352,,,,,,,,
"pc2001__08__12",,,,,,,,,,,13.0918134441547,12.0836055316881,2.74068506388919,0.0998193650557989,0.639140458103416,0.866315706991975,0.299670485569825,0.697067362812296,,,,,,,,
"pc2001__08__13",,,,,,,,,,,11.8401334924458,11.2522877092284,1.80010641611296,0.100260257084976,0.469789271063882,0.86463026912457,0.244800265303621,0.750665061387509,,,,,,,,
"pc2001__08__14",,,,,,,,,,,11.7872563050536,11.1558504410102,1.88025210084034,0.0770493672329267,0.596260403602782,0.886679588036332,0.2358758028351,0.709740432485844,,,,,,,,
"pc2001__08__15",,,,,,,,,,,12.1235493637751,11.3019945350842,2.27403282170332,0.0924803701169648,0.7330390208408,0.871344171852431,0.326013531858513,0.657978475005159,,,,,,,,
"pc2001__08__16",,,,,,,,,,,10.0659039767804,9.35686202463895,2.03204353083434,0.104008160836486,0.631062183873847,0.768563777787223,0.218599906490415,0.737748119182216,,,,,,,,
"pc2001__08__17",1,TRUE,11.5900439011265,10.9232009235978,1.9480774779974,0.125674662321672,0.49770869400187,0.812214743975485,0.224640565836859,0.76038031050668,11.2087480899892,10.5575820058324,1.9177758136633,0.0912257872121237,0.595000881081154,0.781898526561208,0.257004595177097,0.727407045938216,0.381295811137299,0.365618917765401,0.0303016643340999,0.0344488751095483,-0.097292187079284,0.030316217414277,-0.032364029340238,0.0329732645684639
"pc2001__08__18",1,TRUE,11.4867046853271,10.8644074225535,1.86320339696263,0.141132509341765,0.423140886133125,0.870991253644315,0.279462489221041,0.71296144212212,11.4137899779988,10.8944775103105,1.68087159879728,0.148086393851726,0.47077140522515,0.889964885934498,0.346690664958813,0.63210838983238,0.0729147073282999,-0.0300700877570002,0.18233179816535,-0.00695388450996101,-0.047630519092025,-0.018973632290183,-0.067228175737772,0.0808530522897399
"pc2001__08__19",1,TRUE,11.2139127761761,10.3920062157796,2.27483281182895,0.130294653091498,0.533746881531926,0.863690917672443,0.193581012743578,0.798314341581822,11.0731794228852,10.2409949674611,2.29833386849335,0.124868053399565,0.592300527786402,0.867370381868985,0.303011487115803,0.674868053399565,0.1407333532909,0.1510112483185,-0.0235010566644003,0.00542659969193299,-0.058553646254476,-0.00367946419654197,-0.109430474372225,0.123446288182257
"pc2001__08__20",1,TRUE,12.0217290457846,11.2713505956853,2.11780134710144,0.145794504899898,0.500054109300788,0.873318102567186,0.228275115733782,0.765875067636626,11.7303004098216,10.9925207747572,2.0912869354513,0.148011361350488,0.567649117725155,0.851827713005206,0.2740563722532,0.717631818218392,0.291428635962999,0.278829820928101,0.0265144116501399,-0.00221685645059,-0.067595008424367,0.02149038956198,-0.045781256519418,0.0482432494182341
"pc2001__08__21",,,,,,,,,,,12.2079708428133,11.3704282852417,2.31068162686378,0.14449046811059,0.503453438466913,0.815131250623815,0.257755264996507,0.738127557640483,,,,,,,,
"pc2001__08__22",,,,,,,,,,,11.2108875047683,10.6120650707514,1.8199743981094,0.108790629100107,0.48309910592309,0.850820359524421,0.272023914190259,0.722457426519322,,,,,,,,
"pc2001__08__23",1,TRUE,11.3584680714445,10.7217022832459,1.89035716649386,0.157419942115582,0.438462795257212,0.869503314349734,0.193049201755205,0.794125198394174,11.0214611946829,10.4211795487194,1.82263206507166,0.139767544504929,0.472201788370686,0.846124924394749,0.264740980497932,0.68342242492603,0.337006876761601,0.300522734526501,0.0677251014222,0.017652397610653,-0.033738993113474,0.0233783899549851,-0.071691778742727,0.110702773468144
"pc2001__08__24",,,,,,,,,,,11.9863046406434,11.1072553358467,2.40860876479678,0.11188419157723,0.61756809786908,0.878784858696532,0.201207168262313,0.772064457054584,,,,,,,,
"pc2001__08__25",,,,,,,,,,,11.3536248804517,10.5457360976625,2.24316717085361,0.130332809531627,0.504937026526256,0.87427586368647,0.345955390857706,0.571768651640594,,,,,,,,
"pc2001__08__26",,,,,,,,,,,11.9683292837649,11.1654367693832,2.23198765676755,0.133104178689887,0.642816826377306,0.81773327160533,0.240713846309955,0.74157317622288,,,,,,,,
"pc2001__08__27",1,TRUE,10.9342135001438,10.2151912808298,2.05242540728537,0.234615247404659,0.490885091505833,0.817220220470194,0.181067389675716,0.806571296065071,10.7350914762431,10.043510330456,1.99687038163957,0.152416195037005,0.559991292990858,0.772703526338703,0.162690465824989,0.813104048759251,0.199122023900699,0.1716809503738,0.0555550256457997,0.082199052367654,-0.069106201485025,0.0445166941314911,0.018376923850727,-0.00653275269417997
"pc2001__08__28",,,,,,,,,,,11.1333035268196,10.1787680422702,2.59746374060293,0.168771560544934,0.657720867684032,0.748479798865696,0.315383266093668,0.670350230953634,,,,,,,,
"pc2001__08__29",,,,,,,,,,,11.6955219839586,11.0735674258389,1.86256497788812,0.132471903559854,0.490740046487216,0.78929127823182,0.271733606591521,0.709763148467505,,,,,,,,
"pc2001__08__30",,,,,,,,,,,11.7038102524247,10.859633411665,2.32606230661311,0.131494150307357,0.645159957697138,0.888599709167823,0.252453896490184,0.710440214158239,,,,,,,,
"pc2001__08__31",,,,,,,,,,,10.8761019054632,10.3199255707952,1.74399129603376,0.10021362270072,0.574361494980812,0.870257292474053,0.20553150462219,0.788664763597179,,,,,,,,
"pc2001__08__32",1,TRUE,11.492671735943,10.8031203075141,1.99282140968805,0.157477422317465,0.471360783713455,0.828205520689831,0.19486708505536,0.795724271646513,11.0792923370341,10.4250453796311,1.92369334876681,0.114356244696444,0.4762169250945,0.841240453598704,0.222710792254879,0.757386407467407,0.4133793989089,0.378074927882999,0.0691280609212401,0.043121177621021,-0.00485614138104495,-0.013034932908873,-0.027843707199519,0.038337864179106
"pc2001__09__01",1,TRUE,12.4190810089062,11.6593952938683,2.13760429802892,0.117593816040957,0.490049660779298,0.940750528327656,0.281712791792435,0.713656512269728,12.2101393652049,11.4846802995299,2.06567916473795,0.116609815003859,0.49842890222344,0.980663795035231,0.349879242088489,0.645399995020292,0.2089416437013,0.1747149943384,0.0719251332909696,0.000984001037098003,-0.00837924144414198,-0.039913266707575,-0.068166450296054,0.068256517249436
"pc2001__09__02",,,,,,,,,,,12.1406857646372,11.4416979556819,2.01171543624161,0.058929972616779,0.462498865704784,0.960403755718182,0.311330675079134,0.687575063653979,,,,,,,,
"pc2001__09__03",1,TRUE,12.3585533603131,11.6119469312415,2.10982800315192,0.168748712136823,0.426948107699705,0.938152517343224,0.257199155161756,0.738104437117934,11.9510771647668,11.3353645582778,1.85097514660042,0.0932031693594177,0.399802560264285,0.927056986527642,0.287881329685645,0.708286016621071,0.4074761955463,0.2765823729637,0.2588528565515,0.0755455427774053,0.02714554743542,0.011095530815582,-0.030682174523889,0.029818420496863
"pc2001__09__04",,,,,,,,,,,12.2006680670713,11.4008200311859,2.22520275183176,0.0939513980354109,0.422753642131087,0.965926342988709,0.325464252320005,0.671956847407527,,,,,,,,
"pc2001__09__05",1,TRUE,12.003944221431,11.3666272073529,1.89139946753096,0.172639811992803,0.347250272341155,0.926939130221912,0.391669420678344,0.600772347274752,11.3754204737636,10.8735086068313,1.65187642153146,0.0399871490367515,0.364152696981171,0.964831962181451,0.306897066079194,0.682879533693619,0.6285237476674,0.493118600521601,0.2395230459995,0.132652662956052,-0.016902424640016,-0.037892831959539,0.08477235459915,-0.0821071864188669
"pc2001__09__06",,,,,,,,,,,11.0463080958686,10.4830180063091,1.75644185525431,0.143178339073861,0.303753667559638,0.962351703023345,0.325790917208828,0.669441255262151,,,,,,,,
"pc2001__09__07",,,,,,,,,,,12.2652986829933,11.5158405363634,2.11585322374393,0.0869908086624594,0.456023797273829,0.968267305933816,0.260579249729833,0.732637898147131,,,,,,,,
"pc2001__09__08",1,TRUE,11.0838948588394,10.4077718282587,1.96623988404397,0.164142887858218,0.409405043462235,0.911386184230734,0.313158460546119,0.685751144147188,11.1103262462751,10.3576158326236,2.12274574549149,0.138936252954022,0.425753088635616,0.978970355080918,0.375183224146699,0.618983517305334,-0.0264313874357001,0.0501559956350999,-0.15650586144752,0.025206634904196,-0.016348045173381,-0.067584170850184,-0.06202476360058,0.066767626841854
"pc2001__09__09",,,,,,,,,,,12.3583214813246,11.6088633346948,2.11585322374395,0.0869908086624596,0.456023797273827,0.96826730593382,0.260579249729832,0.73263789814713,,,,,,,,
"pc2001__09__10",1,TRUE,13.3188688649646,10.999045180475,10.1738803350218,0.172770309462659,0.889459077083857,0.971835660917132,0.507789559476216,0.491558092646544,11.6701994972854,10.3509756536815,3.74051702407738,0.106479840662111,0.673314896994445,0.982890644889163,0.468826280768137,0.513110932516012,1.6486693676792,0.648069526793499,6.43336331094442,0.066290468800548,0.216144180089412,-0.011054983972031,0.038963278708079,-0.021552839869468
"pc2001__09__11",1,TRUE,12.2010952789674,11.5194938458483,1.97704129784719,0.15475335038466,0.372117563703789,0.93102755179466,0.279316807951479,0.719195807182662,12.5554130614036,11.2361892177997,3.74051702407738,0.106479840662111,0.673314896994444,0.982890644889155,0.468826280768138,0.513110932516011,-0.354317782436199,0.283304628048601,-1.76347572623019,0.048273509722549,-0.301197333290655,-0.051863093094495,-0.189509472816659,0.206084874666651
"pc2001__09__12",1,TRUE,12.2811522883162,11.5306081998225,2.1181521653698,0.141186674953848,0.396973014091301,0.935336790448714,0.312875126394983,0.685956009907511,12.029574102039,11.1974473024532,2.29820135994736,0.105183727034121,0.382909806728704,0.932450489143403,0.30093653066094,0.698186590312575,0.2515781862772,0.3331608973693,-0.18004919457756,0.036002947919727,0.014063207362597,0.00288630130531098,0.011938595734043,-0.012230580405064
"pc2001__09__13",,,,,,,,,,,10.9492790650207,10.2911620079691,1.93115265854569,0.105722769841688,0.347319593063096,0.95846291708397,0.326269920756242,0.669179273628169,,,,,,,,
"pc2001__09__14",1,TRUE,11.6581853096234,10.9199855448273,2.09216573186177,0.126839856789526,0.408348755556324,0.945829081412041,0.237352335818185,0.7619558261411,11.3634156662426,10.7791021125907,1.79375924344366,0.0636953770046334,0.216215902360851,0.963838212581143,0.225471183212755,0.766887694076388,0.2947696433808,0.140883432236601,0.29840648841811,0.0631444797848926,0.192132853195473,-0.018009131169102,0.01188115260543,-0.00493186793528799
"pc2001__09__15",1,TRUE,12.8489759808381,11.9551081560136,2.44456654456654,0.124201167721261,0.481636387056748,0.956960980444218,0.25669888722105,0.741042957526176,12.1490471640308,11.3789596923021,2.15995518053555,0.070323004118276,0.434779846914469,0.966815588045354,0.24019924410049,0.755867749346263,0.699928816807299,0.576148463711499,0.28461136403099,0.053878163602985,0.046856540142279,-0.00985460760113599,0.01649964312056,-0.014824791820087
"pc2001__09__16",1,TRUE,12.2628640475851,11.1321773593989,3.0977829809029,0.160359398545966,0.583469934384256,0.95820244039549,0.547643454723247,0.451992800691587,11.4057345465018,10.7165288005542,1.99213264529228,0.0676744943168145,0.428624003850128,0.93579345195125,0.278138727287311,0.719327548704592,0.857129501083302,0.415648558844701,1.10565033561062,0.0926849042291515,0.154845930534128,0.02240898844424,0.269504727435936,-0.267334748013005
"pc2001__09__17",,,,,,,,,,,11.7126414049825,11.0234356590349,1.99213264529227,0.0676744943168148,0.428624003850129,0.93579345195125,0.278138727287312,0.719327548704594,,,,,,,,
"pc2001__09__18",1,TRUE,11.1948941446237,10.5883505135084,1.83408116964961,0.132535253855246,0.404065532312598,0.860826300887875,0.163913246653289,0.835330822727398,10.5965097252829,10.0320126847244,1.75856307435255,0.0674834354294287,0.409376172021503,0.886260782597825,0.216927115889486,0.776947118389799,0.5983844193408,0.556337828784001,0.07551809529706,0.0650518184258173,-0.005310639708905,-0.02543448170995,-0.053013869236197,0.058383704337599
"pc2001__09__19",,,,,,,,,,,11.7245873535409,11.1565076308331,1.76487474649376,0.129300089825447,0.241776116141876,0.936070177142256,0.272203474869106,0.72544973416523,,,,,,,,
"pc2001__09__20",1,TRUE,12.9869147194292,12.2904597487903,2.00662653370709,0.230136810622404,0.28984431894692,0.969507307711685,0.44488414380001,0.552486820469837,12.1323722826002,11.527025589349,1.83188720173536,0.13665966951935,0.377264653641208,0.946283438290543,0.376118197965445,0.618133376392701,0.854542436829,0.7634341594413,0.17473933197173,0.093477141103054,-0.087420334694288,0.0232238694211421,0.068765945834565,-0.0656465559228641
"pc2001__09__21",1,TRUE,11.7700529645654,11.1231663691837,1.90958624966776,0.187162177836546,0.366460203679217,0.916772991238855,0.327943644110392,0.667486332459539,11.0693123549274,10.4768237905556,1.80848334733955,0.0718792799843474,0.394901927215809,0.908897476032087,0.326287663862258,0.671297202113089,0.700740609638,0.646342578628101,0.10110290232821,0.115282897852199,-0.028441723536592,0.00787551520676799,0.00165598024813401,-0.00381086965354993
"pc2001__09__22",1,TRUE,11.9157604506701,11.2198957861919,2.00544235924933,0.169344812373835,0.38704330040239,0.886943037043969,0.330581661163322,0.667827493549724,11.5067125594092,10.9142239950374,1.80848334733956,0.0718792799843475,0.394901927215809,0.908897476032088,0.326287663862258,0.67129720211309,0.409047891260899,0.3056717911545,0.19695901190977,0.0974655323894875,-0.00785862681341903,-0.021954438988119,0.004293997301064,-0.00346970856336593
"pc2001__09__23",,,,,,,,,,,11.2906565310667,10.7732316017532,1.67770188157398,0.0336830273510678,0.360059947545897,0.940414637192457,0.267016360684401,0.729511677282378,,,,,,,,
"pc2001__09__24",1,TRUE,12.2588500880249,11.5469016805252,2.03795816579029,0.14994853893255,0.361361038517542,0.902124369779785,0.274247174384246,0.721218560133562,11.746106472055,11.2942842628534,1.57117258371598,0.0719937272792074,0.30643666690427,0.932005924236304,0.284141579743547,0.70543556601009,0.5127436159699,0.2526174176718,0.46678558207431,0.0779548116533426,0.054924371613272,-0.029881554456519,-0.00989440535930097,0.015782994123472
"pc2001__09__25",1,TRUE,12.0005418254391,11.3128756878095,1.98906790115917,0.158379543486671,0.361489287227575,0.931879171963179,0.264346640629318,0.732263591311877,11.4696003402319,10.9347484788465,1.70719532197105,0.0131370091896408,0.416457811194653,0.976837928153718,0.304427736006683,0.692763157894737,0.530941485207201,0.378127208963001,0.28187257918812,0.14524253429703,-0.054968523967078,-0.0449587561905389,-0.040081095377365,0.03950043341714
