"target_unit_2001","census_2011_source_district_count","census_2011_parent_reconstruction_complete","households_total_2011","no_exclusive_room_share_households_2011","one_room_share_households_2011","overcrowding_gt2_ppr_lower_bound_share_households_2011","tap_water_share_households_2011","well_water_share_households_2011","handpump_tubewell_water_share_households_2011","surface_water_share_households_2011","water_within_premises_share_households_2011","water_away_share_households_2011","bathroom_share_households_2011","flush_or_water_closet_latrine_share_households_2011","pit_latrine_share_households_2011","closed_drainage_share_households_2011","no_drainage_share_households_2011","separate_kitchen_within_house_share_households_2011","solid_cooking_fuel_share_households_2011","clean_cooking_fuel_share_households_2011","electricity_share_households_2011","kerosene_lighting_share_households_2011","solar_lighting_share_households_2011","no_lighting_share_households_2011","latrine_share_households_2011","banking_share_households_2011","radio_share_households_2011","television_share_households_2011","telephone_share_households_2011","bicycle_share_households_2011","motorcycle_share_households_2011","car_share_households_2011","permanent_structure_share_households_2011","semi_permanent_structure_share_households_2011","temporary_structure_share_households_2011","nonserviceable_temporary_structure_share_households_2011","computer_share_households","internet_computer_share_households","no_exclusive_room_share_households_2001","one_room_share_households_2001","overcrowding_gt2_ppr_lower_bound_share_households_2001","tap_water_share_households_2001","well_water_share_households_2001","handpump_tubewell_water_share_households_2001","surface_water_share_households_2001","water_within_premises_share_households_2001","water_away_share_households_2001","bathroom_share_households_2001","flush_or_water_closet_latrine_share_households_2001","pit_latrine_share_households_2001","closed_drainage_share_households_2001","no_drainage_share_households_2001","separate_kitchen_within_house_share_households_2001","solid_cooking_fuel_share_households_2001","clean_cooking_fuel_share_households_2001","electricity_share_households_2001","kerosene_lighting_share_households_2001","solar_lighting_share_households_2001","no_lighting_share_households_2001","latrine_share_households_2001","banking_share_households_2001","radio_share_households_2001","television_share_households_2001","telephone_share_households_2001","bicycle_share_households_2001","motorcycle_share_households_2001","car_share_households_2001","permanent_structure_share_households_2001","semi_permanent_structure_share_households_2001","temporary_structure_share_households_2001","nonserviceable_temporary_structure_share_households_2001","no_exclusive_room_share_households_change_2011_2001","one_room_share_households_change_2011_2001","overcrowding_gt2_ppr_lower_bound_share_households_change_2011_2001","tap_water_share_households_change_2011_2001","well_water_share_households_change_2011_2001","handpump_tubewell_water_share_households_change_2011_2001","surface_water_share_households_change_2011_2001","water_within_premises_share_households_change_2011_2001","water_away_share_households_change_2011_2001","bathroom_share_households_change_2011_2001","flush_or_water_closet_latrine_share_households_change_2011_2001","pit_latrine_share_households_change_2011_2001","closed_drainage_share_households_change_2011_2001","no_drainage_share_households_change_2011_2001","separate_kitchen_within_house_share_households_change_2011_2001","solid_cooking_fuel_share_households_change_2011_2001","clean_cooking_fuel_share_households_change_2011_2001","electricity_share_households_change_2011_2001","kerosene_lighting_share_households_change_2011_2001","solar_lighting_share_households_change_2011_2001","no_lighting_share_households_change_2011_2001","latrine_share_households_change_2011_2001","banking_share_households_change_2011_2001","radio_share_households_change_2011_2001","television_share_households_change_2011_2001","telephone_share_households_change_2011_2001","bicycle_share_households_change_2011_2001","motorcycle_share_households_change_2011_2001","car_share_households_change_2011_2001","permanent_structure_share_households_change_2011_2001","semi_permanent_structure_share_households_change_2011_2001","temporary_structure_share_households_change_2011_2001","nonserviceable_temporary_structure_share_households_change_2011_2001"
"pc2001__02__10",1,TRUE,97090,0.0113502935420744,0.219590071068081,0.38755793593573,0.778731074260995,0.0487176846225152,0.0905860541765372,0.024791430631373,0.40847667112988,0.176290040168915,0.689216191162839,0.576732928210938,0.0251004222885982,0.304037490987743,0.427603254712123,0.706550623133175,0.670563394788341,0.300782778864971,0.942517252034195,0.0530229683798537,0.000865176640230714,0.00164795550520136,0.620517046039757,0.813029148212998,0.271531568647646,0.606674219796066,0.776660830157586,0.171912658358224,0.180482026985271,0.0768256257081059,0.87883407148007,0.0954887218045113,0.0229786795756515,0.00649912452363786,0.0885055103512205,0.0228653826346689,0.0135686854124517,0.327114352519293,0.479834752795513,0.732345565341701,0.0514035108973505,0.077559575009389,0.0402335752274572,0.294537392631719,0.177483251153944,0.363628654156016,0.164362816956011,0.102213391807906,0.140023987497426,0.667773160655658,0.804913802502938,0.711144494384745,0.230522273239402,0.872175714476091,0.12232412197279,0.000678434270622585,0.00188992403959149,0.30735495438741,0.502089819851471,0.446240141502005,0.38799171340998,0.126273578619629,0.176804816883321,0.0879056976363835,0.0217583562506815,0.776455907829858,0.170868517015374,0.0525786559732503,0.010321892831615,-0.0022183918703773,-0.107524281451212,-0.092276816859783,0.0463855089192939,-0.0026858262748353,0.0130264791671482,-0.0154421445960842,0.113939278498161,-0.001193210985029,0.325587537006823,0.412370111254927,-0.0771129695193078,0.164013503490317,-0.240169905943535,-0.098363179369763,-0.040581099596404,0.070260505625569,0.070341537558104,-0.0693011535929363,0.000186742369608129,-0.00024196853439013,0.313162091652347,0.310939328361527,-0.174708572854359,0.218682506386086,0.650387251537957,-0.004892158525097,0.0925763293488875,0.0550672694574244,0.102378163650212,-0.0753797952108627,-0.0295999763975988,-0.00382276830797714
"pc2001__02__12",1,TRUE,19535,0.0511389813155874,0.294445866393652,0.251292551830049,0.921218326081392,0.0150499104171999,0.00665472229331968,0.0139237266444843,0.601586895316099,0.0870232915280266,0.637317635014077,0.611773739442027,0.0719221909393396,0.342667007934477,0.281289992321474,0.742513437420015,0.366009726132583,0.557153826465319,0.914512413616586,0.0738162272843614,0.00568210903506527,0.00194522651650883,0.692142308676734,0.872485282825697,0.330330176606092,0.661632966470438,0.842999744049143,0.00972613258254415,0.0438699769644228,0.142052725876632,0.656769900179166,0.293217302277963,0.0419759406194011,0.00726900435116458,0.131200409521372,0.0181213207064244,0.044656176314903,0.379385015158077,0.3458928829219,0.834752899282999,0.0115490111159232,0.008421153938694,0.029016890428757,0.343294355420817,0.159135749001492,0.342476300466773,0.152398825850537,0.128386506905346,0.113035946297098,0.61046147923584,0.786102689957172,0.375102256869256,0.470381598575622,0.910976372648092,0.0698715172513353,0.00466772532601896,0.00490832972426736,0.364852509503874,0.630527886049757,0.603195226408739,0.424763004667725,0.195274529618401,0.00957605505028632,0.0176122419517829,0.0259371541311775,0.488619411962851,0.451037004956451,0.0593811654877051,0.00755497810499976,0.0064828050006844,-0.084939148764425,-0.094600331091851,0.086465426798393,0.0035008993012767,-0.00176643164537432,-0.0150931637842727,0.258292539895282,-0.0721124574734654,0.294841334547304,0.45937491359149,-0.0564643159660064,0.229631061637379,-0.329171486914366,-0.0435892525371571,-0.00909253073667304,0.086772227889697,0.00353604096849403,0.0039447100330261,0.00101438370904631,-0.00296310320775853,0.32728979917286,0.24195739677594,-0.272865049802647,0.236869961802713,0.647725214430742,0.00015007753225783,0.0262577350126399,0.116115571745455,0.168150488216315,-0.157819702678488,-0.017405224868304,-0.00028597375383518
"pc2001__03__03",1,TRUE,165336,0.0127135046208932,0.208430105966033,0.351550781439009,0.529503556394252,0.00145158949049209,0.45627691488847,0.00104030580151933,0.880703537039725,0.0298845986355059,0.770292011419171,0.713637683263173,0.115165481201916,0.317825518943243,0.081887792132385,0.756175303624135,0.282031741423525,0.680027338268738,0.975020564184449,0.0159311946581507,0.000955629747907292,0.00494750084676054,0.832928097933904,0.764806212803019,0.226266511830454,0.876669327914066,0.877703585426042,0.647433105917646,0.547418590022742,0.142503749939517,0.918420670634345,0.0590736439734843,0.0169956936178449,0.00693738810664344,0.139987661489331,0.0588619538394542,0.00516254231136722,0.221426402293146,0.419973187369918,0.303234551258786,0.00144432675856041,0.687721741191458,0.000155542881691121,0.933316544577849,0.0111768670700906,0.701083615409115,0.254282984349423,0.134166845664427,0.217204524075816,0.0809489597143936,0.665456888697958,0.45499255616209,0.462014206249861,0.952196487693595,0.0387375843449793,0.00132581789631956,0.00613283362096422,0.527231114501781,0.63803690069698,0.51593573856945,0.778203257512351,0.168652924576516,0.762352697187637,0.382287369177326,0.0637281406700195,0.936790335602284,0.0443371280858597,0.0188132818807356,0.00618468124819459,0.00755096230952598,-0.012996296327113,-0.068422405930909,0.226269005135466,7.26273193168005e-06,-0.231444826302988,0.000884762919828209,-0.0526130075381239,0.0187077315654153,0.069208396010056,0.45935469891375,-0.019001364462511,0.100620994867427,0.000938832417991406,0.0907184149261769,-0.172960814738565,0.218013132018877,0.022824076490854,-0.0228063896868286,-0.000370188148412268,-0.00118533277420368,0.305696983432123,0.126769312106039,-0.289669226738996,0.0984660704017151,0.709050660849526,-0.114919591269991,0.165131220845416,0.0787756092694975,-0.018369664967939,0.0147365158876246,-0.0018175882628907,0.00075270685844885
"pc2001__03__04",1,TRUE,454073,0.0123372233099083,0.240135396731363,0.369482440048186,0.654482869494553,0.00196003726273088,0.332662369266616,0.000380996007249936,0.901086389192927,0.0204240287354676,0.83156452817058,0.779694013958108,0.0808636496774748,0.447403831542505,0.0814406494109978,0.789055944748972,0.262807962596323,0.667863977818545,0.982661378236539,0.01118983071004,0.000645270694359717,0.00292243758162234,0.865299191980144,0.754215731831666,0.292094002506205,0.883534145390719,0.87005613634812,0.630658506451606,0.524591860780095,0.159388468374028,0.917273213778401,0.0619085477445257,0.0146716497127114,0.00430767739988944,0.174275942414546,0.0860698610135375,0.00706463352213604,0.225339872994088,0.424277365611659,0.424488292169844,0.00152992063536704,0.563519829908823,0.000340294847204801,0.930509542317492,0.0117668895926024,0.800927514385191,0.314454937650109,0.17956318515977,0.309280206089309,0.084528115104029,0.733748811780389,0.406975763132288,0.454988272483365,0.967998222592203,0.0240315658625209,0.00181959310860749,0.0043029017869698,0.658928943061079,0.638033152030238,0.531982090929033,0.805714141078932,0.244649496307379,0.75486677878585,0.408514120829982,0.0847756022656325,0.926575058918819,0.0537581487960312,0.0194586780810745,0.00484287377592287,0.00527258978777226,0.014795523737275,-0.054794925563473,0.229994577324709,0.00043011662736384,-0.230857460642207,4.0701160045135e-05,-0.029423153124565,0.0086571391428652,0.030637013785389,0.465239076307999,-0.0986995354822952,0.138123625453196,-0.0030874656930312,0.055307132968583,-0.144167800535965,0.21287570533518,0.014663155644336,-0.0128417351524809,-0.00117432241424777,-0.00138046420534746,0.206370248919065,0.116182579801428,-0.239888088422828,0.0778200043117869,0.625406640040741,-0.124208272334244,0.116077739950113,0.0746128661083955,-0.00930184514041799,0.0081503989484945,-0.0047870283683631,-0.00053519637603343
"pc2001__03__08",1,TRUE,115753,0.0105483227216573,0.22594662773319,0.373104800739506,0.381726607517732,0.00259172548443669,0.591241695679594,0.00094166025934533,0.906680604390383,0.0207251647905454,0.791918999939526,0.709657633063506,0.14676941418365,0.262170310920667,0.0910213990134165,0.722253418917868,0.358012319335136,0.572719497550819,0.982117094157387,0.0118182682090313,0.000457871502250482,0.0036802501879001,0.862681744749596,0.720568797352984,0.119763634635819,0.847321451711835,0.850094597980182,0.732888132489007,0.55030971119539,0.157568270368803,0.915656613651482,0.0617262619543338,0.0134683334341227,0.00362841567821136,0.12348708024846,0.0443876184634523,0.00511746415615823,0.232833822767317,0.437176109863534,0.265460355847297,0.00553852133356366,0.714544826394887,0.000237519433408188,0.89288953187079,0.0173173259630333,0.774799188115391,0.230188719986181,0.258108049749525,0.194981862152358,0.0858740715149421,0.670787268958369,0.550062618759717,0.327226204871308,0.966045517360511,0.0279949041285196,0.000701761962342374,0.00360597685265158,0.601701502850233,0.56580367939195,0.389942131628951,0.704493435826568,0.189691656590085,0.801001900155467,0.40378303679392,0.0609885126964934,0.909915356711004,0.0695284159613059,0.0205454309898083,0.00500950077733633,0.00543085856549907,-0.00688719503412702,-0.064071309124028,0.116266251670435,-0.00294679584912697,-0.123303130715293,0.000704140825937142,0.013791072519593,0.0034078388275121,0.017119811824135,0.479468913077325,-0.111338635565875,0.067188448768309,0.00514732749847441,0.0514661499594989,-0.192050299424581,0.245493292679511,0.016071576796876,-0.0161766359194883,-0.000243890460091892,7.427333524852e-05,0.260980241899363,0.154765117961034,-0.270178496993132,0.142828015885267,0.660402941390097,-0.06811376766646,0.14652667440147,0.0965797576723096,0.005741256940478,-0.00780215400697211,-0.0070770975556856,-0.00138108509912497
"pc2001__03__10",1,TRUE,191228,0.0156619323530027,0.239081096910494,0.425173091806639,0.479051184972912,0.0033206434204196,0.479249900642165,0.00213357876461606,0.794486163114188,0.0725155311983601,0.702653377120505,0.555174974376137,0.314671491622566,0.172208044846989,0.179309515342941,0.615689125023532,0.497903026753404,0.485912104921873,0.959043654694919,0.0200755119543163,0.00133348672788504,0.0132616562428096,0.876419771163219,0.573231953479616,0.162999142385006,0.798052586441316,0.814948647687577,0.732549626623716,0.445368879034451,0.137286380655553,0.856637103353065,0.114889032986801,0.0239347794256071,0.00659422260338444,0.113278390193905,0.0412962536866986,0.0053882045175019,0.226903279125913,0.461238115690217,0.229675471305208,0.000364419629203027,0.744925782038017,0.000429494562989282,0.883229538813944,0.0242534278221372,0.709102030988684,0.143021689475431,0.403386499554237,0.0676909461244623,0.238011570323227,0.558577201647697,0.676219666946489,0.283746233788207,0.916697577260215,0.0645217968490717,0.00144466353005486,0.0129238818499502,0.666126544716241,0.411455791343732,0.338584880489884,0.627172689351789,0.155236254547111,0.759788896914797,0.281071654009592,0.0610988553319147,0.872921669302201,0.0763784497849273,0.0506022685121918,0.0110952762105565,0.0102737278355008,0.012177817784581,-0.036065023883578,0.249375713667704,0.00295622379121657,-0.265675881395852,0.00170408420162678,-0.088743375699756,0.0482621033762229,-0.00644865386817894,0.412153284900706,-0.088715007931671,0.104517098722527,-0.058702054980286,0.057111923375835,-0.178316640193085,0.202165871133666,0.0423460774347041,-0.0444462848947554,-0.00011117680216982,0.0003377743928594,0.210293226446978,0.161776162135884,-0.175585738104878,0.170879897089527,0.659712393140466,-0.027239270291081,0.164297225024859,0.0761875253236383,-0.0162845659491361,0.0385105832018737,-0.0266674890865847,-0.00450105360717206
"pc2001__03__12",1,TRUE,172792,0.00695055326635492,0.254901847307746,0.435951895921107,0.547386453076531,0.00321195425714153,0.419301819528682,0.0106312792258901,0.728442288994861,0.112782999212927,0.604293022825131,0.407773508032779,0.362910319922219,0.181194731237557,0.325952590397704,0.545222001018566,0.537692717255428,0.447717486920691,0.964078198064725,0.0211931107921663,0.00114009907866105,0.00780128709662484,0.773386499374971,0.537519098106394,0.158624241863049,0.755139126811426,0.782119542571415,0.634670586601232,0.359999305523404,0.134178665678967,0.817051715357192,0.133333719153665,0.0438214732163526,0.00799226816056299,0.0814678920320385,0.026453771007917,0.00516374104135444,0.246865401451189,0.454906295906103,0.42603089341623,0.000311605062840354,0.545850459246509,0.00939266689418782,0.704323891205318,0.0913967325983411,0.626934548098467,0.135340465626994,0.41207543810188,0.0905212707551229,0.458690071669164,0.470679447420355,0.729719703826807,0.22718976748327,0.86422922261956,0.110211743059368,0.00207736708560236,0.0146305996171709,0.652078109002419,0.31441692757408,0.283568026352885,0.599016218301604,0.13338922440016,0.59380054308311,0.213019156292197,0.0553469944949772,0.760613120056979,0.118677013933198,0.120635674328194,0.0224800795334827,0.00178681222500048,0.00803644585655702,-0.018954399984996,0.121355559660301,0.00290034919430118,-0.126548639717827,0.00123861233170228,0.0241183977895429,0.0213862666145859,-0.0226415252733361,0.272433042405785,-0.049165118179661,0.0906734604824341,-0.13273748127146,0.074542553598211,-0.192026986571379,0.220527719437421,0.0998489754451649,-0.0890186322672017,-0.00093726800694131,-0.00682931252054606,0.121308390372552,0.223102170532314,-0.124943784489836,0.156122908509822,0.648730318171255,0.040870043518122,0.146980149231207,0.0788316711839898,0.056438595300213,0.014656705220467,-0.0768142011118414,-0.0144878113729197
"pc2001__03__13",1,TRUE,118193,0.00722547020551132,0.218363185637051,0.389312395827164,0.413493184875585,0.00401885052414272,0.554085267317015,0.0100682781552207,0.806435237281396,0.0975184655605662,0.690472362999501,0.518939361891144,0.31824219708443,0.13885763116259,0.252637635054529,0.629394295770477,0.451888013672553,0.535750848188979,0.960708332980803,0.0220740652999755,0.00114219962265109,0.00846919868350918,0.845972265701014,0.595492118822604,0.139339893225487,0.787297048048531,0.81018334419128,0.70021913311279,0.436895586033014,0.131378338818712,0.897785824879646,0.0706810047972384,0.022277123010669,0.00587175213422115,0.103864019019739,0.0367872885873106,0.00415490831085795,0.241078401766096,0.437129676875176,0.342347783528236,0.00010413304037238,0.634440961772761,0.0057585571325926,0.804000791411107,0.0618237860690819,0.691641240849309,0.200435276108757,0.336339307098749,0.126573710572628,0.350282721204611,0.535295894034218,0.62762024762837,0.325696910372692,0.90084451895742,0.0747258697712197,0.00119752996428237,0.0143911861794629,0.631525236642334,0.379773198238069,0.313856983682353,0.606450000520665,0.179691974466579,0.681092563859587,0.280253251554186,0.0550447251408399,0.849736022742656,0.0834313919463507,0.0668325853109933,0.0143182930512022,0.00307056189465337,-0.022715216129045,-0.047817281048012,0.071145401347349,0.00391471748377034,-0.080355694455746,0.0043097210226281,0.00243444587028896,0.0356946794914843,-0.00116887784980801,0.318504085782387,-0.018097110014319,0.012283920589962,-0.097645086150082,0.094098401736259,-0.175732233955817,0.210053937816287,0.059863814023383,-0.0526518044712442,-5.533034163128e-05,-0.00592198749595372,0.21444702905868,0.215718920584535,-0.174517090456866,0.180847047527866,0.630491369724701,0.019126569253203,0.156642334478828,0.0763336136778721,0.04804980213699,-0.0127503871491123,-0.0445554623003243,-0.00844654091698105
"pc2001__03__14",1,TRUE,266035,0.0113255774616122,0.209280733738042,0.359520363861898,0.570071607119364,0.00366869020993478,0.396143364594884,0.0104723062754901,0.795387824910256,0.0564812900558197,0.6977690905332,0.378953897043622,0.492021726464563,0.217012799067792,0.260285300806285,0.643043208600372,0.511710865111733,0.459492172082621,0.960963782960889,0.0249741575356626,0.0012291615764843,0.00695021331779653,0.874430056195613,0.584626083034187,0.163192812975736,0.767008100437912,0.80929952825756,0.663010506136411,0.398481402822937,0.135970830905708,0.908196289961847,0.0641043471723645,0.023211231604864,0.00541658052511888,0.121235927603511,0.0424154716484673,0.00470949044206682,0.190404351192012,0.390872818945154,0.321014550290807,0.00206443416638545,0.654038549337992,0.00387081406197273,0.829133334656689,0.0364104650931973,0.7904152688727,0.122809019989281,0.529596839827699,0.127101653532366,0.271304365087242,0.618213668936221,0.661834765865375,0.30345693471227,0.890331897492904,0.0912866982948568,0.000719574408956468,0.0131409174821843,0.794032991246005,0.365677789467416,0.292514441114,0.604948686900768,0.208880044464736,0.64652519999206,0.248813942870755,0.0535313734442305,0.84427913531969,0.0986511701768664,0.0570002183536138,0.00975643646902356,0.00661608701954538,0.01887638254603,-0.031352455083256,0.249057056828557,0.00160425604354933,-0.257895184743108,0.00660149221351737,-0.0337455097464331,0.0200708249626224,-0.0926461783395,0.256144877054341,-0.037575113363136,0.089911145535426,-0.011019064280957,0.024829539664151,-0.150123900753642,0.156035237370351,0.070631885467985,-0.0663125407591942,0.000509587167527832,-0.00619070416438777,0.080397064949608,0.218948293566771,-0.129321628138264,0.162059413537144,0.600419483792824,0.016485306144351,0.149667459952182,0.0824394574614775,0.063917154642157,-0.0345468230045019,-0.0337889867487498,-0.00433985594390468
"pc2001__03__15",1,TRUE,147127,0.0124450304838677,0.224126095142292,0.410835536645211,0.488068131614184,0.00320131586996269,0.472095536509274,0.00892426271180681,0.735928823397473,0.107600916215243,0.638298884637082,0.299265260625174,0.370142801797087,0.0957472115927056,0.253712778755769,0.516879974443848,0.715082887573321,0.278677605062293,0.95223174536285,0.0305178519238481,0.00106030844100675,0.0101205081324298,0.676769049868481,0.50108409741244,0.0887192697465455,0.69541280662285,0.760492635614129,0.617459745661911,0.327043982409755,0.087033651199304,0.849551747809715,0.124688194553005,0.0224092110897388,0.003914985012948,0.068546221971494,0.0181679773257118,0.00577619160380231,0.229956699705693,0.463110178951998,0.230548695916918,0.0011501640675214,0.744003924089172,0.00761983694732925,0.757594465681134,0.0841395757924292,0.705862453908866,0.0940597408748013,0.358572105138527,0.065018098169886,0.295355366868509,0.55560535841142,0.783227901627144,0.202428875883766,0.845032306078955,0.136353641622408,0.00142924799566997,0.0139119109637698,0.51877473698454,0.284758634687595,0.246862420080511,0.453807381347045,0.116377998037955,0.51391191096377,0.163703866580968,0.0301495213287778,0.743115929772335,0.202995500828795,0.0538801123101384,0.0078735496092825,0.00666883888006539,-0.00583060456340098,-0.052274642306787,0.257519435697266,0.00205115180244129,-0.271908387579898,0.00130442576447756,-0.021665642283661,0.0234613404228138,-0.0675635692717841,0.205205519750373,0.01157069665856,0.0307291134228196,-0.04164258811274,-0.038725383967572,-0.068145014053823,0.076248729178527,0.107199439283895,-0.10583578969856,-0.00036893955466322,-0.00379140283134,0.157994312883941,0.216325462724845,-0.158143150333966,0.241605425275805,0.644114637576174,0.103547834698141,0.163340115828787,0.0568841298705262,0.10643581803738,-0.07830730627579,-0.0314709012203996,-0.0039585645963345
"pc2001__04__01",1,TRUE,235061,0.0142303487179924,0.392727845112545,0.421916013290167,0.967212766047962,0.00071470809704715,0.0262357430624391,0.000918910410489192,0.861457238759301,0.0220453414220139,0.866128366679287,0.870595292285832,0.0050114651090568,0.872373554098723,0.0404746002101582,0.732133361127537,0.0518631333994155,0.717073440511186,0.983591493271959,0.0118394799647751,0.000774267105134412,0.0022589880924526,0.876440583508111,0.801085675633133,0.280505911231553,0.825028396884213,0.892461956683584,0.574552988373231,0.466691624727198,0.257354473945061,0.941887424966285,0.0405894640114694,0.0137113345046605,0.0050114651090568,0.332309485622881,0.188389396794875,,,,0.918505235835505,6.43953278712886e-05,0.0797313228781739,5.44883543526288e-05,0.771619492961095,0.03163791993184,0.766542169032782,0.683214614767335,0.0159105994709676,0.716977580518927,0.099253014196693,0.690506147277068,0.0449330783938815,0.626284191442356,0.967723080276206,0.0281258978194751,0.0010105112989033,0.00211513884623386,0.788525743270688,0.648748253895917,0.533317151943253,0.739293038369708,0.320827430428278,0.683392940290671,0.431934138440048,0.154311019526645,0.898082009926787,0.0700076283696094,0.0317716640743419,0.00947106668383875,,,,0.048707530212457,0.000650312769175861,-0.0534955798157348,0.000864422056136563,0.089837745798206,-0.0095925785098261,0.099586197646505,0.187380677518497,-0.0108991343619108,0.155395973579796,-0.0587784139865348,0.041627213850469,0.006930055005534,0.09078924906883,0.015868412995753,-0.0162864178547,-0.000236244193768888,0.00014384924621874,0.087914840237423,0.152337421737216,-0.2528112407117,0.085735358514505,0.571634526255306,-0.10883995191744,0.03475748628715,0.103043454418416,0.043805415039498,-0.02941816435814,-0.0180603295696814,-0.00445960157478195
"pc2001__05__08",1,TRUE,57712,0.0133940948156363,0.138168838369836,0.263186165788744,0.794184918214583,0.0397317715553091,0.0327141668976989,0.0370113667868034,0.248042001663432,0.27583518159135,0.443859162739118,0.366353617965068,0.175422789021347,0.0748544496811755,0.645948849459385,0.517864568893818,0.753292209592459,0.232724563349044,0.815826864430274,0.157021070141392,0.0178125866370945,0.00485167729415026,0.547615747158303,0.821735514277793,0.208136955919046,0.448312309398392,0.612766842251178,0.0168942334349875,0.0347414749098974,0.0199092043249238,0.970595370113668,0.0263376767396729,0.00171541447186027,0.000623787080676462,0.0622920709731078,0.00753742722484059,0.00733906075432446,0.146800477713141,0.323689178256347,0.572697152983781,0.0284701621913164,0.0149092730284702,0.0820202642832377,0.133220325923643,0.323862541896213,0.121508648919367,0.0412412836614401,0.147147204992873,0.0257926570867203,0.810571329506491,0.742901722078823,0.797145278730208,0.180779751126864,0.434333705744115,0.533632546133991,0.0218245559964557,0.000751242439419039,0.241803752359672,0.579169395538776,0.593847517047425,0.207208074893092,0.0191855761451632,0.0108448588049466,0.0106907577917325,0.00835997996686828,0.978984474322919,0.0201872327310552,0.00080903031937435,0.000462303039642486,0.00605503406131184,-0.00863163934330499,-0.060503012467603,0.221487765230802,0.0112616093639927,0.0178048938692287,-0.0450088974964343,0.114821675739789,-0.048027360304863,0.322350513819751,0.325112334303628,0.028275584028474,0.0490617925944552,-0.164622480047106,-0.225037153185005,-0.043853069137749,0.05194481222218,0.381493158686159,-0.376611475992599,-0.0040119693593612,0.00410043485473122,0.305811994798631,0.242566118739017,-0.385710561128379,0.2411042345053,0.593581266106015,0.0060493746300409,0.0240507171181649,0.0115492243580555,-0.00838910420925099,0.0061504440086177,0.00090638415248592,0.000161484041033976
