"state_code_2001","district_code_2001","leverage","cooks_distance","studentized_residual","instrument_dfbeta"
"10","35",0.0516075980553777,0.000208394704870898,0.432854133186556,0.00203391639796032
"10","36",0.0374157099363671,0.000120588053543666,-0.389574729376231,-0.000342398703869754
"10","37",0.05576181562244,3.04792526066151e-06,-0.050241057501894,-0.000530007000280626
"11","01",0.29821343235878,0.00165576170813434,0.436616575779413,-0.0193603509712334
"11","02",0.275659539816159,0.00233025734248145,0.547386916553819,0.0209243654960361
"11","03",0.26540729287819,0.00233177182417438,0.561984368996999,0.00759904255043357
"11","04",0.261266934507904,0.0168750542799742,-1.53101137228336,0.0124099992048163
"12","01",0.1256236309953,1.50719275776329e-05,-0.0716280792350715,0.00473782533433982
"12","02",0.114810680798635,0.0107959926902571,-2.02552809139724,0.0397192733487745
"12","03",0.0996149441016051,0.00102376378224929,0.673012286130734,0.013229108936657
"12","04",0.100112717933468,5.85509760620805e-05,0.160439178194268,0.000372256584304312
"12","05",0.0997243846774056,0.000758760829125714,-0.578977768867999,-0.0198367538317282
"12","06",0.0996422352741479,0.0323813906617223,3.83566769966484,0.0903146975376278
"12","07",0.0903845952641686,0.000658768875943814,0.56959495667115,0.0150124407283528
"12","08",0.088540034519225,0.00858284929486045,2.08737030132298,0.0335976928275924
"12","09",0.0939884287241429,0.00730691016527598,-1.86215052755886,-0.0164490768981392
"12","10",0.100581673116716,0.0157040095777547,2.63803369038271,-0.0590131923421368
"12","11",0.105079179693595,0.00619929575358929,-1.61087977472713,0.044132917408085
"12","12",0.107544110771711,0.00776798457679326,-1.78094458537268,0.060258473363646
"12","13",0.114767705916891,0.0109749186116711,-2.04281217700454,-0.0750975360128154
"13","01",0.169732706175628,0.00550555011297281,1.1490987261042,-0.0294654918663365
"13","02",0.149655819551625,0.000234101114829886,0.255071866800344,0.00935900119192849
"13","03",0.152547430771878,0.00385414688059204,1.02432512972859,0.0191307796162297
"13","04",0.138644314624267,0.00621590492726208,-1.37676948055316,0.0548783308134322
"13","05",0.144844101058725,0.000294730532474092,-0.291744974258479,0.0105763476346088
"13","06",0.148715136632975,0.00471571644062674,-1.15044477893969,0.0110249672684954
"13","07",0.13471903171869,0.00118028023905814,-0.609107428710214,-0.0136793483004077
"13","08",0.152775317542445,0.00391772418462868,1.0318450452171,0.0345932694739687
"14","01",0.127748487289063,0.113828136978296,6.4022946061655,-0.0318681557361565
"14","02",0.150657118565714,0.0360548189677536,-3.18330843737301,0.06272132596864
"14","03",0.150878459713862,0.0150885202341363,2.0460160612636,-0.0224415454975747
"14","04",0.16091785699678,0.000688056551768194,-0.418955881899946,-0.00687905226317276
"14","05",0.17451434458917,0.0221193988510296,-2.27323394039237,-0.0553748523410217
"14","06",0.163851186940281,0.00160372662102063,0.632894976358467,0.0135695896533245
"14","07",0.146096583148388,0.00164938865141246,0.686949687922156,0.0072538192399757
"14","08",0.159913437351233,0.00939934463180731,-1.55760220856492,0.0357744460065238
"14","09",0.142983980846962,0.0172191697445257,-2.25759491954326,0.0297307074098981
"15","01",0.135019905843851,0.0167680656066069,-2.30367486453664,0.0235309609357838
"15","02",0.140221258049041,0.0145669072459863,-2.09881728011204,-0.0319745562275779
"15","03",0.153905338516525,0.00218632354243846,0.767127038390043,0.0120608977714856
"15","04",0.150377035373341,0.00729095596026605,-1.42211894382575,-0.00941013457547565
"15","05",0.177279795648942,0.0018586721324088,0.649765005040176,0.0204298213568343
"15","06",0.131464540485318,0.00471753406332362,-1.2364142972699,0.00382755249950986
"15","07",0.20889894676604,0.026806355381667,2.23883033687415,-0.124589526029209
"15","08",0.157081011016881,0.0478188556398601,3.5858155804205,-0.00434585259579679
"16","01",0.256658840269913,0.000738446191849239,-0.323446218149379,-0.00220981148586166
"16","02",0.252510976183418,0.00033977232495156,0.221799184971883,-0.000303589581477097
"16","03",0.259649284450991,7.96040538379231e-05,0.105361180401836,0.000265376858337308
"16","04",0.258023123883856,1.2213886139629e-07,-0.0041445372992266,3.30781605345385e-05
"17","01",0.172570959314937,0.00055876755203063,-0.362021832071362,0.00464828516618473
"17","02",0.157089573736872,0.000411056705267974,-0.328470168768398,-0.00327409684387622
"17","03",0.156619202723399,0.00614639402417746,-1.27425371273076,0.0048988561309828
"17","04",0.16982795236988,0.00528377306067057,1.12527816504874,0.0159363022485413
"17","05",0.152046885143507,0.00193195623401328,0.726269708524486,-0.0179821048287343
"17","06",0.164159695197876,0.000550227284151754,0.37020270110401,0.00207750201520524
"17","07",0.157744086524186,0.000244065017618068,-0.252468943437684,-0.00297786078784258
"18","01",0.0592707856755097,1.88193511455016e-06,0.0382206566241278,0.00117402162305544
"18","03",0.0643962062567067,7.92045921778417e-06,-0.0750199213382678,-3.7282388931192e-05
"18","04",0.0544356425018037,2.63721396781095e-05,-0.149681834339264,-0.000603180647951515
"18","05",0.0719784350197924,0.00030420911284655,-0.438053185116083,0.00462338902591932
"18","06",0.0619066636058492,0.00167670927080095,-1.11604829289458,0.0147910641055742
"18","07",0.0583934922097455,0.00119682297332203,-0.972395489267604,0.0033134900982191
"18","08",0.0530451361734959,6.3478467777309e-05,-0.235429741476222,-0.000773817653487456
"18","09",0.0723912469929699,2.44002976377484e-05,-0.123659231161102,0.00104948242536979
"18","10",0.0649337670368798,6.40360848701122e-06,-0.0671557783390856,0.000315829234836049
"18","11",0.0604583814584447,0.000687039112711106,0.722970594802907,0.00396139667256045
"18","12",0.111785335693321,0.000130300454724952,-0.225031742272053,0.00136835819509373
"18","13",0.086311778858323,0.000395612185585638,-0.452654774799939,-0.00687551866372723
"18","14",0.0848836701228494,0.000366581142386791,-0.43971840442442,0.00262427097757384
"18","15",0.0691659784537156,0.000446161136549928,-0.542051973632093,0.0110335746503703
"18","16",0.0708409373885428,0.000568145818880449,0.60390329760069,-0.0119013434028936
"18","17",0.0666978010331578,0.000278669440596123,-0.436779750200113,0.00718821555633233
"18","18",0.0577718992250002,9.55945602774257e-05,0.276153909232103,-0.00353081069716341
"18","19",0.0888369268968749,0.00338183804653902,1.30456705790331,0.0534736188608632
"18","20",0.126199848414409,4.89972551976454e-06,-0.0407330046645359,-0.00118250704929744
"18","21",0.0664639171092287,0.00359800389252441,1.57585139763197,0.00411576431045757
"18","22",0.0802177786734744,0.000965576019637743,0.736221667510389,-0.00252424869818832
"18","23",0.0783030035037478,8.75728365051661e-06,0.0710027088983925,-0.000394835195947922
"19","01",0.0952753881095697,0.00342634550073369,1.26336353079822,0.00337186460714418
"19","02",0.0894609900869542,1.98748386232326e-05,-0.0994652966836933,-0.00151685317113892
"19","03",0.118186017362741,0.000656649918702028,0.489615478660373,0.00726845826993223
"19","04",0.0906146639100353,0.000377018424950292,0.430245268940806,-0.00187796360444849
"19","05",0.0687547858264237,0.00035315970791473,0.483778459053267,0.00012482464630146
"19","06",0.0875403902577896,0.000946343406880515,0.69488125380363,-0.00851322718052162
"19","07",0.0992016260782232,1.35630485151441e-07,-0.00776097572148291,0.000135941021568932
"19","08",0.0674891465296343,2.18492766690122e-05,0.121511640121921,-0.000607485886000248
"19","09",0.0657291467664305,0.000310394496027603,-0.464608611997864,0.00018251069631337
"19","10",0.0638637719577994,0.000113970631516569,-0.285861644431299,-0.00114315402138941
"19","11",0.0687322523733447,0.00200531148235479,-1.15420664860776,0.00390651793336455
"19","12",0.0667007718936229,0.000488767609892585,-0.578520014981536,-0.00341050130826277
"19","13",0.0681862053641907,0.000161626020202016,0.328700255692222,-0.000552919683838935
"19","14",0.0788045170796388,0.000282980237056615,0.402280349100242,-0.00477917379656159
"19","15",0.0980452695342692,0.000645210071245084,0.538931311586242,-0.0046271810549482
"19","16",0.0778572622107934,0.00157056177626269,-0.954637115938777,-0.00327202065811344
"19","17",0.192154649856506,0.00751332699205776,-1.24474502931909,-0.0140471795682847
"19","18",0.0749323875849585,1.24641785089564e-10,-0.000274326033315312,-2.23960586803931e-06
"20","01",0.0816896528767948,0.000111412026717749,0.24750611024794,-0.0051947135960391
"20","02",0.0781571945437863,1.89669744458876e-05,-0.104599779120904,0.000191040347034517
"20","03",0.0892159499443777,0.000221537106502975,0.332612728929401,-0.00321315347377604
"20","04",0.0679849395149435,0.000141931987692004,0.308509118310358,-0.000386090226209633
"20","05",0.08357817250276,0.00343165691535707,1.35894491525424,-0.0281524678520307
"20","06",0.0658389954187468,0.000182413785990705,0.355822904436578,-0.00176099136205959
"20","07",0.0609271015286154,1.15389910406662e-05,-0.0932642420208856,0.000328550930284774
"20","08",0.0760005821785797,0.000122388445267471,-0.269780810865728,-0.0088456946054409
"20","09",0.0723250815821191,0.000160057963521602,-0.316896189388546,-0.000535583334813678
"20","10",0.0848252145636606,6.567395681097e-05,-0.186158881220552,-0.000769196308004884
"20","11",0.0736439157242395,9.50823576273595e-07,0.0241854402717362,0.000289313531215294
"20","12",0.0966017872271407,0.00113764025718065,0.721687011639276,0.0110201190852182
"20","13",0.0728374615293955,1.38247140843314e-05,0.0927716819706394,-0.00046314602178983
"20","14",0.0818647318199155,0.000479737830368867,-0.513096932225617,-0.000899490887591532
"20","15",0.0902338035835414,8.858426699179e-06,0.0660911971058789,0.000828562783491585
"20","16",0.0936901570792096,0.000190889715916747,-0.300540753382873,0.000923360097711309
"20","17",0.0732509906233297,0.000120519643617045,-0.273097320064081,-0.00275033000151382
"20","18",0.0885081355780126,0.00416169099319514,-1.45069123163378,0.0278662133545955
"21","01",0.0430825914250494,0.000319105653718115,0.588953189913104,-0.00402739119493415
"21","02",0.054451795401786,3.79284285732735e-05,-0.179479468666269,0.00104020535407693
"21","03",0.0493467249728272,0.000107444393008177,0.318199183580094,-0.00583519977298227
"21","04",0.0576990429560278,1.08612742191498e-05,0.0931403237973678,-0.00317031634171269
"21","05",0.0587422038101703,0.000428734104005598,-0.579823714599194,0.00369537384675077
"21","06",0.0425919950216372,1.39849751091246e-05,-0.123995238687183,0.000927682424552162
"21","07",0.0623777687763267,0.000252336926945479,-0.430774223663527,-0.00475971754007134
"21","08",0.0501868905678427,8.0171963226576e-05,0.272426435223179,0.00313019529876892
"21","09",0.0620451680277109,9.51441161938316e-05,-0.265240841606335,-0.00328665258565412
