"specification_id","sequence","adjustment_id","adjustment","construction_id","construction","fixed_effect","excluded_instruments","included_language_controls","n_excluded_instruments","joint_excluded_f","joint_excluded_p","partial_r_squared","n","n_states","n_regions","construct_id","treatment","analysis_scope"
"region_main__distance_shares_all_unmapped",25,"region_main","Six-region FE + main controls","distance_shares_all_unmapped","Five distance shares with unresolved and English shares controlled","region","ling_share_distance_1;ling_share_distance_2;ling_share_distance_3;ling_share_distance_4;ling_share_distance_5","ling_unmapped_speaker_share;native_english_share",5,7.63585727365297,6.70642417341192e-07,0.128309679770429,469,30,6,"english_hindi_share_0708","dise_english_share_english_hindi_0708","relevance_only"
"region_main__distance_shares_mapped",26,"region_main","Six-region FE + main controls","distance_shares_mapped","Five distance shares; mapped-speaker denominator","region","ling_mapped_share_distance_1;ling_mapped_share_distance_2;ling_mapped_share_distance_3;ling_mapped_share_distance_4;ling_mapped_share_distance_5","",5,5.69502927249758,4.16833723007611e-05,0.126302937201067,469,30,6,"english_hindi_share_0708","dise_english_share_english_hindi_0708","relevance_only"
"region_main__glottolog_mean",27,"region_main","Six-region FE + main controls","glottolog_mean","Glottolog edge-distance mean among non-Hindi/Urdu speakers","region","ling_distance_glottolog_nonhindi_mean","",1,0.000317060502291652,0.985801321476061,1.54932370756831e-06,469,30,6,"english_hindi_share_0708","dise_english_share_english_hindi_0708","relevance_only"
"region_main__glottolog_mean_shastry",28,"region_main","Six-region FE + main controls","glottolog_mean_shastry","Glottolog edge-distance mean with Shastry composition controls","region","ling_distance_glottolog_nonhindi_mean","hindi_urdu_share;native_english_share",1,0.0275314208067996,0.868289746010674,0.000129924871537596,469,30,6,"english_hindi_share_0708","dise_english_share_english_hindi_0708","relevance_only"
"region_main__dyen_noncognate",29,"region_main","Six-region FE + main controls","dyen_noncognate","Dyen/Shastry noncognate percentage among non-Hindi/Urdu speakers","region","ling_distance_dyen_noncognate_pct","",1,1.0362383490704,0.309242502657942,0.00741079959355619,469,30,6,"english_hindi_share_0708","dise_english_share_english_hindi_0708","relevance_only"
"region_main__dyen_noncognate_shastry",30,"region_main","Six-region FE + main controls","dyen_noncognate_shastry","Dyen/Shastry noncognate percentage with composition controls","region","ling_distance_dyen_noncognate_pct","hindi_urdu_share;native_english_share",1,0.911406885330339,0.34025395299504,0.00643683589918388,469,30,6,"english_hindi_share_0708","dise_english_share_english_hindi_0708","relevance_only"
"region_expanded__nonzero_mean",31,"region_expanded","Six-region FE + expanded controls","nonzero_mean","Mean distance among speakers above zero","region","ling_distance_nonzero_mean","",1,0.0400587463863912,0.841456381719858,0.000346229070634376,469,30,6,"english_hindi_share_0708","dise_english_share_english_hindi_0708","relevance_only"
"region_expanded__distant_share",32,"region_expanded","Six-region FE + expanded controls","distant_share","Share speaking languages at distance three or higher","region","ling_share_distance_ge3","",1,4.12164322307113,0.0429269176659057,0.0491332725124687,469,30,6,"english_hindi_share_0708","dise_english_share_english_hindi_0708","relevance_only"
"region_expanded__top3_legacy",33,"region_expanded","Six-region FE + expanded controls","top3_legacy","Legacy top-three weighted mean","region","ling_distance_top3_legacy","",1,8.88332539853567,0.00303415309461992,0.065083802884182,469,30,6,"english_hindi_share_0708","dise_english_share_english_hindi_0708","relevance_only"
"region_expanded__nonzero_mean_hindi_urdu",34,"region_expanded","Six-region FE + expanded controls","nonzero_mean_hindi_urdu","Nonzero mean with combined Hindi-Urdu share","region","ling_distance_nonzero_mean","hindi_urdu_share",1,0.0392725022263666,0.842999674271887,0.000283374623346511,469,30,6,"english_hindi_share_0708","dise_english_share_english_hindi_0708","relevance_only"
"region_expanded__nonzero_mean_shastry",35,"region_expanded","Six-region FE + expanded controls","nonzero_mean_shastry","Nonzero mean with Shastry composition controls","region","ling_distance_nonzero_mean","hindi_urdu_share;native_english_share",1,0.0464055013985909,0.829538630852048,0.000341115388570327,469,30,6,"english_hindi_share_0708","dise_english_share_english_hindi_0708","relevance_only"
