"academic_year","target_unit_2001","dise_report_school_quality_source_districts","dise_report_school_quality_status","dise_report_pupils_per_teacher","dise_report_single_teacher_school_share","dise_report_girls_toilet_school_share","girls_toilet_definition","source_pdf","source_page"
"2014-15","pc2001__10__06",1,"one_to_one_report_ratio",50,3.3,55.8,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",221
"2014-15","pc2001__10__07",1,"one_to_one_report_ratio",53,11.3,61.2,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",149
"2014-15","pc2001__10__08",1,"one_to_one_report_ratio",47,6.1,71.8,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",181
"2014-15","pc2001__10__09",1,"one_to_one_report_ratio",52,10.1,56.1,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",203
"2014-15","pc2001__10__10",1,"one_to_one_report_ratio",46,0.8,62.6,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",177
"2014-15","pc2001__10__11",1,"one_to_one_report_ratio",52,3.9,50.7,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",185
"2014-15","pc2001__10__12",1,"one_to_one_report_ratio",47,4,63.1,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",207
"2014-15","pc2001__10__13",1,"one_to_one_report_ratio",47,5.1,50.6,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",165
"2014-15","pc2001__10__14",1,"one_to_one_report_ratio",50,4.7,78.3,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",191
"2014-15","pc2001__10__15",1,"one_to_one_report_ratio",42,2.1,62.6,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",169
"2014-15","pc2001__10__16",1,"one_to_one_report_ratio",37,0.7,95.4,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",219
"2014-15","pc2001__10__17",1,"one_to_one_report_ratio",50,3.1,75.9,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",211
"2014-15","pc2001__10__18",1,"one_to_one_report_ratio",45,3.8,80.6,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",223
"2014-15","pc2001__10__19",1,"one_to_one_report_ratio",54,5,66,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",209
"2014-15","pc2001__10__20",1,"one_to_one_report_ratio",49,2,89.9,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",157
"2014-15","pc2001__10__21",1,"one_to_one_report_ratio",58,4.2,81.4,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",179
"2014-15","pc2001__10__22",1,"one_to_one_report_ratio",48,2.4,63.5,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",159
"2014-15","pc2001__10__23",1,"one_to_one_report_ratio",54,10.9,82.2,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",155
"2014-15","pc2001__10__24",1,"one_to_one_report_ratio",45,13.2,79.1,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",189
"2014-15","pc2001__10__25",1,"one_to_one_report_ratio",48,5.9,74.4,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",183
"2014-15","pc2001__10__26",1,"one_to_one_report_ratio",53,6.7,79.1,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",213
"2014-15","pc2001__10__27",1,"one_to_one_report_ratio",41,2.6,84.7,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",193
"2014-15","pc2001__10__28",1,"one_to_one_report_ratio",44,4.1,80.6,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",199
"2014-15","pc2001__10__29",1,"one_to_one_report_ratio",44,3.3,62.2,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",161
"2014-15","pc2001__10__30",1,"one_to_one_report_ratio",48,4.9,76.6,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",163
"2014-15","pc2001__10__31",1,"one_to_one_report_ratio",47,4.1,78.4,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",175
"2014-15","pc2001__10__32",1,"one_to_one_report_ratio",49,5.9,82.9,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",205
"2014-15","pc2001__10__33",1,"one_to_one_report_ratio",38,2.1,85.3,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",173
"2014-15","pc2001__10__35",1,"one_to_one_report_ratio",54,6.2,70.5,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",167
"2014-15","pc2001__10__36",1,"one_to_one_report_ratio",54,1.8,69.8,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",195
"2014-15","pc2001__10__37",1,"one_to_one_report_ratio",52,4.6,50.2,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",171
"2014-15","pc2001__12__01",1,"one_to_one_report_ratio",8,28.5,100,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",83
"2014-15","pc2001__12__02",1,"one_to_one_report_ratio",13,29.9,98.2,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",91
"2014-15","pc2001__12__03",1,"one_to_one_report_ratio",15,52.6,97.6,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",61
"2014-15","pc2001__12__04",1,"one_to_one_report_ratio",14,22.4,100,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",79
"2014-15","pc2001__12__05",2,"multiple_source_districts_not_aggregated",NA,NA,NA,NA,NA,NA
"2014-15","pc2001__12__06",1,"one_to_one_report_ratio",26,51.1,87.9,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",89
"2014-15","pc2001__12__07",1,"one_to_one_report_ratio",12,24,98.7,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",93
"2014-15","pc2001__12__08",1,"one_to_one_report_ratio",11,11.7,100,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",63
"2014-15","pc2001__12__09",1,"one_to_one_report_ratio",12,12.6,93.2,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",87
"2014-15","pc2001__12__10",2,"multiple_source_districts_not_aggregated",NA,NA,NA,NA,NA,NA
"2014-15","pc2001__12__11",1,"one_to_one_report_ratio",16,3.8,97.1,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",69
"2014-15","pc2001__12__12",1,"one_to_one_report_ratio",20,33.9,93,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",57
"2014-15","pc2001__12__13",1,"one_to_one_report_ratio",15,29,100,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",85
"2014-15","pc2001__13__01",1,"one_to_one_report_ratio",16,7.2,60.2,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",89
"2014-15","pc2001__13__02",2,"multiple_source_districts_not_aggregated",NA,NA,NA,NA,NA,NA
"2014-15","pc2001__13__03",1,"one_to_one_report_ratio",8,0.7,99.7,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",87
"2014-15","pc2001__13__04",1,"one_to_one_report_ratio",10,3.3,99,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",99
"2014-15","pc2001__13__05",1,"one_to_one_report_ratio",14,3.2,100,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",97
"2014-15","pc2001__13__06",1,"one_to_one_report_ratio",14,0.8,100,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",79
"2014-15","pc2001__13__07",2,"multiple_source_districts_not_aggregated",NA,NA,NA,NA,NA,NA
"2014-15","pc2001__13__08",1,"one_to_one_report_ratio",13,0.8,98.5,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",93
"2014-15","pc2001__14__01",1,"one_to_one_report_ratio",14,8.2,94.4,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",33
"2014-15","pc2001__14__02",1,"one_to_one_report_ratio",11,6.2,95,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",35
"2014-15","pc2001__14__03",1,"one_to_one_report_ratio",11,6.7,87.5,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",27
"2014-15","pc2001__14__04",1,"one_to_one_report_ratio",15,3,98.1,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",23
"2014-15","pc2001__14__05",1,"one_to_one_report_ratio",17,4.7,98,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",37
"2014-15","pc2001__14__06",1,"one_to_one_report_ratio",13,2.9,93.7,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",31
"2014-15","pc2001__14__07",1,"one_to_one_report_ratio",13,4.6,96.5,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",29
"2014-15","pc2001__14__08",1,"one_to_one_report_ratio",12,4.7,95.8,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",39
"2014-15","pc2001__14__09",1,"one_to_one_report_ratio",11,4.9,91.9,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",25
"2014-15","pc2001__15__01",1,"one_to_one_report_ratio",12,3.4,100,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",73
"2014-15","pc2001__15__02",1,"one_to_one_report_ratio",14,0.9,100,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",67
"2014-15","pc2001__15__03",1,"one_to_one_report_ratio",12,0.8,98.6,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",63
"2014-15","pc2001__15__04",1,"one_to_one_report_ratio",13,4.8,100,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",65
"2014-15","pc2001__15__05",1,"one_to_one_report_ratio",11,3.3,89,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",77
"2014-15","pc2001__15__06",1,"one_to_one_report_ratio",11,3.6,92.9,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",71
"2014-15","pc2001__15__07",1,"one_to_one_report_ratio",11,3.3,96.5,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",69
"2014-15","pc2001__15__08",1,"one_to_one_report_ratio",8,0,96.7,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",75
"2014-15","pc2001__16__01",1,"one_to_one_report_ratio",11,0,97,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",381
"2014-15","pc2001__16__02",1,"one_to_one_report_ratio",13,1.1,100,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",377
"2014-15","pc2001__16__03",1,"one_to_one_report_ratio",14,2.6,100,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",367
"2014-15","pc2001__16__04",1,"one_to_one_report_ratio",16,0,100,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",373
"2014-15","pc2001__17__01",1,"one_to_one_report_ratio",17,7.7,47.1,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",59
"2014-15","pc2001__17__02",1,"one_to_one_report_ratio",19,8.8,57.7,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",41
"2014-15","pc2001__17__03",1,"one_to_one_report_ratio",16,7.8,72.6,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",53
"2014-15","pc2001__17__04",1,"one_to_one_report_ratio",17,10,62.1,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",61
"2014-15","pc2001__17__05",1,"one_to_one_report_ratio",21,4.6,97.8,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",51
"2014-15","pc2001__17__06",1,"one_to_one_report_ratio",18,5.2,77.2,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",45
"2014-15","pc2001__17__07",1,"one_to_one_report_ratio",17,9.5,53.5,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",47
"2014-15","pc2001__18__01",1,"one_to_one_report_ratio",21,3.5,36.2,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",131
"2014-15","pc2001__18__02",1,"one_to_one_report_ratio",29,2.1,26.9,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",109
"2014-15","pc2001__18__03",1,"one_to_one_report_ratio",23,4.1,84,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",115
"2014-15","pc2001__18__04",1,"one_to_one_report_ratio",22,0.1,37.9,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",99
"2014-15","pc2001__18__05",1,"one_to_one_report_ratio",21,0.1,50.4,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",97
"2014-15","pc2001__18__07",1,"one_to_one_report_ratio",15,0.6,56.7,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",139
"2014-15","pc2001__18__08",1,"one_to_one_report_ratio",22,0.3,61.1,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",105
"2014-15","pc2001__18__10",1,"one_to_one_report_ratio",24,0.3,53.9,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",137
"2014-15","pc2001__18__11",1,"one_to_one_report_ratio",24,4.1,68.2,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",143
"2014-15","pc2001__18__12",1,"one_to_one_report_ratio",14,0,30.8,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",133
"2014-15","pc2001__18__13",1,"one_to_one_report_ratio",17,2.8,43,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",107
"2014-15","pc2001__18__14",1,"one_to_one_report_ratio",24,0.5,74.9,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",145
"2014-15","pc2001__18__15",1,"one_to_one_report_ratio",21,5,62.2,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",111
"2014-15","pc2001__18__16",1,"one_to_one_report_ratio",11,0.2,68.5,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",141
"2014-15","pc2001__18__17",1,"one_to_one_report_ratio",14,2,52.3,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",121
"2014-15","pc2001__18__18",1,"one_to_one_report_ratio",19,0.1,67,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",117
"2014-15","pc2001__18__19",1,"one_to_one_report_ratio",19,7.3,74.1,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",127
"2014-15","pc2001__18__20",1,"one_to_one_report_ratio",9,1.4,43,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",113
"2014-15","pc2001__18__21",1,"one_to_one_report_ratio",23,0.3,47,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",101
"2014-15","pc2001__18__22",1,"one_to_one_report_ratio",22,0.4,48.7,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",129
"2014-15","pc2001__18__23",1,"one_to_one_report_ratio",13,0,24.9,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",119
"2014-15","pc2001__19__01",1,"one_to_one_report_ratio",10,5.7,54.5,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",569
"2014-15","pc2001__19__02",1,"one_to_one_report_ratio",24,4.6,75,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",575
"2014-15","pc2001__19__03",1,"one_to_one_report_ratio",25,3.2,81.9,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",577
"2014-15","pc2001__19__04",1,"one_to_one_report_ratio",34,2,74,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",599
"2014-15","pc2001__19__05",1,"one_to_one_report_ratio",24,6.7,97.8,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",567
"2014-15","pc2001__19__06",1,"one_to_one_report_ratio",29,2.1,87.8,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",581
"2014-15","pc2001__19__07",1,"one_to_one_report_ratio",30,2.3,92.4,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",583
"2014-15","pc2001__19__08",1,"one_to_one_report_ratio",25,3.4,93.2,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",565
"2014-15","pc2001__19__09",1,"one_to_one_report_ratio",24,2.1,90.5,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",563
"2014-15","pc2001__19__10",1,"one_to_one_report_ratio",22,1.9,96.6,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",585
"2014-15","pc2001__19__11",1,"one_to_one_report_ratio",21,4.1,87,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",587
"2014-15","pc2001__19__12",1,"one_to_one_report_ratio",21,1.5,98.6,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",573
"2014-15","pc2001__19__13",1,"one_to_one_report_ratio",21,6,98.5,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",561
"2014-15","pc2001__19__14",1,"one_to_one_report_ratio",23,5.8,83.8,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",593
"2014-15","pc2001__19__16",1,"one_to_one_report_ratio",22,2.5,86.2,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",571
"2014-15","pc2001__19__17",1,"one_to_one_report_ratio",13,2.7,74.4,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",579
"2014-15","pc2001__19__18",1,"one_to_one_report_ratio",28,2.3,81.4,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",597
"2014-15","pc2001__20__01",1,"one_to_one_report_ratio",54,22.4,98.3,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",495
"2014-15","pc2001__20__02",2,"multiple_source_districts_not_aggregated",NA,NA,NA,NA,NA,NA
"2014-15","pc2001__20__03",1,"one_to_one_report_ratio",37,9.6,83.4,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",487
"2014-15","pc2001__20__04",1,"one_to_one_report_ratio",33,10.7,69.7,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",523
"2014-15","pc2001__20__05",1,"one_to_one_report_ratio",36,5.7,77.5,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",509
"2014-15","pc2001__20__06",1,"one_to_one_report_ratio",44,10.5,89.4,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",497
"2014-15","pc2001__20__07",1,"one_to_one_report_ratio",39,15,69.2,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",489
"2014-15","pc2001__20__08",1,"one_to_one_report_ratio",47,21.2,69.5,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",499
"2014-15","pc2001__20__09",1,"one_to_one_report_ratio",50,24.2,83.6,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",527
"2014-15","pc2001__20__10",1,"one_to_one_report_ratio",42,15.2,100,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",515
"2014-15","pc2001__20__11",2,"multiple_source_districts_not_aggregated",NA,NA,NA,NA,NA,NA
"2014-15","pc2001__20__12",1,"one_to_one_report_ratio",46,13.4,90.5,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",491
"2014-15","pc2001__20__13",1,"one_to_one_report_ratio",29,10.3,81.6,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",485
"2014-15","pc2001__20__14",2,"multiple_source_districts_not_aggregated",NA,NA,NA,NA,NA,NA
"2014-15","pc2001__20__15",1,"one_to_one_report_ratio",35,14.3,97.9,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",513
"2014-15","pc2001__20__16",2,"multiple_source_districts_not_aggregated",NA,NA,NA,NA,NA,NA
"2014-15","pc2001__20__17",2,"multiple_source_districts_not_aggregated",NA,NA,NA,NA,NA,NA
"2014-15","pc2001__20__18",1,"one_to_one_report_ratio",27,16.3,89.4,"girls_and_coeducational_schools","DistrictReport-2014-15-I.pdf",521
"2014-15","pc2001__21__01",1,"one_to_one_report_ratio",22,6.7,62.1,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",105
"2014-15","pc2001__21__02",1,"one_to_one_report_ratio",18,5.5,76.4,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",127
"2014-15","pc2001__21__03",1,"one_to_one_report_ratio",17,0.5,69.3,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",155
"2014-15","pc2001__21__06",1,"one_to_one_report_ratio",21,5.1,67.2,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",135
"2014-15","pc2001__21__07",1,"one_to_one_report_ratio",22,1.4,90.9,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",143
"2014-15","pc2001__21__09",1,"one_to_one_report_ratio",23,3.5,84.6,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",107
"2014-15","pc2001__21__10",1,"one_to_one_report_ratio",20,11,89.6,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",133
"2014-15","pc2001__21__12",1,"one_to_one_report_ratio",18,4.8,84.5,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",113
"2014-15","pc2001__21__14",1,"one_to_one_report_ratio",19,2.7,73.2,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",117
"2014-15","pc2001__21__16",1,"one_to_one_report_ratio",19,2.7,88.8,"girls_and_coeducational_schools","DistrictReport-2014-15-II.pdf",147
