"academic_year","district_code_dise","state_code_dise","state_name_dise","district_name_dise","dise_government_enrollment","dise_private_enrollment","dise_management_enrollment","dise_grade_enrollment","dise_direct_enrollment","dise_total_enrollment","dise_total_enrollment_source","dise_direct_to_grade_enrollment_ratio","dise_management_to_grade_enrollment_ratio","dise_management_enrollment_difference","dise_private_enrollment_share","dise_medium_slot_1_enrollment","dise_medium_slot_2_enrollment","dise_medium_slot_3_enrollment","dise_medium_slot_4_enrollment","dise_medium_slot_5_enrollment","dise_medium_classified_enrollment","dise_medium_classification_ratio","dise_medium_classification_difference","dise_government_schools","dise_private_schools","dise_total_schools","dise_single_teacher_schools","dise_girls_toilet_schools","dise_private_school_share","dise_single_teacher_school_share","dise_girls_toilet_school_share","state_key","district_key","dise_medium_identity_complete","dise_english_enrollment","dise_hindi_enrollment","dise_english_identity_resolved","dise_hindi_identity_resolved","dise_emi_enrollment_share_total","dise_hindi_enrollment_share_total","dise_english_share_english_hindi","dise_total_teachers","dise_pupils_per_teacher"
"2005-06","2116","21","ORISSA","NAYAGARH",116853,6459,123312,123312,NA,123312,"grade_i_viii_sum",NA,1,0,5.23793304787855,121359,1140,654,137,63,123353,100.033248994421,41,998,84,1082,91,163,7.7634011090573,8.41035120147874,15.0646950092421,"odisha","nayagarh",TRUE,654,0,TRUE,TRUE,0.530362008563643,0,100,3978,30.9984917043741
"2005-06","2117","21","ORISSA","KHORDHA",218400,23681,242081,242081,NA,242081,"grade_i_viii_sum",NA,1,0,9.78226296157071,229905,11064,447,361,69,241846,99.9029250540109,-235,1562,201,1763,212,343,11.4010209869541,12.0249574588769,19.4554736245037,"odisha","khordha",TRUE,11064,0,TRUE,TRUE,4.5703710741446,0,100,7414,32.6518748314
"2005-06","2118","21","ORISSA","PURI",221782,16934,238716,238716,NA,238716,"grade_i_viii_sum",NA,1,0,7.09378508353022,234298,3219,498,370,331,238716,100,0,1770,170,1940,188,274,8.76288659793815,9.69072164948454,14.1237113402062,"odisha","puri",TRUE,3219,0,TRUE,TRUE,1.34846428391897,0,100,6435,37.0965034965035
"2005-06","2119","21","ORISSA","GANJAM",508347,28658,537005,537005,NA,537005,"grade_i_viii_sum",NA,1,0,5.3366355992961,512249,11694,6255,5702,749,536649,99.9337063900709,-356,3306,248,3554,451,890,6.97805289814294,12.6899268429938,25.0422059651097,"odisha","ganjam",TRUE,6255,0,TRUE,TRUE,1.16479362389549,0,100,12271,43.7621220764404
"2005-06","2120","21","ORISSA","GAJAPATI",93082,2245,95327,95327,NA,95327,"grade_i_viii_sum",NA,1,0,2.35505155936933,88511,3673,2696,363,28,95271,99.9412548386082,-56,1249,16,1265,324,96,1.26482213438735,25.6126482213439,7.58893280632411,"odisha","gajapati",TRUE,363,0,TRUE,TRUE,0.380794528307825,0,100,3274,29.1163714111179
"2005-06","2121","21","ORISSA","KANDHAMAL",122224,5572,127796,127796,NA,127796,"grade_i_viii_sum",NA,1,0,4.36007386772669,127550,100,90,56,0,127796,100,0,1602,48,1650,193,175,2.90909090909091,11.6969696969697,10.6060606060606,"odisha","kandhamal",TRUE,90,0,TRUE,TRUE,0.0704247394284641,0,100,5102,25.0482163857311
"2005-06","2122","21","ORISSA","BOUDH",67560,1590,69150,69150,NA,69150,"grade_i_viii_sum",NA,1,0,2.29934924078091,68759,192,119,0,0,69070,99.884309472162,-80,685,15,700,20,18,2.14285714285714,2.85714285714286,2.57142857142857,"odisha","boudh",TRUE,119,0,TRUE,TRUE,0.172089660159074,0,100,2452,28.2014681892333
"2005-06","2123","21","ORISSA","SONEPUR",82807,2775,85582,85582,NA,85582,"grade_i_viii_sum",NA,1,0,3.24250426491552,82631,2850,101,0,0,85582,100,0,930,35,965,239,60,3.62694300518135,24.7668393782383,6.21761658031088,"odisha","sonepur",TRUE,101,0,TRUE,TRUE,0.118015470542871,0,100,2663,32.1374389785956
"2005-06","2124","21","ORISSA","BOLANGIR",210020,5297,215317,215317,NA,215317,"grade_i_viii_sum",NA,1,0,2.46009372227924,121585,76904,1432,869,143,200933,93.319617122661,-14384,2088,45,2133,238,239,2.10970464135021,11.1579934364744,11.2048757618378,"odisha","bolangir",TRUE,1432,869,TRUE,TRUE,0.665065926053215,0.403590984455477,62.2338113863538,6235,34.5336006415397
"2005-06","2125","21","ORISSA","NUAPADA",93037,1485,94522,94522,NA,94522,"grade_i_viii_sum",NA,1,0,1.57106282135376,93429,443,290,285,77,94524,100.002115909524,2,895,36,931,53,50,3.86680988184748,5.69280343716434,5.37056928034372,"odisha","nuapada",TRUE,443,290,TRUE,TRUE,0.468673959501492,0.306806880937771,60.4365620736698,3162,29.8931056293485
"2005-06","2126","21","ORISSA","KALAHANDI",197977,8632,206609,206609,NA,206609,"grade_i_viii_sum",NA,1,0,4.17793997357327,202764,2047,1699,40,0,206550,99.9714436447589,-59,1892,71,1963,237,172,3.61691288843607,12.0733571064697,8.76209882832399,"odisha","kalahandi",TRUE,2047,0,TRUE,TRUE,0.990760325058444,0,100,5985,34.5211361737678
"2005-06","2128","21","ORISSA","NAWARANGAPUR",161581,3099,164680,164680,NA,164680,"grade_i_viii_sum",NA,1,0,1.88183143065339,162490,811,543,110,77,164031,99.6059023560845,-649,1352,35,1387,106,103,2.52343186733958,7.6423936553713,7.42609949531363,"odisha","nawarangapur",TRUE,543,77,TRUE,TRUE,0.329730386203546,0.0467573475831916,87.5806451612903,4308,38.2265552460539
"2005-06","2129","21","ORISSA","KORAPUT",181979,14446,196425,196425,NA,196425,"grade_i_viii_sum",NA,1,0,7.35446099019982,180482,10541,2672,164,109,193968,98.7491408934708,-2457,2091,92,2183,412,265,4.21438387540082,18.8731103985341,12.1392579019698,"odisha","koraput",TRUE,2672,164,TRUE,TRUE,1.36031564210258,0.0834924271350388,94.2172073342736,6389,30.744247926123
"2005-06","2130","21","ORISSA","MALKANGIRI",83047,1968,85015,85015,NA,85015,"grade_i_viii_sum",NA,1,0,2.31488560842204,83361,573,475,89,0,84498,99.3918720225843,-517,1032,24,1056,167,62,2.27272727272727,15.8143939393939,5.87121212121212,"odisha","malkangiri",TRUE,475,0,TRUE,TRUE,0.558724930894548,0,100,2838,29.9559548978154
"2005-06","2201","22","CHHATTISGARH","KORIYA",89587,21423,111010,111010,NA,111010,"grade_i_viii_sum",NA,1,0,19.2982614178903,109961,888,161,0,0,111010,100,0,1195,126,1321,248,213,9.53822861468584,18.773656320969,16.1241483724451,"chhattisgarh","koriya",TRUE,888,109961,TRUE,TRUE,0.799927934420323,99.0550400864787,0.801089770769245,3888,28.5519547325103
"2005-06","2202","22","CHHATTISGARH","SURGUJA",337493,55585,393078,393078,NA,393078,"grade_i_viii_sum",NA,1,0,14.1409593006986,382177,2888,2436,220,216,387937,98.6921170861763,-5141,4987,442,5429,720,494,8.14146251611715,13.2621108859827,9.09928163566034,"chhattisgarh","surguja",TRUE,2436,382177,TRUE,TRUE,0.619724329522385,97.2267590656307,0.633363926856346,13115,29.9716355318338
"2005-06","2203","22","CHHATTISGARH","JASHPUR",83694,24793,108487,108487,NA,108487,"grade_i_viii_sum",NA,1,0,22.8534294431591,106564,998,232,136,100,108030,99.578751371132,-457,1417,198,1615,167,192,12.2600619195046,10.3405572755418,11.8885448916409,"chhattisgarh","jashpur",TRUE,232,106564,TRUE,TRUE,0.21385050743407,98.2274373888116,0.217236600621746,4449,24.3845808046752
"2005-06","2204","22","CHHATTISGARH","RAIGARH (CHHATTISGARH)",197142,22446,219588,219588,NA,219588,"grade_i_viii_sum",NA,1,0,10.2218700475436,214962,1011,941,449,397,217760,99.1675319234202,-1828,2624,169,2793,195,203,6.05084138918725,6.98174006444683,7.26817042606516,"chhattisgarh","raigarh chhattisgarh",TRUE,1011,214962,TRUE,TRUE,0.460407672550413,97.8933275042352,0.468114069814282,7744,28.3558884297521
"2005-06","2205","22","CHHATTISGARH","KORBA",275905,51318,327223,327223,NA,327223,"grade_i_viii_sum",NA,1,0,15.6828829269336,305916,11072,3783,346,242,321359,98.20794993017,-5864,3268,329,3597,361,378,9.14651098137337,10.0361412288018,10.5087572977481,"chhattisgarh","korba",TRUE,11072,305916,TRUE,TRUE,3.38362523416752,93.488538397362,3.49287670195717,13400,24.4196268656716
"2005-06","2206","22","CHHATTISGARH","JANJGIR - CHAMPA",243140,35733,278873,278873,NA,278873,"grade_i_viii_sum",NA,1,0,12.8133594862177,271948,3322,2122,230,103,277725,99.5883430809006,-1148,2230,299,2529,137,249,11.8228548833531,5.41716093317517,9.84578884934757,"chhattisgarh","janjgir champa",TRUE,2122,271948,TRUE,TRUE,0.76091984523421,97.5167907972446,0.774254752435509,9302,29.9798967963879
"2005-06","2207","22","CHHATTISGARH","BILASPUR (CHHATTISGARH)",365617,49800,415417,415417,NA,415417,"grade_i_viii_sum",NA,1,0,11.9879542724539,399454,4346,4018,929,315,409062,98.4702118594087,-6355,3102,347,3449,225,362,10.0608872136851,6.52363003769208,10.4957958828646,"chhattisgarh","bilaspur chhattisgarh",TRUE,4346,399454,TRUE,TRUE,1.04617769614628,96.1573551395345,1.07627538385339,11778,35.2705892341654
"2005-06","2208","22","CHHATTISGARH","KAWARDHA",249212,58063,307275,307275,NA,307275,"grade_i_viii_sum",NA,1,0,18.896102839476,294569,5071,4098,534,293,304565,99.1180538605484,-2710,3162,429,3591,290,409,11.9465329991646,8.07574491785018,11.3895850737956,"chhattisgarh","kawardha",TRUE,5071,294569,TRUE,TRUE,1.65031323732813,95.8649418273533,1.69236417033774,13437,22.8678276400982
"2005-06","2209","22","CHHATTISGARH","RAJNANDGAON",240627,16707,257334,257334,NA,257334,"grade_i_viii_sum",NA,1,0,6.49234069341789,249649,2689,1943,265,186,254732,98.9888627231536,-2602,2670,134,2804,411,194,4.77888730385164,14.6576319543509,6.91868758915835,"chhattisgarh","rajnandgaon",TRUE,2689,249649,TRUE,TRUE,1.04494547941586,97.0136087730343,1.06563418906387,7907,32.5450866320981
"2005-06","2210","22","CHHATTISGARH","DURG",576324,73315,649639,649639,NA,649639,"grade_i_viii_sum",NA,1,0,11.2854985615088,628510,10914,7620,534,93,647671,99.6970625224163,-1968,4996,536,5532,251,705,9.68908170643529,4.53723788864787,12.7440347071584,"chhattisgarh","durg",TRUE,10914,628510,TRUE,TRUE,1.6800099747706,96.7475782703932,1.70684866379742,21539,30.1610566878685
"2005-06","2212","22","CHHATTISGARH","MAHASAMUND",251502,43527,295029,295029,NA,295029,"grade_i_viii_sum",NA,1,0,14.7534649136187,282644,7766,4232,355,346,295343,100.106430215335,314,2877,302,3179,204,377,9.4998427178358,6.41711229946524,11.8590751808745,"chhattisgarh","mahasamund",TRUE,7766,282644,TRUE,TRUE,2.63228360601839,95.8021075894234,2.67415033917565,11650,25.3243776824034
"2005-06","2213","22","CHHATTISGARH","DHAMTARI",126754,9489,136243,136243,NA,136243,"grade_i_viii_sum",NA,1,0,6.96476149233355,134685,715,128,100,0,135628,99.5486006620524,-615,1345,109,1454,93,153,7.49656121045392,6.39614855570839,10.5226960110041,"chhattisgarh","dhamtari",TRUE,0,134685,TRUE,TRUE,0,98.8564550105327,0,4442,30.6715443493922
"2005-06","2214","22","CHHATTISGARH","KANKER",120145,8909,129054,129054,NA,129054,"grade_i_viii_sum",NA,1,0,6.90331179196305,124188,1681,991,964,129,127953,99.1468687526152,-1101,1869,89,1958,255,88,4.54545454545455,13.023493360572,4.49438202247191,"chhattisgarh","kanker",TRUE,1681,124188,TRUE,TRUE,1.30255551939498,96.2294853317216,1.33551549626993,5923,21.7886206314368
"2005-06","2215","22","CHHATTISGARH","BASTER",403341,53262,456603,456603,NA,456603,"grade_i_viii_sum",NA,1,0,11.6648379445602,438423,7572,5857,357,324,452533,99.1086348534723,-4070,5633,385,6018,740,481,6.39747424393486,12.2964440013293,7.99268860086407,"chhattisgarh","baster",TRUE,7572,438423,TRUE,TRUE,1.65833338808549,96.0184230064191,1.69777688090674,17710,25.7822134387352
"2005-06","2216","22","CHHATTISGARH","DANTEWADA",99261,3528,102789,102789,NA,102789,"grade_i_viii_sum",NA,1,0,3.43227388144646,98914,2855,107,72,61,102009,99.2411639377754,-780,1968,48,2016,566,67,2.38095238095238,28.0753968253968,3.3234126984127,"chhattisgarh","dantewada",TRUE,107,98914,TRUE,TRUE,0.104096741869266,96.2301413575383,0.1080578867109,5211,19.7253886010363
"2005-06","2301","23","MADHYA PRADESH","SHEOPUR",116644,4980,121624,121624,NA,121624,"grade_i_viii_sum",NA,1,0,4.09458659475104,119577,1723,148,102,81,121631,100.005755443005,7,930,33,963,318,80,3.42679127725857,33.0218068535826,8.3073727933541,"madhya pradesh","sheopur",TRUE,0,119577,TRUE,TRUE,0,98.3169440242058,0,2289,53.134119702927
"2005-06","2302","23","MADHYA PRADESH","MORENA",285278,11547,296825,296825,NA,296825,"grade_i_viii_sum",NA,1,0,3.89017097616441,296006,322,101,81,80,296590,99.9208287711615,-235,2244,109,2353,495,346,4.63238419039524,21.0369740756481,14.7046323841904,"madhya pradesh","morena",TRUE,0,296006,TRUE,TRUE,0,99.7240798450265,0,6538,45.3999694096054
"2005-06","2303","23","MADHYA PRADESH","BHIND",278547,41648,320195,320195,NA,320195,"grade_i_viii_sum",NA,1,0,13.0070738143944,96,0,101,81,80,358,0.111806867690001,-319837,2557,272,2829,780,270,9.6147048427006,27.5715800636267,9.5440084835631,"madhya pradesh","bhind",FALSE,NA,96,FALSE,TRUE,NA,0.0299817298833523,NA,7023,45.5923394560729
"2005-06","2304","23","MADHYA PRADESH","GWALIOR",205338,255577,460915,460915,NA,460915,"grade_i_viii_sum",NA,1,0,55.4499202672944,447229,9072,1494,585,305,458685,99.5161797728431,-2230,1944,849,2793,1032,798,30.3974221267454,36.9495166487648,28.5714285714286,"madhya pradesh","gwalior",TRUE,1494,447229,TRUE,TRUE,0.324137856220778,97.0306889556643,0.332944823421131,6540,70.4762996941896
"2005-06","2305","23","MADHYA PRADESH","DATIA",126023,18767,144790,144790,NA,144790,"grade_i_viii_sum",NA,1,0,12.9615304924373,142912,1726,152,0,305,145095,100.210649906762,305,1172,119,1291,180,196,9.21766072811774,13.9426800929512,15.1820294345469,"madhya pradesh","datia",FALSE,1726,142912,TRUE,TRUE,1.19207127564058,98.7029490986947,1.19332402273262,4173,34.6968607716271
"2005-06","2306","23","MADHYA PRADESH","SHIVPURI",327016,38129,365145,365145,NA,365145,"grade_i_viii_sum",NA,1,0,10.4421531172548,349342,7109,545,0,305,357301,97.8518122937463,-7844,2818,297,3115,904,570,9.53451043338684,29.0208667736758,18.2985553772071,"madhya pradesh","shivpuri",FALSE,545,349342,TRUE,TRUE,0.149255775103041,95.6721302496269,0.155764575420064,8747,41.7451697724934
"2005-06","2307","23","MADHYA PRADESH","GUNA",218486,33984,252470,252470,NA,252470,"grade_i_viii_sum",NA,1,0,13.4606091812889,231872,15385,4692,241,139,252329,99.9441517804096,-141,2112,194,2306,722,430,8.41283607979185,31.3096270598439,18.6470078057242,"madhya pradesh","guna",TRUE,4692,231872,TRUE,TRUE,1.85843862637145,91.8414068998297,1.98339561387193,5552,45.4737031700288
"2005-06","2308","23","MADHYA PRADESH","TIKAMGARH",249608,24561,274169,274169,NA,274169,"grade_i_viii_sum",NA,1,0,8.95834321166872,272739,703,215,136,128,273921,99.9095448427795,-248,2256,173,2429,879,321,7.12227254013998,36.1877315767806,13.2153149444216,"madhya pradesh","tikamgarh",TRUE,136,272739,TRUE,TRUE,0.0496044410564287,99.4784238918331,0.0498396701786532,6034,45.4373549883991
"2005-06","2309","23","MADHYA PRADESH","CHHATARPUR",291241,57018,348259,348259,NA,348259,"grade_i_viii_sum",NA,1,0,16.3722976290634,344650,1864,408,77,0,346999,99.6382003049455,-1260,2051,348,2399,455,463,14.5060441850771,18.9662359316382,19.2997082117549,"madhya pradesh","chhatarpur",TRUE,1864,344650,TRUE,TRUE,0.535233834588625,98.9637023020223,0.537929203437668,8548,40.7415769770707
"2005-06","2310","23","MADHYA PRADESH","PANNA",183169,23325,206494,206494,NA,206494,"grade_i_viii_sum",NA,1,0,11.2957277209023,205635,690,156,13,0,206494,100,0,1681,145,1826,464,256,7.9408543263965,25.4107338444688,14.0197152245345,"madhya pradesh","panna",TRUE,690,205635,TRUE,TRUE,0.334150144798396,99.5840072835046,0.334423845874228,5719,36.1066620038468
"2005-06","2312","23","MADHYA PRADESH","DAMOH",215527,38058,253585,253585,NA,253585,"grade_i_viii_sum",NA,1,0,15.0079854881006,250559,2905,576,93,0,254133,100.216101110081,548,1968,203,2171,406,321,9.35052970981115,18.7010594196223,14.7858129894058,"madhya pradesh","damoh",TRUE,2905,250559,TRUE,TRUE,1.14557249048642,98.8067117534554,1.14611937000915,7220,35.1225761772853
"2005-06","2313","23","MADHYA PRADESH","SATNA",337260,127768,465028,465028,NA,465028,"grade_i_viii_sum",NA,1,0,27.4753348185486,449219,11183,2191,1086,198,463877,99.7524880222266,-1151,2825,856,3681,783,718,23.2545503939147,21.2713936430318,19.505569138821,"madhya pradesh","satna",TRUE,11183,449219,TRUE,TRUE,2.40480143131166,96.6004197596704,2.42896425297892,14130,32.910686482661
"2005-06","2314","23","MADHYA PRADESH","REWA",411416,37857,449273,449273,NA,449273,"grade_i_viii_sum",NA,1,0,8.42627978979373,438844,3972,1186,215,80,444297,98.8924328860181,-4976,4671,400,5071,1508,404,7.88799053441136,29.7377243147308,7.96687043975547,"madhya pradesh","rewa",TRUE,3972,438844,TRUE,TRUE,0.884094971209042,97.6786942460375,0.896986558751265,14675,30.6148551959114
"2005-06","2315","23","MADHYA PRADESH","UMARIA",96257,24339,120596,120596,NA,120596,"grade_i_viii_sum",NA,1,0,20.1822614348735,119421,966,110,0,0,120497,99.917907724966,-99,855,189,1044,224,229,18.1034482758621,21.455938697318,21.9348659003831,"madhya pradesh","umaria",TRUE,966,119421,TRUE,TRUE,0.801021592755979,99.0256724932834,0.802412220588602,3185,37.8637362637363
"2005-06","2316","23","MADHYA PRADESH","SHAHDOL",169239,39139,208378,208378,NA,208378,"grade_i_viii_sum",NA,1,0,18.7826929906228,193697,10111,4018,193,137,208156,99.8934628415668,-222,1688,212,1900,377,264,11.1578947368421,19.8421052631579,13.8947368421053,"madhya pradesh","shahdol",FALSE,10111,193697,TRUE,TRUE,4.85223967981265,92.954630527215,4.96104176479824,5553,37.5253016387538
"2005-06","2317","23","MADHYA PRADESH","SIDHI",357907,20142,378049,378049,NA,378049,"grade_i_viii_sum",NA,1,0,5.32788077735955,376521,985,239,86,0,377831,99.9423355173536,-218,2640,135,2775,960,281,4.86486486486486,34.5945945945946,10.1261261261261,"madhya pradesh","sidhi",TRUE,985,376521,TRUE,TRUE,0.260548235810702,99.5958195895241,0.260923005197268,7238,52.2311411992263
"2005-06","2318","23","MADHYA PRADESH","NEEMUCH",93796,47788,141584,141584,NA,141584,"grade_i_viii_sum",NA,1,0,33.7524014012883,120693,2143,236,5,0,123077,86.9286077522884,-18507,1201,457,1658,273,468,27.5633293124246,16.4656212303981,28.226779252111,"madhya pradesh","neemuch",TRUE,2143,120693,TRUE,TRUE,1.51358910611369,85.2448016725054,1.74460255951024,5802,24.4026197862806
"2005-06","2319","23","MADHYA PRADESH","MANDSAUR",159918,77330,237248,237248,NA,237248,"grade_i_viii_sum",NA,1,0,32.5945845697329,227934,5541,265,128,97,233965,98.6162159428109,-3283,1660,634,2294,268,873,27.6373147340889,11.6826503923278,38.0557977332171,"madhya pradesh","mandsaur",TRUE,5541,227934,TRUE,TRUE,2.33553075263016,96.0741502562719,2.3732733697398,7978,29.7377788919529
"2005-06","2320","23","MADHYA PRADESH","RATLAM",213680,87434,301114,301114,NA,301114,"grade_i_viii_sum",NA,1,0,29.0368431889583,288172,8302,2937,409,321,300141,99.6768665688078,-973,2412,592,3004,431,914,19.7070572569907,14.3475366178429,30.4260985352863,"madhya pradesh","ratlam",TRUE,2937,288172,TRUE,TRUE,0.975378096003507,95.7019600549958,1.00890044622461,10396,28.9644093882262
"2005-06","2321","23","MADHYA PRADESH","UJJAIN",223228,81289,304517,304517,NA,304517,"grade_i_viii_sum",NA,1,0,26.6944045816818,274661,11790,6474,6026,282,299233,98.2647930985791,-5284,2153,831,2984,352,812,27.8485254691689,11.7962466487936,27.2117962466488,"madhya pradesh","ujjain",TRUE,6474,274661,TRUE,TRUE,2.12598968202104,90.1956212625239,2.30280825937717,10406,29.2635979242745
"2005-06","2322","23","MADHYA PRADESH","SHAJAPUR",209018,61077,270095,270095,NA,270095,"grade_i_viii_sum",NA,1,0,22.6131546307781,224917,6336,3715,1407,51,236426,87.534386049353,-33669,2686,843,3529,351,1111,23.8877869084727,9.94616038537829,31.4820062340606,"madhya pradesh","shajapur",TRUE,3715,224917,TRUE,TRUE,1.37544197412022,83.2732927303356,1.62488190629483,16326,16.5438564253338
"2005-06","2323","23","MADHYA PRADESH","DEWAS",198054,71663,269717,269717,NA,269717,"grade_i_viii_sum",NA,1,0,26.5697008345785,261944,6129,618,227,139,269057,99.7552990727318,-660,1912,551,2463,410,731,22.3710921640276,16.6463662200568,29.6792529435648,"madhya pradesh","dewas",FALSE,6129,261944,TRUE,TRUE,2.27238179276798,97.1180904429458,2.28631753291081,8640,31.2172453703704
"2005-06","2324","23","MADHYA PRADESH","JHABUA",280410,20327,300737,300737,NA,300737,"grade_i_viii_sum",NA,1,0,6.75906190458773,111930,9701,852,41,0,122524,40.7412456731297,-178213,4220,201,4421,1810,455,4.54648269622257,40.9409635828998,10.2917891879665,"madhya pradesh","jhabua",TRUE,852,111930,TRUE,TRUE,0.283304016466215,37.2185663885721,0.755439697824121,10799,27.8485970923234
"2005-06","2325","23","MADHYA PRADESH","DHAR",314397,30105,344502,344502,NA,344502,"grade_i_viii_sum",NA,1,0,8.73870108156121,341442,322,245,233,132,342374,99.3822967646051,-2128,3435,71,3506,996,428,2.0250998288648,28.4084426697091,12.2076440387906,"madhya pradesh","dhar",TRUE,0,341442,TRUE,TRUE,0,99.1117613250431,0,9135,37.712315270936
"2005-06","2326","23","MADHYA PRADESH","INDORE",225399,56508,281907,281907,NA,281907,"grade_i_viii_sum",NA,1,0,20.0449084272473,280690,5485,4271,1718,91,292255,103.67071410075,10348,1646,261,1907,184,466,13.6864184583115,9.64866282118511,24.4362873623492,"madhya pradesh","indore",TRUE,1718,280690,TRUE,TRUE,0.609420837368352,99.568297346288,0.608339707090451,9574,29.445059536244
"2005-06","2327","23","MADHYA PRADESH","KHARGONE",328869,49395,378264,378264,NA,378264,"grade_i_viii_sum",NA,1,0,13.0583402068397,365461,5671,3116,2874,0,377122,99.6980944525517,-1142,3156,212,3368,1228,691,6.29453681710214,36.4608076009501,20.5166270783848,"madhya pradesh","khargone",TRUE,2874,365461,TRUE,TRUE,0.759786815557388,96.6153268616628,0.780267962588405,8514,44.4284707540521
"2005-06","2328","23","MADHYA PRADESH","BARWANI",208656,20511,229167,229167,NA,229167,"grade_i_viii_sum",NA,1,0,8.95024152692142,228351,665,103,48,0,229167,100,0,2549,131,2680,1497,360,4.88805970149254,55.8582089552239,13.4328358208955,"madhya pradesh","barwani",TRUE,665,228351,TRUE,TRUE,0.290181396099787,99.6439277906505,0.290372725049778,4768,48.0635486577181
"2005-06","2329","23","MADHYA PRADESH","KHANDWA",276831,60060,336891,336891,NA,336891,"grade_i_viii_sum",NA,1,0,17.8277246943373,206042,7946,3765,77,0,217830,64.6588956071845,-119061,2128,327,2455,390,557,13.3197556008147,15.8859470468432,22.6883910386965,"madhya pradesh","khandwa",TRUE,7946,206042,TRUE,TRUE,2.35862638063944,61.1598410168274,3.71329233414958,5963,56.4968975347979
"2005-06","2330","23","MADHYA PRADESH","RAJGARH",235719,31961,267680,267680,NA,267680,"grade_i_viii_sum",NA,1,0,11.9400029886432,266263,674,0,0,0,266937,99.7224297668858,-743,2417,267,2684,687,645,9.9478390461997,25.5961251862891,24.0312965722802,"madhya pradesh","rajgarh",TRUE,674,266263,TRUE,TRUE,0.251793185893604,99.4706365809922,0.252494034172857,6668,40.1439712057588
