"specification_id","adjustment_id","construction_id","estimate_2sls","std_error_clustered","p_value_clustered","effective_f","effective_f_critical_value","effective_f_p_value","effective_f_df","reduced_form_joint_f","reduced_form_joint_p","anderson_rubin_f_beta0","anderson_rubin_p_beta0","ar_95_lower","ar_95_upper","ar_95_empty","ar_95_n_components","ar_95_disconnected","ar_95_contains_zero","ar_95_grid_accepted_min","ar_95_grid_accepted_max","ar_95_left_truncated","ar_95_right_truncated","ar_95_components","n","status","reason","construct_id","treatment","analysis_scope","domain","margin","source_side","paper_role","label"
"region_expanded__distance_shares_mapped","region_expanded","distance_shares_mapped",-0.0037723437733779,0.00248137242193139,0.129076465705669,4.49425948446132,19.5396440548068,0.940786146646707,1.89514798229877,5.30492225385399,9.25880541697008e-05,5.30492225385319,9.25880541698582e-05,NA,NA,TRUE,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,520,"estimated",NA,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"region_expanded__glottolog_mean","region_expanded","glottolog_mean",0.0106032972701082,0.205776790627786,0.958925250257749,0.00814450260733039,23.1085112116065,0.999508884487801,1,0.00578443411002623,0.939405390859137,0.00578443411002617,0.939405390859137,NA,NA,FALSE,1,FALSE,TRUE,-0.0958783938716936,0.0958783938716936,TRUE,TRUE,"[grid<= -0.0958784, 0.0958784 <=grid]",520,"estimated",NA,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"region_expanded__glottolog_mean_shastry","region_expanded","glottolog_mean_shastry",0.00623468974801997,0.137133566706671,0.963755407366577,0.0119006212652577,23.1085112116065,0.999403022048785,1,0.00313013852267321,0.955405957132449,0.00313013852267326,0.955405957132449,NA,NA,FALSE,1,FALSE,TRUE,-0.0958783938716936,0.0958783938716936,TRUE,TRUE,"[grid<= -0.0958784, 0.0958784 <=grid]",520,"estimated",NA,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"region_expanded__dyen_noncognate","region_expanded","dyen_noncognate",0.0410360469296961,0.154284281271824,0.79036667753804,0.085148428685234,23.1085112116065,0.998226813102076,1,2.74001314343003,0.0984914413222682,2.74001314343003,0.0984914413222678,NA,NA,FALSE,1,FALSE,TRUE,-0.0958783938716936,0.0958783938716936,TRUE,TRUE,"[grid<= -0.0958784, 0.0958784 <=grid]",520,"estimated",NA,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"region_expanded__dyen_noncognate_shastry","region_expanded","dyen_noncognate_shastry",0.0284079545270852,0.0790807111974224,0.719577276860593,0.167312564163926,23.1085112116065,0.997227156503053,1,2.51500480468939,0.113402026582537,2.51500480468936,0.113402026582539,NA,NA,FALSE,1,FALSE,TRUE,-0.0958783938716936,0.0958783938716936,TRUE,TRUE,"[grid<= -0.0958784, 0.0958784 <=grid]",520,"estimated",NA,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_main__nonzero_mean","state_main","nonzero_mean",0.0380927074835026,0.0504033583157414,0.450166964884416,0.777723747258073,23.1085112116065,0.988734006212315,1,3.32416646806463,0.0688930309642169,3.32416646806462,0.0688930309642171,NA,NA,FALSE,2,TRUE,TRUE,-0.0958783938716936,0.0958783938716936,TRUE,TRUE,"[grid<= -0.0958784, -0.0158199] U [-0.00335574, 0.0958784 <=grid]",520,"estimated",NA,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_main__distant_share","state_main","distant_share",0.0394156837312507,0.103631267928162,0.703857937266534,0.11883548016467,23.1085112116065,0.997807031501837,1,0.396161348515635,0.529379088425022,0.396161348515635,0.529379088425022,NA,NA,FALSE,1,FALSE,TRUE,-0.0958783938716936,0.0958783938716936,TRUE,TRUE,"[grid<= -0.0958784, 0.0958784 <=grid]",520,"estimated",NA,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_main__top3_legacy","state_main","top3_legacy",0.0461084198256644,0.162187905536939,0.776311164642325,0.111971221801763,23.1085112116065,0.997890846879658,1,0.330127122101894,0.565854545078816,0.330127122101893,0.565854545078817,NA,NA,FALSE,1,FALSE,TRUE,-0.0958783938716936,0.0958783938716936,TRUE,TRUE,"[grid<= -0.0958784, 0.0958784 <=grid]",520,"estimated",NA,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_main__nonzero_mean_hindi_urdu","state_main","nonzero_mean_hindi_urdu",0.0382115189143388,0.0505075626087977,0.449692733096659,0.794993687125746,23.1085112116065,0.988441203411327,1,3.25533439861875,0.0718220731840088,3.25533439861876,0.0718220731840085,NA,NA,FALSE,2,TRUE,TRUE,-0.0958783938716936,0.0958783938716936,TRUE,TRUE,"[grid<= -0.0958784, -0.0167787] U [-0.00383514, 0.0958784 <=grid]",520,"estimated",NA,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_main__nonzero_mean_shastry","state_main","nonzero_mean_shastry",0.0493687061160865,0.0768218167620098,0.52076769254229,0.53474813909446,23.1085112116065,0.992521056370564,1,3.50446025290168,0.0618167448105504,3.50446025290168,0.0618167448105503,NA,NA,FALSE,2,TRUE,TRUE,-0.0958783938716936,0.0958783938716936,TRUE,TRUE,"[grid<= -0.0958784, -0.0148612] U [-0.00239696, 0.0958784 <=grid]",520,"estimated",NA,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_main__nonzero_mean_sensitivity_low","state_main","nonzero_mean_sensitivity_low",0.0496543902264846,0.0764482467169326,0.516317940993904,0.555684488995114,23.1085112116065,0.992218533343374,1,3.28666921983701,0.0704743409698021,3.28666921983701,0.070474340969802,NA,NA,FALSE,2,TRUE,TRUE,-0.0958783938716936,0.0958783938716936,TRUE,TRUE,"[grid<= -0.0958784, -0.013423] U [-0.00479392, 0.0958784 <=grid]",520,"estimated",NA,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_main__nonzero_mean_sensitivity_high","state_main","nonzero_mean_sensitivity_high",-0.0399519488285937,0.0614228078517674,0.515720835687682,0.743874071491412,23.1085112116065,0.989298635667884,1,1.76421164403193,0.184736547039,1.76421164403195,0.184736547038998,NA,NA,FALSE,1,FALSE,TRUE,-0.0958783938716936,0.0958783938716936,TRUE,TRUE,"[grid<= -0.0958784, 0.0958784 <=grid]",520,"estimated",NA,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_main__nonzero_mean_hindi_urdu_separate","state_main","nonzero_mean_hindi_urdu_separate",0.0264941938541192,0.0268810744051903,0.324826372591501,1.462803054205,23.1085112116065,0.974585326089512,1,4.73981872286506,0.0299627507546714,4.73981872286506,0.0299627507546715,NA,NA,FALSE,2,TRUE,FALSE,-0.0958783938716936,0.0958783938716936,TRUE,TRUE,"[grid<= -0.0958784, -0.0345162] U [0.00239696, 0.0958784 <=grid]",520,"estimated",NA,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_main__distance_shares_all","state_main","distance_shares_all",0.00053391654841015,0.00827712007134002,0.948595004606102,1.66119620816764,20.3748511279642,0.993484634466937,1.59584548820606,1.30861608541247,0.258952087474727,1.30861608541246,0.258952087474728,NA,NA,FALSE,1,FALSE,TRUE,-0.0958783938716936,0.00479391969358468,TRUE,FALSE,"[grid<= -0.0958784, 0.00479392]",520,"estimated",NA,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_main__distance_shares_all_unmapped","state_main","distance_shares_all_unmapped",0.00140855966604859,0.0098034218666916,0.885813647767573,1.48691565029754,20.6578279400738,0.993677194209278,1.51102099476703,1.07694126483648,0.372275862683141,1.07694126483648,0.372275862683142,NA,NA,FALSE,1,FALSE,TRUE,-0.0958783938716936,0.0076702715097355,TRUE,FALSE,"[grid<= -0.0958784, 0.00767027]",520,"estimated",NA,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_main__distance_shares_mapped","state_main","distance_shares_mapped",-0.00328824090118451,0.0108624327973049,0.762237381270909,1.03510843578368,20.9512386557137,0.996144111551179,1.43031952443127,1.8842727834543,0.0955950182243167,1.88427278345429,0.0955950182243187,NA,NA,FALSE,1,FALSE,TRUE,-0.0958783938716936,0.00431452772422622,TRUE,FALSE,"[grid<= -0.0958784, 0.00431453]",520,"estimated",NA,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_main__glottolog_mean","state_main","glottolog_mean",-0.078975382596906,0.264650178468452,0.765516696248925,0.10500666966873,23.1085112116065,0.997976631169306,1,0.61504023229324,0.433284818991789,0.61504023229324,0.433284818991789,NA,NA,FALSE,1,FALSE,TRUE,-0.0958783938716936,0.0958783938716936,TRUE,TRUE,"[grid<= -0.0958784, 0.0958784 <=grid]",520,"estimated",NA,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_main__glottolog_mean_shastry","state_main","glottolog_mean_shastry",-0.0988426097914346,0.35558030939263,0.781151874843873,0.0886255310059951,23.1085112116065,0.998182278276341,1,0.674904126148109,0.411758289372868,0.674904126148112,0.411758289372866,NA,NA,FALSE,1,FALSE,TRUE,-0.0958783938716936,0.0958783938716936,TRUE,TRUE,"[grid<= -0.0958784, 0.0958784 <=grid]",520,"estimated",NA,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_main__dyen_noncognate","state_main","dyen_noncognate",0.0889786337613703,0.540074797958039,0.869208497330436,0.0321527052234846,23.1085112116065,0.998989151945696,1,0.863252262312673,0.353299114260365,0.863252262312678,0.353299114260364,NA,NA,FALSE,1,FALSE,TRUE,-0.0958783938716936,0.0958783938716936,TRUE,TRUE,"[grid<= -0.0958784, 0.0958784 <=grid]",520,"estimated",NA,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_main__dyen_noncognate_shastry","state_main","dyen_noncognate_shastry",0.0934764166530769,0.579804798344543,0.871988142769776,0.0307894497918346,23.1085112116065,0.999012771696995,1,0.858511961968775,0.354624983186803,0.85851196196878,0.354624983186801,NA,NA,FALSE,1,FALSE,TRUE,-0.0958783938716936,0.0958783938716936,TRUE,TRUE,"[grid<= -0.0958784, 0.0958784 <=grid]",520,"estimated",NA,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_expanded__nonzero_mean","state_expanded","nonzero_mean",0.0226315271949168,0.0225677658925639,0.316455726684287,2.13193244279759,23.1085112116065,0.955639564694927,1,2.7758994143439,0.0963521565306131,2.77589941434391,0.0963521565306124,NA,NA,FALSE,2,TRUE,TRUE,-0.0958783938716936,0.0958783938716936,TRUE,TRUE,"[grid<= -0.0958784, -0.0536919] U [-0.00383514, 0.0958784 <=grid]",520,"estimated",NA,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_expanded__distant_share","state_expanded","distant_share",0.0209668086707032,0.0333438789031482,0.529778771843151,0.341031693831159,23.1085112116065,0.995125336592794,1,0.374977098986183,0.540596765845052,0.374977098986185,0.540596765845051,NA,NA,FALSE,1,FALSE,TRUE,-0.0958783938716936,0.0958783938716936,TRUE,TRUE,"[grid<= -0.0958784, 0.0958784 <=grid]",520,"estimated",NA,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_expanded__top3_legacy","state_expanded","top3_legacy",0.0258665237565326,0.0578179340192935,0.654805446203295,0.394353888298184,23.1085112116065,0.994441661814902,1,0.307735896862692,0.579333973334539,0.307735896862691,0.57933397333454,NA,NA,FALSE,1,FALSE,TRUE,-0.0958783938716936,0.0958783938716936,TRUE,TRUE,"[grid<= -0.0958784, 0.0958784 <=grid]",520,"estimated",NA,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_expanded__nonzero_mean_hindi_urdu","state_expanded","nonzero_mean_hindi_urdu",0.0227282122076871,0.0228613580037386,0.320644455114467,2.14233092211171,23.1085112116065,0.955305264435628,1,2.71255338270161,0.100224274501795,2.71255338270161,0.100224274501795,NA,NA,FALSE,2,TRUE,TRUE,-0.0958783938716936,0.0958783938716936,TRUE,TRUE,"[grid<= -0.0958784, -0.0546507] U [-0.00383514, 0.0958784 <=grid]",520,"estimated",NA,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_expanded__nonzero_mean_shastry","state_expanded","nonzero_mean_shastry",0.0283182899476745,0.031624054465773,0.370993087085694,1.4872136580089,23.1085112116065,0.973983543404962,1,3.06018992458191,0.0808808450967379,3.06018992458189,0.0808808450967385,NA,NA,FALSE,2,TRUE,TRUE,-0.0958783938716936,0.0958783938716936,TRUE,TRUE,"[grid<= -0.0958784, -0.0388307] U [-0.00287635, 0.0958784 <=grid]",520,"estimated",NA,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_expanded__nonzero_mean_sensitivity_low","state_expanded","nonzero_mean_sensitivity_low",0.028905529650585,0.0325946483983822,0.375627420648135,1.51414352323178,23.1085112116065,0.973311785163495,1,2.79049680344382,0.0954863452638483,2.79049680344385,0.0954863452638468,NA,NA,FALSE,2,TRUE,TRUE,-0.0958783938716936,0.0958783938716936,TRUE,TRUE,"[grid<= -0.0958784, -0.0397895] U [-0.00431453, 0.0958784 <=grid]",520,"estimated",NA,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_expanded__nonzero_mean_sensitivity_high","state_expanded","nonzero_mean_sensitivity_high",-0.107565764160149,0.397690027566817,0.786911754911348,0.0878602105462787,23.1085112116065,0.99819204981265,1,1.33936173990526,0.247730648833265,1.33936173990527,0.247730648833263,NA,NA,FALSE,1,FALSE,TRUE,-0.0958783938716936,0.0958783938716936,TRUE,TRUE,"[grid<= -0.0958784, 0.0958784 <=grid]",520,"estimated",NA,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_expanded__nonzero_mean_hindi_urdu_separate","state_expanded","nonzero_mean_hindi_urdu_separate",0.0190810361334129,0.0170410794006679,0.263406382073786,2.59984636205397,23.1085112116065,0.939414989616372,1,4.00033827366058,0.0460623972199104,4.00033827366059,0.0460623972199099,NA,NA,FALSE,2,TRUE,FALSE,-0.0958783938716936,0.0958783938716936,TRUE,TRUE,"[grid<= -0.0958784, -0.0757439] U [0.000479392, 0.0958784 <=grid]",520,"estimated",NA,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_expanded__distance_shares_all","state_expanded","distance_shares_all",0.00459918281134782,0.0085751569975019,0.591976033330332,1.48315644412883,20.2060407385326,0.995676045969055,1.65006692114669,1.45285476628407,0.203969164600502,1.45285476628407,0.203969164600502,NA,NA,FALSE,2,TRUE,TRUE,-0.0958783938716936,0.0958783938716936,TRUE,TRUE,"[grid<= -0.0958784, 0.00383514] U [0.0805379, 0.0958784 <=grid]",520,"estimated",NA,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_expanded__distance_shares_all_unmapped","state_expanded","distance_shares_all_unmapped",0.00619792060699806,0.0109209288969342,0.570625536369907,1.24789975611781,20.4123256062779,0.996494958183625,1.58418812897239,1.15986433111546,0.327996936506577,1.15986433111546,0.327996936506577,NA,NA,FALSE,2,TRUE,TRUE,-0.0958783938716936,0.0958783938716936,TRUE,TRUE,"[grid<= -0.0958784, 0.00719088] U [0.0215726, 0.0958784 <=grid]",520,"estimated",NA,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_expanded__distance_shares_mapped","state_expanded","distance_shares_mapped",0.00280397830387966,0.0136847500776734,0.837739566854186,0.798309131660688,20.6936966657926,0.998126927048429,1.50077637868192,2.02328964854491,0.0740785765771732,2.02328964854491,0.0740785765771728,NA,NA,FALSE,2,TRUE,TRUE,-0.0958783938716936,0.0958783938716936,TRUE,TRUE,"[grid<= -0.0958784, 0.00335574] U [0.037872, 0.0958784 <=grid]",520,"estimated",NA,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
"state_expanded__glottolog_mean","state_expanded","glottolog_mean",0.503869693377802,10.5472372117451,0.961917496220252,0.00253123978216955,23.1085112116065,0.999728492943391,1,0.739616956609087,0.390217452205262,0.739616956609086,0.390217452205262,NA,NA,FALSE,1,FALSE,TRUE,-0.0958783938716936,0.0958783938716936,TRUE,TRUE,"[grid<= -0.0958784, 0.0958784 <=grid]",520,"estimated",NA,"emi_total_0708","dise_emi_enrollment_share_total_0708","structural_iv","medium","enrollment_composition","administrative_equilibrium","formal_english_exposure","DISE 2007-08 English-medium enrollment / total enrollment"
